Dependency=Geometry Building Type	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Dependency=HVAC System Cooling Type	Option=None	Option=Fan Coil Heating And Cooling	Option=Fan Coil Cooling Only	Option=Boiler Baseboards Heating Only	Option=Fan Coil Heating Only	Option=PTAC Heating And Cooling	Count	Weight
Multi-Family with 5+ Units	2000s	Electricity	Neither Shared	None	1	0	0	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Neither Shared	None	1	0	0	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Neither Shared	None	1	0	0	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Cooling Shared	None	0	0	1	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Both Shared	Central	0	0.5	0	0	0	0.5	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Neither Shared	Central	1	0	0	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Neither Shared	Central	1	0	0	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Neither Shared	Central	1	0	0	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	Central	0	0	1	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Both Shared	Room	0	0.5	0	0	0	0.5	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Neither Shared	Room	1	0	0	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Neither Shared	Room	1	0	0	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Neither Shared	Room	1	0	0	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	Room	0	0	1	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Both Shared	None	0	0.5	0	0	0	0.5	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Neither Shared	None	1	0	0	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Neither Shared	None	1	0	0	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Neither Shared	None	1	0	0	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	None	0	0	1	0	0	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	1	15974.94285
Single-Family Attached	<1940	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	91	791037.8639
Single-Family Attached	<1940	None	Both Shared	Central	0	0.5	0	0	0	0.5	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	4	44451.61439
Single-Family Attached	<1940	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	2	14519.52841
Single-Family Attached	<1940	Electricity	Neither Shared	Central	1	0	0	0	0	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	91	791037.8639
Single-Family Attached	<1940	None	Neither Shared	Central	1	0	0	0	0	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	4	44451.61439
Single-Family Attached	<1940	Propane	Neither Shared	Central	1	0	0	0	0	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	91	791037.8639
Single-Family Attached	<1940	None	Only Cooling Shared	Central	0	0	1	0	0	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	4	44451.61439
Single-Family Attached	<1940	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	91	791037.8639
Single-Family Attached	<1940	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	4	44451.61439
Single-Family Attached	<1940	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	91	791037.8639
Single-Family Attached	<1940	None	Both Shared	Room	0	0.5	0	0	0	0.5	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	4	44451.61439
Single-Family Attached	<1940	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	2	14519.52841
Single-Family Attached	<1940	Electricity	Neither Shared	Room	1	0	0	0	0	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	91	791037.8639
Single-Family Attached	<1940	None	Neither Shared	Room	1	0	0	0	0	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	4	44451.61439
Single-Family Attached	<1940	Propane	Neither Shared	Room	1	0	0	0	0	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	91	791037.8639
Single-Family Attached	<1940	None	Only Cooling Shared	Room	0	0	1	0	0	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	4	44451.61439
Single-Family Attached	<1940	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	91	791037.8639
Single-Family Attached	<1940	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	4	44451.61439
Single-Family Attached	<1940	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	91	791037.8639
Single-Family Attached	<1940	None	Both Shared	None	0	0.5	0	0	0	0.5	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	4	44451.61439
Single-Family Attached	<1940	Propane	Both Shared	None	0	0.5	0	0	0	0.5	2	14519.52841
Single-Family Attached	<1940	Electricity	Neither Shared	None	1	0	0	0	0	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Neither Shared	None	1	0	0	0	0	0	91	791037.8639
Single-Family Attached	<1940	None	Neither Shared	None	1	0	0	0	0	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Neither Shared	None	1	0	0	0	0	0	4	44451.61439
Single-Family Attached	<1940	Propane	Neither Shared	None	1	0	0	0	0	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	91	791037.8639
Single-Family Attached	<1940	None	Only Cooling Shared	None	0	0	1	0	0	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	4	44451.61439
Single-Family Attached	<1940	Propane	Only Cooling Shared	None	0	0	1	0	0	0	2	14519.52841
Single-Family Attached	<1940	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	24	229975.5085
Single-Family Attached	<1940	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	28	273505.6838
Single-Family Attached	<1940	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	91	791037.8639
Single-Family Attached	<1940	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	12663.04579
Single-Family Attached	<1940	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	4	44451.61439
Single-Family Attached	<1940	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	91	791037.8639
Single-Family Attached	1940s	None	Both Shared	Central	0	0.5	0	0	0	0.5	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	4	44451.61439
Single-Family Attached	1940s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	2	14519.52841
Single-Family Attached	1940s	Electricity	Neither Shared	Central	1	0	0	0	0	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Neither Shared	Central	1	0	0	0	0	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Neither Shared	Central	1	0	0	0	0	0	91	791037.8639
Single-Family Attached	1940s	None	Neither Shared	Central	1	0	0	0	0	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Neither Shared	Central	1	0	0	0	0	0	4	44451.61439
Single-Family Attached	1940s	Propane	Neither Shared	Central	1	0	0	0	0	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Only Cooling Shared	Central	0	0	1	0	0	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Only Cooling Shared	Central	0	0	1	0	0	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Only Cooling Shared	Central	0	0	1	0	0	0	91	791037.8639
Single-Family Attached	1940s	None	Only Cooling Shared	Central	0	0	1	0	0	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Only Cooling Shared	Central	0	0	1	0	0	0	4	44451.61439
Single-Family Attached	1940s	Propane	Only Cooling Shared	Central	0	0	1	0	0	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Only Heating Shared	Central	0	0	0	0.5	0.5	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Only Heating Shared	Central	0	0	0	0.5	0.5	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Only Heating Shared	Central	0	0	0	0.5	0.5	0	91	791037.8639
Single-Family Attached	1940s	None	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Only Heating Shared	Central	0	0	0	0.5	0.5	0	4	44451.61439
Single-Family Attached	1940s	Propane	Only Heating Shared	Central	0	0	0	0.5	0.5	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Both Shared	Room	0	0.5	0	0	0	0.5	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Both Shared	Room	0	0.5	0	0	0	0.5	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Both Shared	Room	0	0.5	0	0	0	0.5	91	791037.8639
Single-Family Attached	1940s	None	Both Shared	Room	0	0.5	0	0	0	0.5	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Both Shared	Room	0	0.5	0	0	0	0.5	4	44451.61439
Single-Family Attached	1940s	Propane	Both Shared	Room	0	0.5	0	0	0	0.5	2	14519.52841
Single-Family Attached	1940s	Electricity	Neither Shared	Room	1	0	0	0	0	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Neither Shared	Room	1	0	0	0	0	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Neither Shared	Room	1	0	0	0	0	0	91	791037.8639
Single-Family Attached	1940s	None	Neither Shared	Room	1	0	0	0	0	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Neither Shared	Room	1	0	0	0	0	0	4	44451.61439
Single-Family Attached	1940s	Propane	Neither Shared	Room	1	0	0	0	0	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Only Cooling Shared	Room	0	0	1	0	0	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Only Cooling Shared	Room	0	0	1	0	0	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Only Cooling Shared	Room	0	0	1	0	0	0	91	791037.8639
Single-Family Attached	1940s	None	Only Cooling Shared	Room	0	0	1	0	0	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Only Cooling Shared	Room	0	0	1	0	0	0	4	44451.61439
Single-Family Attached	1940s	Propane	Only Cooling Shared	Room	0	0	1	0	0	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Only Heating Shared	Room	0	0	0	0.5	0.5	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Only Heating Shared	Room	0	0	0	0.5	0.5	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Only Heating Shared	Room	0	0	0	0.5	0.5	0	91	791037.8639
Single-Family Attached	1940s	None	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Only Heating Shared	Room	0	0	0	0.5	0.5	0	4	44451.61439
Single-Family Attached	1940s	Propane	Only Heating Shared	Room	0	0	0	0.5	0.5	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Both Shared	None	0	0.5	0	0	0	0.5	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Both Shared	None	0	0.5	0	0	0	0.5	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Both Shared	None	0	0.5	0	0	0	0.5	91	791037.8639
Single-Family Attached	1940s	None	Both Shared	None	0	0.5	0	0	0	0.5	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Both Shared	None	0	0.5	0	0	0	0.5	4	44451.61439
Single-Family Attached	1940s	Propane	Both Shared	None	0	0.5	0	0	0	0.5	2	14519.52841
Single-Family Attached	1940s	Electricity	Neither Shared	None	1	0	0	0	0	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Neither Shared	None	1	0	0	0	0	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Neither Shared	None	1	0	0	0	0	0	91	791037.8639
Single-Family Attached	1940s	None	Neither Shared	None	1	0	0	0	0	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Neither Shared	None	1	0	0	0	0	0	4	44451.61439
Single-Family Attached	1940s	Propane	Neither Shared	None	1	0	0	0	0	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Only Cooling Shared	None	0	0	1	0	0	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Only Cooling Shared	None	0	0	1	0	0	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Only Cooling Shared	None	0	0	1	0	0	0	91	791037.8639
Single-Family Attached	1940s	None	Only Cooling Shared	None	0	0	1	0	0	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Only Cooling Shared	None	0	0	1	0	0	0	4	44451.61439
Single-Family Attached	1940s	Propane	Only Cooling Shared	None	0	0	1	0	0	0	2	14519.52841
Single-Family Attached	1940s	Electricity	Only Heating Shared	None	0	0	0	0.5	0.5	0	24	229975.5085
Single-Family Attached	1940s	Fuel Oil	Only Heating Shared	None	0	0	0	0.5	0.5	0	28	273505.6838
Single-Family Attached	1940s	Natural Gas	Only Heating Shared	None	0	0	0	0.5	0.5	0	91	791037.8639
Single-Family Attached	1940s	None	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	12663.04579
Single-Family Attached	1940s	Other Fuel	Only Heating Shared	None	0	0	0	0.5	0.5	0	4	44451.61439
Single-Family Attached	1940s	Propane	Only Heating Shared	None	0	0	0	0.5	0.5	0	2	14519.52841
Single-Family Attached	1950s	Electricity	Both Shared	Central	0	0.5	0	0	0	0.5	10	71621.08129
Single-Family Attached	1950s	Fuel Oil	Both Shared	Central	0	0.5	0	0	0	0.5	4	41551.14951
Single-Family Attached	1950s	Natural Gas	Both Shared	Central	0	0.5	0	0	0	0.5	52	432912.1906
Single-Family Attached	1950s	None	Both Shared	Central	0	0.5	0	0	0	0.5	5	29509.98173
Single-Family Attached	1950s	Other Fuel	Both Shared	Central	0	0.5	0	0	0	0.5	0	0
Single-Family Attached	1950s	Propane	Both Shared	Central	0	0.5	0	0	0	0.5	0	0
Single-Family Attached	1950s	Electricity	Neither Shared	Central	1	0	0	0	0	0	10	71621.08129
