Level,Parameter,Option,Saturation
2,County,"CO, Delta County",0.000108164
2,County,"CO, Denver County",0.00223294
2,County,"CO, Dolores County",1.02868e-05
2,County,"CO, Douglas County",0.000881563
2,County,"CO, Eagle County",0.000235388
2,County,"CO, El Paso County",0.00198038
2,County,"CO, Elbert County",6.81437e-05
2,County,"CO, Fremont County",0.000143821
2,County,"CO, Garfield County",0.000174451
2,County,"CO, Gilpin County",2.57879e-05
2,County,"CO, Grand County",0.00012136
2,County,"CO, Gunnison County",8.63821e-05
2,County,"CO, Hinsdale County",1.09507e-05
2,County,"CO, Huerfano County",3.82306e-05
2,County,"CO, Jackson County",9.60795e-06
2,County,"CO, Jefferson County",0.00174434
2,County,"CO, Kiowa County",6.08705e-06
2,County,"CO, Kit Carson County",2.61236e-05
2,County,"CO, La Plata County",0.000198292
2,County,"CO, Lake County",3.39262e-05
2,County,"CO, Larimer County",0.00103512
2,County,"CO, Las Animas County",6.19371e-05
2,County,"CO, Lincoln County",1.47178e-05
2,County,"CO, Logan County",6.68754e-05
2,County,"CO, Mesa County",0.000479048
2,County,"CO, Mineral County",9.63032e-06
2,County,"CO, Moffat County",4.59661e-05
2,County,"CO, Montezuma County",8.95377e-05
2,County,"CO, Montrose County",0.000136891
2,County,"CO, Morgan County",8.55915e-05
2,County,"CO, Otero County",6.63532e-05
2,County,"CO, Ouray County",2.37141e-05
2,County,"CO, Park County",0.000105665
2,County,"CO, Phillips County",1.45388e-05
2,County,"CO, Pitkin County",9.74893e-05
2,County,"CO, Prowers County",4.3885e-05
2,County,"CO, Pueblo County",0.000522813
2,County,"CO, Rio Blanco County",2.49524e-05
2,County,"CO, Rio Grande County",4.93675e-05
2,County,"CO, Routt County",0.000122374
2,County,"CO, Saguache County",2.9279e-05
2,County,"CO, San Juan County",5.52755e-06
2,County,"CO, San Miguel County",5.00241e-05
2,County,"CO, Sedgwick County",9.74971e-06
2,County,"CO, Summit County",0.00022669
2,County,"CO, Teller County",9.55877e-05
2,County,"CO, Washington County",1.81642e-05
2,County,"CO, Weld County",0.000752938
2,County,"CO, Yuma County",3.31505e-05
2,County,"CT, Fairfield County",0.0027208
2,County,"CT, Hartford County",0.00279491
2,County,"CT, Litchfield County",0.000652342
2,County,"CT, Middlesex County",0.000561538
2,County,"CT, New Haven County",0.00270409
2,County,"CT, New London County",0.00090579
2,County,"CT, Tolland County",0.000436939
2,County,"CT, Windham County",0.000366751
2,County,"DC, District of Columbia",0.00228794
2,County,"DE, Kent County",0.000508044
2,County,"DE, New Castle County",0.00164454
2,County,"DE, Sussex County",0.000964992
2,County,"FL, Alachua County",0.000851853
2,County,"FL, Baker County",7.17243e-05
2,County,"FL, Bay County",0.000748984
2,County,"FL, Bradford County",8.13173e-05
2,County,"FL, Brevard County",0.00203228
2,County,"FL, Broward County",0.00609366
2,County,"FL, Calhoun County",4.42132e-05
2,County,"FL, Charlotte County",0.00075739
2,County,"FL, Citrus County",0.000580061
2,County,"FL, Clay County",0.000578046
2,County,"FL, Collier County",0.00152101
2,County,"FL, Columbia County",0.000211391
2,County,"FL, DeSoto County",0.000109835
2,County,"FL, Dixie County",6.83898e-05
2,County,"FL, Duval County",0.00295513
2,County,"FL, Escambia County",0.00103463
2,County,"FL, Flagler County",0.000370423
2,County,"FL, Franklin County",6.40036e-05
2,County,"FL, Gadsden County",0.000144799
2,County,"FL, Gilchrist County",5.40151e-05
2,County,"FL, Glades County",5.10238e-05
2,County,"FL, Gulf County",6.87106e-05
2,County,"FL, Hamilton County",4.25274e-05
2,County,"FL, Hardee County",7.1784e-05
2,County,"FL, Hendry County",0.000107337
2,County,"FL, Hernando County",0.000632337
2,County,"FL, Highlands County",0.000410033
2,County,"FL, Hillsborough County",0.00413832
2,County,"FL, Holmes County",6.39365e-05
2,County,"FL, Indian River County",0.000578106
2,County,"FL, Jackson County",0.00015531
2,County,"FL, Jefferson County",4.92261e-05
2,County,"FL, Lafayette County",2.36843e-05
2,County,"FL, Lake County",0.00109934
2,County,"FL, Lee County",0.00281288
2,County,"FL, Leon County",0.000944821
2,County,"FL, Levy County",0.000148156
2,County,"FL, Liberty County",2.5773e-05
2,County,"FL, Madison County",6.29294e-05
2,County,"FL, Manatee County",0.001338
2,County,"FL, Marion County",0.00122178
2,County,"FL, Martin County",0.00058899
2,County,"FL, Miami-Dade County",0.00749569
2,County,"FL, Monroe County",0.000395189
2,County,"FL, Nassau County",0.000269681
2,County,"FL, Okaloosa County",0.000707553
2,County,"FL, Okeechobee County",0.000136018
2,County,"FL, Orange County",0.00379368
2,County,"FL, Osceola County",0.00100768
2,County,"FL, Palm Beach County",0.00503506
2,County,"FL, Pasco County",0.00173792
2,County,"FL, Pinellas County",0.00376321
2,County,"FL, Polk County",0.00211356
2,County,"FL, Putnam County",0.000273626
2,County,"FL, Santa Rosa County",0.000504293
2,County,"FL, Sarasota County",0.00172755
2,County,"FL, Seminole County",0.00138328
2,County,"FL, St. Johns County",0.000724068
2,County,"FL, St. Lucie County",0.00102681
2,County,"FL, Sumter County",0.000475134
2,County,"FL, Suwannee County",0.000140681
2,County,"FL, Taylor County",8.1198e-05
2,County,"FL, Union County",3.32848e-05
2,County,"FL, Volusia County",0.00191089
2,County,"FL, Wakulla County",9.60128e-05
2,County,"FL, Walton County",0.000356727
2,County,"FL, Washington County",7.96389e-05
2,County,"GA, Appling County",6.27206e-05
2,County,"GA, Atkinson County",2.57059e-05
2,County,"GA, Bacon County",3.5381e-05
2,County,"GA, Baker County",1.31066e-05
2,County,"GA, Baldwin County",0.00015073
2,County,"GA, Banks County",5.63051e-05
2,County,"GA, Barrow County",0.000200679
2,County,"GA, Bartow County",0.0002979
2,County,"GA, Ben Hill County",5.89012e-05
2,County,"GA, Berrien County",6.44587e-05
2,County,"GA, Bibb County",0.000523501
2,County,"GA, Bleckley County",3.94017e-05
2,County,"GA, Brantley County",5.91101e-05
2,County,"GA, Brooks County",5.71184e-05
2,County,"GA, Bryan County",9.69304e-05
2,County,"GA, Bulloch County",0.000222982
2,County,"GA, Burke County",7.32832e-05
2,County,"GA, Butts County",6.92849e-05
2,County,"GA, Calhoun County",1.77091e-05
2,County,"GA, Camden County",0.000159748
2,County,"GA, Candler County",3.5008e-05
2,County,"GA, Carroll County",0.000333378
2,County,"GA, Catoosa County",0.000200112
2,County,"GA, Charlton County",3.30089e-05
2,County,"GA, Chatham County",0.000915311
2,County,"GA, Chattahoochee County",2.49301e-05
2,County,"GA, Chattooga County",8.12427e-05
2,County,"GA, Cherokee County",0.000640975
2,County,"GA, Clarke County",0.000386916
2,County,"GA, Clay County",1.41956e-05
2,County,"GA, Clayton County",0.000781014
2,County,"GA, Clinch County",2.21253e-05
2,County,"GA, Cobb County",0.00218629
2,County,"GA, Coffee County",0.000126135
2,County,"GA, Colquitt County",0.000136429
2,County,"GA, Columbia County",0.000398627
2,County,"GA, Cook County",5.40002e-05
2,County,"GA, Coweta County",0.000387938
2,County,"GA, Crawford County",3.92525e-05
2,County,"GA, Crisp County",7.99297e-05
2,County,"GA, Dade County",5.42464e-05
2,County,"GA, Dawson County",7.94076e-05
2,County,"GA, Decatur County",9.04107e-05
2,County,"GA, DeKalb County",0.00229201
2,County,"GA, Dodge County",7.26791e-05
2,County,"GA, Dooly County",4.64585e-05
2,County,"GA, Dougherty County",0.000303704
2,County,"GA, Douglas County",0.000387087
2,County,"GA, Early County",3.67311e-05
2,County,"GA, Echols County",1.24054e-05
2,County,"GA, Effingham County",0.000154653
2,County,"GA, Elbert County",7.09336e-05
2,County,"GA, Emanuel County",7.36189e-05
2,County,"GA, Evans County",3.45157e-05
2,County,"GA, Fannin County",0.00012377
2,County,"GA, Fayette County",0.000308761
2,County,"GA, Floyd County",0.000301711
2,County,"GA, Forsyth County",0.000533108
2,County,"GA, Franklin County",7.80575e-05
2,County,"GA, Fulton County",0.00335633
2,County,"GA, Gilmer County",0.000124277
2,County,"GA, Glascock County",1.12491e-05
2,County,"GA, Glynn County",0.000311424
2,County,"GA, Gordon County",0.000166014
2,County,"GA, Grady County",7.95792e-05
2,County,"GA, Greene County",6.75095e-05
2,County,"GA, Gwinnett County",0.00222926
2,County,"GA, Habersham County",0.000135086
2,County,"GA, Hall County",0.000519943
2,County,"GA, Hancock County",3.94091e-05
2,County,"GA, Haralson County",9.13281e-05
2,County,"GA, Harris County",0.000102077
2,County,"GA, Hart County",9.65872e-05
2,County,"GA, Heard County",3.80813e-05
2,County,"GA, Henry County",0.000580828
2,County,"GA, Houston County",0.000451658
2,County,"GA, Irwin County",2.99205e-05
2,County,"GA, Jackson County",0.000178031
2,County,"GA, Jasper County",4.65181e-05
2,County,"GA, Jeff Davis County",4.78386e-05
2,County,"GA, Jefferson County",5.39927e-05
2,County,"GA, Jenkins County",3.58361e-05
2,County,"GA, Johnson County",3.03158e-05
2,County,"GA, Jones County",8.64495e-05
2,County,"GA, Lamar County",5.6059e-05
2,County,"GA, Lanier County",3.20093e-05
2,County,"GA, Laurens County",0.000158778
2,County,"GA, Lee County",7.96836e-05
2,County,"GA, Liberty County",0.000203148
2,County,"GA, Lincoln County",3.56495e-05
2,County,"GA, Long County",4.65332e-05
2,County,"GA, Lowndes County",0.000340987
2,County,"GA, Lumpkin County",9.7639e-05
2,County,"GA, Macon County",4.51232e-05
2,County,"GA, Madison County",8.774e-05
2,County,"GA, Marion County",3.0674e-05
2,County,"GA, McDuffie County",6.90537e-05
2,County,"GA, McIntosh County",6.92925e-05
2,County,"GA, Meriwether County",7.36936e-05
2,County,"GA, Miller County",2.05065e-05
2,County,"GA, Mitchell County",6.67487e-05
2,County,"GA, Monroe County",8.16082e-05
2,County,"GA, Montgomery County",2.91149e-05
2,County,"GA, Morgan County",5.60964e-05
2,County,"GA, Murray County",0.000117713
2,County,"GA, Muscogee County",0.000626019
2,County,"GA, Newton County",0.000286554
2,County,"GA, Oconee County",9.78776e-05
2,County,"GA, Oglethorpe County",4.8398e-05
2,County,"GA, Paulding County",0.000398329
2,County,"GA, Peach County",8.41967e-05
2,County,"GA, Pickens County",0.000102241
2,County,"GA, Pierce County",5.94607e-05
2,County,"GA, Pike County",5.08448e-05
2,County,"GA, Polk County",0.000126232
2,County,"GA, Pulaski County",3.50378e-05
2,County,"GA, Putnam County",9.51101e-05
2,County,"GA, Quitman County",1.51803e-05
2,County,"GA, Rabun County",9.28797e-05
2,County,"GA, Randolph County",2.67502e-05
2,County,"GA, Richmond County",0.00065115
2,County,"GA, Rockdale County",0.000248398
2,County,"GA, Schley County",1.62844e-05
2,County,"GA, Screven County",4.95916e-05
2,County,"GA, Seminole County",3.56943e-05
2,County,"GA, Spalding County",0.000201447
2,County,"GA, Stephens County",9.34094e-05
2,County,"GA, Stewart County",1.74555e-05
2,County,"GA, Sumter County",0.000103189
2,County,"GA, Talbot County",2.50792e-05
2,County,"GA, Taliaferro County",8.06385e-06
2,County,"GA, Tattnall County",7.35743e-05
2,County,"GA, Taylor County",3.35384e-05
2,County,"GA, Telfair County",5.37242e-05
2,County,"GA, Terrell County",3.10842e-05
2,County,"GA, Thomas County",0.000151602
2,County,"GA, Tift County",0.00012245
2,County,"GA, Toombs County",9.00675e-05
2,County,"GA, Towns County",5.90429e-05
2,County,"GA, Treutlen County",2.41915e-05
2,County,"GA, Troup County",0.000210973
2,County,"GA, Turner County",2.86299e-05
2,County,"GA, Twiggs County",3.12558e-05
2,County,"GA, Union County",0.000106285
2,County,"GA, Upson County",9.03658e-05
2,County,"GA, Walker County",0.000224401
2,County,"GA, Walton County",0.000243452
2,County,"GA, Ware County",0.00012242
2,County,"GA, Warren County",2.19611e-05
2,County,"GA, Washington County",6.75095e-05
2,County,"GA, Wayne County",9.02615e-05
2,County,"GA, Webster County",1.01824e-05
2,County,"GA, Wheeler County",1.93502e-05
2,County,"GA, White County",0.000119354
2,County,"GA, Whitfield County",0.000295991
2,County,"GA, Wilcox County",2.59819e-05
2,County,"GA, Wilkes County",3.83946e-05
2,County,"GA, Wilkinson County",3.30238e-05
2,County,"GA, Worth County",6.86657e-05
2,County,"HI, Hawaii County",0.000636514
2,County,"HI, Honolulu County",0.00255851
2,County,"HI, Kalawao County",7.31043e-07
2,County,"HI, Kauai County",0.000226683
2,County,"HI, Maui County",0.000533311
2,County,"IA, Adair County",2.73841e-05
2,County,"IA, Adams County",1.49491e-05
2,County,"IA, Allamakee County",5.69915e-05
2,County,"IA, Appanoose County",4.90245e-05
2,County,"IA, Audubon County",2.23117e-05
2,County,"IA, Benton County",8.27419e-05
2,County,"IA, Black Hawk County",0.000423736
2,County,"IA, Boone County",8.79264e-05
2,County,"IA, Bremer County",7.56107e-05
2,County,"IA, Buchanan County",6.71066e-05
2,County,"IA, Buena Vista County",6.16911e-05
2,County,"IA, Butler County",5.02405e-05
2,County,"IA, Calhoun County",3.79023e-05
2,County,"IA, Carroll County",7.02322e-05
2,County,"IA, Cass County",4.8935e-05
2,County,"IA, Cedar County",6.04824e-05
2,County,"IA, Cerro Gordo County",0.000166006
2,County,"IA, Cherokee County",4.30419e-05
2,County,"IA, Chickasaw County",4.23109e-05
2,County,"IA, Clarke County",3.09424e-05
2,County,"IA, Clay County",6.04154e-05
2,County,"IA, Clayton County",6.72783e-05
2,County,"IA, Clinton County",0.000162478
2,County,"IA, Crawford County",5.22322e-05
2,County,"IA, Dallas County",0.000236305
2,County,"IA, Davis County",2.67127e-05
2,County,"IA, Decatur County",2.86897e-05
2,County,"IA, Delaware County",5.98857e-05
2,County,"IA, Des Moines County",0.000137794
2,County,"IA, Dickinson County",9.88474e-05
2,County,"IA, Dubuque County",0.000301548
2,County,"IA, Emmet County",3.56047e-05
2,County,"IA, Fayette County",7.11646e-05
2,County,"IA, Floyd County",5.61858e-05
2,County,"IA, Franklin County",3.63283e-05
2,County,"IA, Fremont County",2.56238e-05
2,County,"IA, Greene County",3.3874e-05
2,County,"IA, Grundy County",4.13636e-05
2,County,"IA, Guthrie County",4.28704e-05
2,County,"IA, Hamilton County",5.34854e-05
2,County,"IA, Hancock County",3.95583e-05
2,County,"IA, Hardin County",6.09227e-05
2,County,"IA, Harrison County",5.02106e-05
2,County,"IA, Henry County",6.16611e-05
2,County,"IA, Howard County",3.24941e-05
2,County,"IA, Humboldt County",3.50453e-05
2,County,"IA, Ida County",2.55044e-05
2,County,"IA, Iowa County",5.42985e-05
2,County,"IA, Jackson County",7.04262e-05
2,County,"IA, Jasper County",0.00012045
2,County,"IA, Jefferson County",5.63498e-05
2,County,"IA, Johnson County",0.000444227
2,County,"IA, Jones County",6.64278e-05
2,County,"IA, Keokuk County",3.64849e-05
2,County,"IA, Kossuth County",5.58352e-05
2,County,"IA, Lee County",0.000120764
2,County,"IA, Linn County",0.000706708
2,County,"IA, Louisa County",3.73577e-05
2,County,"IA, Lucas County",3.1472e-05
2,County,"IA, Lyon County",3.68356e-05
2,County,"IA, Madison County",4.98228e-05
2,County,"IA, Mahaska County",7.29923e-05
2,County,"IA, Marion County",0.000104412
2,County,"IA, Marshall County",0.000124792
2,County,"IA, Mills County",4.54067e-05
2,County,"IA, Mitchell County",3.66789e-05
2,County,"IA, Monona County",3.51721e-05
2,County,"IA, Monroe County",2.91595e-05
2,County,"IA, Montgomery County",3.88122e-05
2,County,"IA, Muscatine County",0.000134019
2,County,"IA, O'Brien County",4.9584e-05
2,County,"IA, Osceola County",2.20954e-05
2,County,"IA, Page County",5.35077e-05
2,County,"IA, Palo Alto County",3.44485e-05
2,County,"IA, Plymouth County",7.9497e-05
2,County,"IA, Pocahontas County",2.80854e-05
2,County,"IA, Polk County",0.00142259
2,County,"IA, Pottawattamie County",0.000294931
2,County,"IA, Poweshiek County",6.7114e-05
2,County,"IA, Ringgold County",1.93801e-05
2,County,"IA, Sac County",4.02521e-05
2,County,"IA, Scott County",0.000545029
2,County,"IA, Shelby County",4.14531e-05
2,County,"IA, Sioux County",9.37973e-05
2,County,"IA, Story County",0.000284717
2,County,"IA, Tama County",5.76926e-05
2,County,"IA, Taylor County",2.30426e-05
2,County,"IA, Union County",4.41534e-05
2,County,"IA, Van Buren County",2.72649e-05
2,County,"IA, Wapello County",0.000119548
2,County,"IA, Warren County",0.000142501
2,County,"IA, Washington County",7.12914e-05
2,County,"IA, Wayne County",2.36694e-05
2,County,"IA, Webster County",0.000126836
2,County,"IA, Winnebago County",3.86035e-05
2,County,"IA, Winneshiek County",6.58085e-05
2,County,"IA, Woodbury County",0.00031038
2,County,"IA, Worth County",2.62728e-05
2,County,"IA, Wright County",4.85098e-05
2,County,"ID, Ada County",0.00125127
2,County,"ID, Adams County",1.96561e-05
2,County,"ID, Bannock County",0.000249151
2,County,"ID, Bear Lake County",2.97191e-05
2,County,"ID, Benewah County",3.44634e-05
2,County,"ID, Bingham County",0.000121248
2,County,"ID, Blaine County",0.000112894
2,County,"ID, Boise County",3.99537e-05
2,County,"ID, Bonner County",0.000183283
2,County,"ID, Bonneville County",0.000304226
2,County,"ID, Boundary County",3.91854e-05
2,County,"ID, Butte County",9.64523e-06
2,County,"ID, Camas County",6.07958e-06
2,County,"ID, Canyon County",0.000532923
2,County,"ID, Caribou County",2.39752e-05
2,County,"ID, Cassia County",6.29592e-05
2,County,"ID, Clark County",4.06549e-06
2,County,"ID, Clearwater County",3.32475e-05
2,County,"ID, Custer County",2.35276e-05
2,County,"ID, Elmore County",9.097e-05
2,County,"ID, Franklin County",3.47916e-05
2,County,"ID, Fremont County",6.4548e-05
2,County,"ID, Gem County",5.29634e-05
2,County,"ID, Gooding County",4.52275e-05
2,County,"ID, Idaho County",6.4548e-05
2,County,"ID, Jefferson County",6.63532e-05
2,County,"ID, Jerome County",6.1415e-05
2,County,"ID, Kootenai County",0.000493276
2,County,"ID, Latah County",0.000121823
2,County,"ID, Lemhi County",3.54183e-05
2,County,"ID, Lewis County",1.3942e-05
2,County,"ID, Lincoln County",1.4591e-05
2,County,"ID, Madison County",9.53188e-05
2,County,"ID, Minidoka County",5.80058e-05
2,County,"ID, Nez Perce County",0.000129946
2,County,"ID, Oneida County",1.45089e-05
2,County,"ID, Owyhee County",3.55302e-05
2,County,"ID, Payette County",6.75692e-05
2,County,"ID, Power County",2.19462e-05
2,County,"ID, Shoshone County",5.21502e-05
2,County,"ID, Teton County",4.11174e-05
2,County,"ID, Twin Falls County",0.000237156
2,County,"ID, Valley County",8.89185e-05
2,County,"ID, Washington County",3.38891e-05
2,County,"IL, Adams County",0.000223721
2,County,"IL, Alexander County",2.96445e-05
