Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Space Combination	Dependency=Vintage ACS	Dependency=Water Heater In Unit	Option=Attic	Option=Conditioned Mechanical Room	Option=Crawlspace	Option=Garage	Option=Heated Basement	Option=Living Space	Option=Outside	Option=Unheated Basement	source_count	source_weight	sampling_probability
7AK	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	230.423	2.30364e-07
7AK	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	229.733	3.92045e-07
7AK	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	229.733	2.65723e-07
7AK	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	230.423	1.3006e-07
7AK	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	229.733	2.21343e-07
7AK	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	229.733	3.5464e-07
7AK	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	230.423	1.73581e-07
7AK	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	312	229.733	2.95409e-07
7AK	Single-Family Attached, Heated Basement, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Heated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Heated Basement, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Slab, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Slab, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Slab, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Ambient, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Ambient, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Ambient, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Ambient, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Heated Basement, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Slab, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unheated Basement, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Unvented Crawlspace, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Finished Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Finished Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Finished Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Finished Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, No Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, No Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, No Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, No Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Unvented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Unvented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Unvented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Unvented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Vented Attic, 1 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Vented Attic, 2 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Vented Attic, 3 Car Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Single-Family Detached, Vented Crawlspace, Vented Attic, No Garage	2010s	No	0	1	0	0	0	0	0	0	10	0	0
7AK	Mobile Home, Ambient, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	21	967.128	3.09792e-06
7AK	Multi-Family with 2 - 4 Units Bottom Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.5894	2.19414e-06
7AK	Multi-Family with 2 - 4 Units Middle Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.8525	1.41282e-07
7AK	Multi-Family with 2 - 4 Units Top Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.5894	1.77291e-06
7AK	Multi-Family with 2 - 4 Units Bottom Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.441306	0	0.558694	239	87.5894	1.18594e-06
7AK	Multi-Family with 2 - 4 Units Middle Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.8525	7.63637e-08
7AK	Multi-Family with 2 - 4 Units Top Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.5894	9.58268e-07
7AK	Multi-Family with 2 - 4 Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0.0423789	0	0	0.957621	0	0	239	87.5894	4.96012e-07
7AK	Multi-Family with 2 - 4 Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.8525	3.19386e-08
7AK	Multi-Family with 2 - 4 Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.5894	4.00789e-07
7AK	Multi-Family with 2 - 4 Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.5894	1.06717e-06
7AK	Multi-Family with 2 - 4 Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.8525	6.87159e-08
7AK	Multi-Family with 2 - 4 Units Top Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	87.5894	8.62298e-07
7AK	Multi-Family with 5+ Units Bottom Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	6.54383e-07
7AK	Multi-Family with 5+ Units Middle Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	3.20292e-07
7AK	Multi-Family with 5+ Units Top Unit, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	5.45091e-07
7AK	Multi-Family with 5+ Units Bottom Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.441306	0	0.558694	239	0	3.53698e-07
7AK	Multi-Family with 5+ Units Middle Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	1.7312e-07
7AK	Multi-Family with 5+ Units Top Unit, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	2.94625e-07
7AK	Multi-Family with 5+ Units Bottom Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0.0423789	0	0	0.957621	0	0	239	0	1.99692e-07
7AK	Multi-Family with 5+ Units Middle Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	9.77407e-08
7AK	Multi-Family with 5+ Units Top Unit, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	1.6634e-07
7AK	Multi-Family with 5+ Units Bottom Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	2.66514e-07
7AK	Multi-Family with 5+ Units Middle Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	1.30447e-07
7AK	Multi-Family with 5+ Units Top Unit, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	239	0	2.22002e-07
7AK	Single-Family Attached, Heated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0.586741	0.413259	0	0	20	0	1.41784e-07
7AK	Single-Family Attached, Heated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0.586741	0.413259	0	0	20	0	1.15633e-06
7AK	Single-Family Attached, Heated Basement, Unvented Attic, No Garage	2010s	Yes	0.147672	0	0	0	0.500096	0.352232	0	0	20	0	1.54933e-07
7AK	Single-Family Attached, Heated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0.586741	0.413259	0	0	20	0	5.85971e-07
7AK	Single-Family Attached, Slab, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	1.31158e-07
7AK	Single-Family Attached, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	1.06967e-06
7AK	Single-Family Attached, Slab, Unvented Attic, No Garage	2010s	Yes	0.2954	0	0	0	0	0.7046	0	0	20	0	1.43323e-07
7AK	Single-Family Attached, Slab, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	5.42058e-07
7AK	Single-Family Attached, Unheated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	0.413259	0	0.586741	20	0	7.08917e-08
7AK	Single-Family Attached, Unheated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0	0.413259	0	0.586741	20	0	5.78162e-07
7AK	Single-Family Attached, Unheated Basement, Unvented Attic, No Garage	2010s	Yes	0.147672	0	0	0	0	0.352232	0	0.500096	20	0	7.74665e-08
7AK	Single-Family Attached, Unheated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	0.413259	0	0.586741	20	0	2.92985e-07
7AK	Single-Family Attached, Unvented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0.2954	0	0	0.7046	0	0	20	0	1.99462e-08
7AK	Single-Family Attached, Unvented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0.2954	0	0	0.7046	0	0	20	0	1.62673e-07
7AK	Single-Family Attached, Unvented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0.228038	0	0.228038	0	0	0.543925	0	0	20	0	2.17961e-08
7AK	Single-Family Attached, Unvented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0.2954	0	0	0.7046	0	0	20	0	8.24346e-08
7AK	Single-Family Attached, Vented Crawlspace, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	7.34961e-08
7AK	Single-Family Attached, Vented Crawlspace, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	5.99403e-07
7AK	Single-Family Attached, Vented Crawlspace, Unvented Attic, No Garage	2010s	Yes	0.2954	0	0	0	0	0.7046	0	0	20	0	8.03124e-08
7AK	Single-Family Attached, Vented Crawlspace, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	3.03748e-07
7AK	Single-Family Detached, Ambient, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	0
7AK	Single-Family Detached, Ambient, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	0
7AK	Single-Family Detached, Ambient, Unvented Attic, No Garage	2010s	Yes	0.2954	0	0	0	0	0.7046	0	0	20	0	0
7AK	Single-Family Detached, Ambient, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	0
7AK	Single-Family Detached, Heated Basement, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	3.63375e-09
7AK	Single-Family Detached, Heated Basement, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	2.97523e-08
7AK	Single-Family Detached, Heated Basement, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	3.04201e-09
7AK	Single-Family Detached, Heated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0.586741	0.413259	0	0	20	0	3.0811e-09
7AK	Single-Family Detached, Heated Basement, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	1.82624e-06
7AK	Single-Family Detached, Heated Basement, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	3.81872e-06
7AK	Single-Family Detached, Heated Basement, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	595.645	2.83155e-07
7AK	Single-Family Detached, Heated Basement, No Attic, No Garage	2010s	Yes	0	0	0	0	0.586741	0.413259	0	0	20	595.645	8.27506e-07
7AK	Single-Family Detached, Heated Basement, Unvented Attic, 1 Car Garage	2010s	Yes	0.0321292	0	0	0.782428	0.108807	0.0766359	0	0	20	0	5.37647e-07
7AK	Single-Family Detached, Heated Basement, Unvented Attic, 2 Car Garage	2010s	Yes	0.0321292	0	0	0.782428	0.108807	0.0766359	0	0	20	0	5.36224e-07
7AK	Single-Family Detached, Heated Basement, Unvented Attic, 3 Car Garage	2010s	Yes	0.0321292	0	0	0.782428	0.108807	0.0766359	0	0	20	0	2.21356e-08
7AK	Single-Family Detached, Heated Basement, Unvented Attic, No Garage	2010s	Yes	0.147672	0	0	0	0.500096	0.352232	0	0	20	0	2.22728e-07
7AK	Single-Family Detached, Heated Basement, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	2.69233e-06
7AK	Single-Family Detached, Heated Basement, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	3.61714e-06
7AK	Single-Family Detached, Heated Basement, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.808401	0.112419	0.0791799	0	0	20	0	2.09515e-07
7AK	Single-Family Detached, Heated Basement, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0.586741	0.413259	0	0	20	0	1.1546e-06
7AK	Single-Family Detached, Slab, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	0	2.95227e-09
7AK	Single-Family Detached, Slab, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	0	1.74673e-08
7AK	Single-Family Detached, Slab, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	0	1.38276e-08
7AK	Single-Family Detached, Slab, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	2.30116e-09
7AK	Single-Family Detached, Slab, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	0	1.65217e-06
7AK	Single-Family Detached, Slab, No Attic, 2 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	2128.4	2.64005e-06
7AK	Single-Family Detached, Slab, No Attic, 3 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	314.292	1.4056e-06
7AK	Single-Family Detached, Slab, No Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	5.51538e-07
7AK	Single-Family Detached, Slab, Unvented Attic, 1 Car Garage	2010s	Yes	0.0360519	0	0	0.877956	0	0.0859925	0	0	20	0	4.96127e-07
7AK	Single-Family Detached, Slab, Unvented Attic, 2 Car Garage	2010s	Yes	0.0360519	0	0	0.877956	0	0.0859925	0	0	20	0	4.57725e-07
7AK	Single-Family Detached, Slab, Unvented Attic, 3 Car Garage	2010s	Yes	0.0360519	0	0	0.877956	0	0.0859925	0	0	20	0	1.21644e-07
7AK	Single-Family Detached, Slab, Unvented Attic, No Garage	2010s	Yes	0.2954	0	0	0	0	0.7046	0	0	20	0	1.44412e-07
7AK	Single-Family Detached, Slab, Vented Attic, 1 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	0	2.4693e-06
7AK	Single-Family Detached, Slab, Vented Attic, 2 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	0	2.80017e-06
7AK	Single-Family Detached, Slab, Vented Attic, 3 Car Garage	2010s	Yes	0	0	0	0.910791	0	0.0892086	0	0	20	304.181	1.07242e-06
7AK	Single-Family Detached, Slab, Vented Attic, No Garage	2010s	Yes	0	0	0	0	0	1	0	0	20	0	7.56633e-07
7AK	Single-Family Detached, Unheated Basement, Finished Attic, 1 Car Garage	2010s	Yes	0	0	0	0.808401	0	0.0791799	0	0.112419	20	0	1.81687e-09
7AK	Single-Family Detached, Unheated Basement, Finished Attic, 2 Car Garage	2010s	Yes	0	0	0	0.808401	0	0.0791799	0	0.112419	20	0	1.05611e-08
7AK	Single-Family Detached, Unheated Basement, Finished Attic, 3 Car Garage	2010s	Yes	0	0	0	0.808401	0	0.0791799	0	0.112419	20	0	5.92116e-09
7AK	Single-Family Detached, Unheated Basement, Finished Attic, No Garage	2010s	Yes	0	0	0	0	0	0.413259	0	0.586741	20	0	1.45535e-09
7AK	Single-Family Detached, Unheated Basement, No Attic, 1 Car Garage	2010s	Yes	0	0	0	0.808401	0	0.0791799	0	0.112419	20	0	9.13118e-07
