Dependency=County	Option=Cold	Option=Hot-Dry	Option=Hot-Humid	Option=Marine	Option=Mixed-Dry	Option=Mixed-Humid	Option=Very Cold	source_count	source_weight	sampling_probability
SD, Lake County	1	0	0	0	0	0	0	3	5652	4.24406e-05
SD, Lawrence County	1	0	0	0	0	0	0	5	13355	0.000100282
SD, Lincoln County	1	0	0	0	0	0	0	11	19084	0.000143301
SD, Lyman County	1	0	0	0	0	0	0	2	1726	1.29605e-05
SD, Marshall County	1	0	0	0	0	0	0	1	2564	1.9253e-05
SD, McCook County	1	0	0	0	0	0	0	2	2506	1.88174e-05
SD, McPherson County	1	0	0	0	0	0	0	1	1405	1.05501e-05
SD, Meade County	1	0	0	0	0	0	0	5	11489	8.62704e-05
SD, Mellette County	1	0	0	0	0	0	0	1	858	6.4427e-06
SD, Miner County	1	0	0	0	0	0	0	1	1261	9.46876e-06
SD, Minnehaha County	1	0	0	0	0	0	0	42	76057	0.000571108
SD, Moody County	1	0	0	0	0	0	0	2	2827	2.12278e-05
SD, Oglala Lakota County	1	0	0	0	0	0	0	5	5966	4.47984e-05
SD, Pennington County	1	0	0	0	0	0	0	23	46694	0.000350623
SD, Perkins County	1	0	0	0	0	0	0	1	1786	1.3411e-05
SD, Potter County	1	0	0	0	0	0	0	1	1553	1.16614e-05
SD, Roberts County	1	0	0	0	0	0	0	4	4952	3.71843e-05
SD, Sanborn County	1	0	0	0	0	0	0	1	1244	9.34116e-06
SD, Spink County	1	0	0	0	0	0	0	3	3172	2.38184e-05
SD, Stanley County	1	0	0	0	0	0	0	1	1499	1.12559e-05
SD, Sully County	1	0	0	0	0	0	0	1	809	6.07474e-06
SD, Todd County	1	0	0	0	0	0	0	2	3134	2.35331e-05
SD, Tripp County	1	0	0	0	0	0	0	2	3067	2.30299e-05
SD, Turner County	1	0	0	0	0	0	0	2	3961	2.97429e-05
SD, Union County	1	0	0	0	0	0	0	3	6683	5.01823e-05
SD, Walworth County	1	0	0	0	0	0	0	2	3003	2.25494e-05
SD, Yankton County	1	0	0	0	0	0	0	5	9787	7.34902e-05
SD, Ziebach County	1	0	0	0	0	0	0	1	996	7.47891e-06
TN, Anderson County	0	0	0	0	0	1	0	18	34781	0.000261168
TN, Bedford County	0	0	0	0	0	1	0	9	18622	0.000139832
TN, Benton County	0	0	0	0	0	1	0	5	8981	6.74378e-05
TN, Bledsoe County	0	0	0	0	0	1	0	3	5690	4.27258e-05
TN, Blount County	0	0	0	0	0	1	0	28	56080	0.000421102
TN, Bradley County	0	0	0	0	0	1	0	19	42556	0.000319552
TN, Campbell County	0	0	0	0	0	1	0	11	20336	0.000152702
TN, Cannon County	0	0	0	0	0	1	0	3	6070	4.55794e-05
TN, Carroll County	0	0	0	0	0	1	0	8	13187	9.90204e-05
TN, Carter County	0	0	0	0	0	1	0	17	27791	0.000208681
TN, Cheatham County	0	0	0	0	0	1	0	9	15834	0.000118897
TN, Chester County	0	0	0	0	0	1	0	3	7023	5.27355e-05
TN, Claiborne County	0	0	0	0	0	1	0	9	15054	0.00011304
TN, Clay County	0	0	0	0	0	1	0	2	4257	3.19656e-05
TN, Cocke County	0	0	0	0	0	1	0	9	17372	0.000130446
TN, Coffee County	0	0	0	0	0	1	0	12	23582	0.000177076
TN, Crockett County	0	0	0	0	0	1	0	5	6395	4.80198e-05
TN, Cumberland County	0	0	0	0	0	1	0	14	28650	0.000215131
TN, Davidson County	0	0	0	0	0	1	0	161	294794	0.0022136
TN, DeKalb County	0	0	0	0	0	1	0	4	9432	7.08244e-05
TN, Decatur County	0	0	0	0	0	1	0	4	6849	5.14288e-05
TN, Dickson County	0	0	0	0	0	1	0	10	21146	0.000158784
TN, Dyer County	0	0	0	0	0	1	0	8	16784	0.00012603
TN, Fayette County	0	0	0	0	0	1	0	11	16250	0.000122021
TN, Fentress County	0	0	0	0	0	1	0	4	8918	6.69647e-05
TN, Franklin County	0	0	0	0	0	1	0	9	18965	0.000142407
TN, Gibson County	0	0	0	0	0	1	0	14	22362	0.000167915
TN, Giles County	0	0	0	0	0	1	0	8	13853	0.000104021
TN, Grainger County	0	0	0	0	0	1	0	5	10853	8.14945e-05
TN, Greene County	0	0	0	0	0	1	0	15	32149	0.000241405
TN, Grundy County	0	0	0	0	0	1	0	4	6394	4.80123e-05
TN, Hamblen County	0	0	0	0	0	1	0	12	27023	0.000202914
TN, Hamilton County	0	0	0	0	0	1	0	82	154903	0.00116316
TN, Hancock County	0	0	0	0	0	1	0	2	3608	2.70924e-05
TN, Hardeman County	0	0	0	0	0	1	0	6	10869	8.16149e-05
TN, Hardin County	0	0	0	0	0	1	0	6	13967	0.000104878
TN, Hawkins County	0	0	0	0	0	1	0	13	26838	0.000201525
TN, Haywood County	0	0	0	0	0	1	0	6	8390	6.30001e-05
TN, Henderson County	0	0	0	0	0	1	0	6	12813	9.62123e-05
TN, Henry County	0	0	0	0	0	1	0	9	17015	0.000127765
TN, Hickman County	0	0	0	0	0	1	0	6	10289	7.72595e-05
TN, Houston County	0	0	0	0	0	1	0	3	4166	3.12823e-05
TN, Humphreys County	0	0	0	0	0	1	0	5	8874	6.66345e-05
TN, Jackson County	0	0	0	0	0	1	0	4	5820	4.37021e-05
TN, Jefferson County	0	0	0	0	0	1	0	9	23667	0.000177714
TN, Johnson County	0	0	0	0	0	1	0	5	8926	6.7025e-05
TN, Knox County	0	0	0	0	0	1	0	112	199213	0.00149588
TN, Lake County	0	0	0	0	0	1	0	2	2602	1.95384e-05
TN, Lauderdale County	0	0	0	0	0	1	0	9	11286	8.47461e-05
TN, Lawrence County	0	0	0	0	0	1	0	11	18149	0.00013628
TN, Lewis County	0	0	0	0	0	1	0	2	5468	4.1059e-05
TN, Lincoln County	0	0	0	0	0	1	0	9	15355	0.0001153
TN, Loudon County	0	0	0	0	0	1	0	10	22281	0.000167307
TN, Macon County	0	0	0	0	0	1	0	4	9971	7.48717e-05
TN, Madison County	0	0	0	0	0	1	0	27	42647	0.000320235
TN, Marion County	0	0	0	0	0	1	0	6	13032	9.78565e-05
TN, Marshall County	0	0	0	0	0	1	0	6	13269	9.96363e-05
TN, Maury County	0	0	0	0	0	1	0	17	35980	0.000270172
TN, McMinn County	0	0	0	0	0	1	0	10	23268	0.000174718
TN, McNairy County	0	0	0	0	0	1	0	7	11992	9.00474e-05
TN, Meigs County	0	0	0	0	0	1	0	3	5671	4.25833e-05
TN, Monroe County	0	0	0	0	0	1	0	7	20831	0.000156419
TN, Montgomery County	0	0	0	0	0	1	0	39	76771	0.00057647
TN, Moore County	0	0	0	0	0	1	0	2	2974	2.23317e-05
TN, Morgan County	0	0	0	0	0	1	0	5	8896	6.67996e-05
TN, Obion County	0	0	0	0	0	1	0	10	14608	0.000109691
TN, Overton County	0	0	0	0	0	1	0	7	10263	7.70643e-05
TN, Perry County	0	0	0	0	0	1	0	2	4588	3.44511e-05
TN, Pickett County	0	0	0	0	0	1	0	1	3452	2.59209e-05
TN, Polk County	0	0	0	0	0	1	0	5	8378	6.291e-05
TN, Putnam County	0	0	0	0	0	1	0	15	32947	0.000247397
TN, Rhea County	0	0	0	0	0	1	0	6	14415	0.000108241
TN, Roane County	0	0	0	0	0	1	0	11	25591	0.000192162
TN, Robertson County	0	0	0	0	0	1	0	14	26530	0.000199212
TN, Rutherford County	0	0	0	0	0	1	0	49	109726	0.000823927
TN, Scott County	0	0	0	0	0	1	0	5	9876	7.41583e-05
TN, Sequatchie County	0	0	0	0	0	1	0	3	6389	4.79746e-05
TN, Sevier County	0	0	0	0	0	1	0	18	56274	0.000422558
TN, Shelby County	0	0	0	0	0	1	0	221	403101	0.00302687
TN, Smith County	0	0	0	0	0	1	0	5	8610	6.46521e-05
TN, Stewart County	0	0	0	0	0	1	0	5	6768	5.08205e-05
TN, Sullivan County	0	0	0	0	0	1	0	39	74154	0.000556817
TN, Sumner County	0	0	0	0	0	1	0	42	68156	0.00051178
TN, Tipton County	0	0	0	0	0	1	0	13	23435	0.000175972
TN, Trousdale County	0	0	0	0	0	1	0	2	3425	2.57181e-05
TN, Unicoi County	0	0	0	0	0	1	0	4	8837	6.63566e-05
TN, Union County	0	0	0	0	0	1	0	4	9078	6.81663e-05
TN, Van Buren County	0	0	0	0	0	1	0	2	2654	1.99288e-05
TN, Warren County	0	0	0	0	0	1	0	9	17834	0.000133914
TN, Washington County	0	0	0	0	0	1	0	23	58890	0.000442202
TN, Wayne County	0	0	0	0	0	1	0	4	7264	5.45449e-05
TN, Weakley County	0	0	0	0	0	1	0	11	15529	0.000116606
TN, White County	0	0	0	0	0	1	0	6	11607	8.71563e-05
TN, Williamson County	0	0	0	0	0	1	0	37	74188	0.000557073
TN, Wilson County	0	0	0	0	0	1	0	21	49077	0.000368517
TX, Anderson County	0	0	1	0	0	0	0	11	20134	0.000151185
TX, Andrews County	0	1	0	0	0	0	0	4	6065	4.55418e-05
TX, Angelina County	0	0	1	0	0	0	0	17	36226	0.000272018
TX, Aransas County	0	0	1	0	0	0	0	6	15726	0.000118085
TX, Archer County	0	0	0	0	0	1	0	3	4144	3.11172e-05
TX, Armstrong County	0	0	0	0	1	0	0	1	928	6.9683e-06
TX, Atascosa County	0	0	1	0	0	0	0	8	17854	0.000134064
TX, Austin County	0	0	1	0	0	0	0	6	13005	9.76535e-05
TX, Bailey County	0	0	0	0	1	0	0	1	2745	2.0612e-05
TX, Bandera County	0	0	1	0	0	0	0	5	11601	8.71112e-05
TX, Bastrop County	0	0	1	0	0	0	0	10	29649	0.000222632
TX, Baylor County	0	1	0	0	0	0	0	1	2675	2.00864e-05
TX, Bee County	0	0	1	0	0	0	0	7	10654	8e-05
TX, Bell County	0	0	1	0	0	0	0	65	133682	0.00100381
TX, Bexar County	0	0	1	0	0	0	0	366	679299	0.0051008
TX, Blanco County	0	0	1	0	0	0	0	2	5657	4.24782e-05
TX, Borden County	0	1	0	0	0	0	0	1	403	3.0261e-06
TX, Bosque County	0	0	1	0	0	0	0	7	9661	7.25437e-05
TX, Bowie County	0	0	1	0	0	0	0	18	39192	0.000294291
TX, Brazoria County	0	0	1	0	0	0	0	51	126945	0.000953219
TX, Brazos County	0	0	1	0	0	0	0	42	83504	0.000627025
TX, Brewster County	0	1	0	0	0	0	0	3	5430	4.07736e-05
TX, Briscoe County	0	0	0	0	1	0	0	1	1011	7.59155e-06
TX, Brooks County	0	0	1	0	0	0	0	2	3045	2.28646e-05
TX, Brown County	0	0	1	0	0	0	0	12	18474	0.000138721
TX, Burleson County	0	0	1	0	0	0	0	5	8894	6.67844e-05
TX, Burnet County	0	0	1	0	0	0	0	8	21535	0.000161706
TX, Caldwell County	0	0	1	0	0	0	0	8	13971	0.000104907
TX, Calhoun County	0	0	1	0	0	0	0	6	11699	8.78468e-05
TX, Callahan County	0	1	0	0	0	0	0	3	6578	4.93939e-05
TX, Cameron County	0	0	1	0	0	0	0	87	146301	0.00109856
TX, Camp County	0	0	1	0	0	0	0	3	5678	4.26358e-05
TX, Carson County	0	0	0	0	1	0	0	2	2774	2.08299e-05
TX, Cass County	0	0	1	0	0	0	0	7	14430	0.000108354
TX, Castro County	0	0	0	0	1	0	0	3	3191	2.3961e-05
TX, Chambers County	0	0	1	0	0	0	0	7	14440	0.000108429
TX, Cherokee County	0	0	1	0	0	0	0	12	20971	0.000157469
TX, Childress County	0	1	0	0	0	0	0	2	2974	2.23316e-05
TX, Clay County	0	0	0	0	0	1	0	3	5155	3.87087e-05
TX, Cochran County	0	0	0	0	1	0	0	1	1354	1.01671e-05
TX, Coke County	0	1	0	0	0	0	0	2	2664	2.00038e-05
TX, Coleman County	0	1	0	0	0	0	0	3	5525	4.14869e-05
TX, Collin County	0	0	1	0	0	0	0	152	329455	0.00247386
TX, Collingsworth County	0	1	0	0	0	0	0	1	1428	1.07228e-05
TX, Colorado County	0	0	1	0	0	0	0	5	10555	7.92567e-05
TX, Comal County	0	0	1	0	0	0	0	24	51631	0.000387692
TX, Comanche County	0	0	1	0	0	0	0	4	7243	5.43874e-05
TX, Concho County	0	1	0	0	0	0	0	1	1647	1.23672e-05
TX, Cooke County	0	0	0	0	0	1	0	8	16675	0.000125212
TX, Coryell County	0	0	1	0	0	0	0	19	26032	0.000195472
TX, Cottle County	0	1	0	0	0	0	0	1	1051	7.8919e-06
TX, Crane County	0	1	0	0	0	0	0	1	1655	1.24273e-05
TX, Crockett County	0	1	0	0	0	0	0	1	1825	1.37038e-05
TX, Crosby County	0	1	0	0	0	0	0	3	2902	2.1791e-05
TX, Culberson County	0	1	0	0	0	0	0	1	1012	7.59906e-06
TX, Dallam County	0	0	0	0	1	0	0	2	2892	2.17159e-05
TX, Dallas County	0	0	1	0	0	0	0	529	975540	0.00732529
TX, Dawson County	0	1	0	0	0	0	0	4	5206	3.90916e-05
TX, DeWitt County	0	0	1	0	0	0	0	5	9178	6.89168e-05
TX, Deaf Smith County	0	0	0	0	1	0	0	4	7061	5.30206e-05
TX, Delta County	0	0	1	0	0	0	0	2	2460	1.8472e-05
TX, Denton County	0	0	1	0	0	0	0	137	281136	0.00211104
TX, Dickens County	0	1	0	0	0	0	0	1	1397	1.049e-05
TX, Dimmit County	0	0	1	0	0	0	0	2	4351	3.26714e-05
TX, Donley County	0	0	0	0	1	0	0	2	2131	1.60015e-05
TX, Duval County	0	0	1	0	0	0	0	3	5536	4.15694e-05
TX, Eastland County	0	0	0	0	0	1	0	5	10243	7.69142e-05
TX, Ector County	0	1	0	0	0	0	0	28	56167	0.000421755
TX, Edwards County	0	0	1	0	0	0	0	1	1721	1.29229e-05
TX, El Paso County	0	1	0	0	0	0	0	161	286261	0.00214952
TX, Ellis County	0	0	1	0	0	0	0	31	57235	0.000429776
TX, Erath County	0	0	1	0	0	0	0	8	17375	0.000130468
TX, Falls County	0	0	1	0	0	0	0	6	7722	5.79838e-05
TX, Fannin County	0	0	0	0	0	1	0	9	14232	0.000106868
TX, Fayette County	0	0	1	0	0	0	0	7	13881	0.000104231
TX, Fisher County	0	1	0	0	0	0	0	2	2180	1.63695e-05
TX, Floyd County	0	0	0	0	1	0	0	2	2999	2.25194e-05
TX, Foard County	0	1	0	0	0	0	0	1	855	6.42015e-06
TX, Fort Bend County	0	0	1	0	0	0	0	76	224504	0.00168578
TX, Franklin County	0	0	1	0	0	0	0	3	5782	4.34167e-05
TX, Freestone County	0	0	1	0	0	0	0	7	9297	6.98104e-05
TX, Frio County	0	0	1	0	0	0	0	3	5888	4.42126e-05
TX, Gaines County	0	1	0	0	0	0	0	3	6349	4.76743e-05
TX, Galveston County	0	0	1	0	0	0	0	67	140048	0.00105161
TX, Garza County	0	1	0	0	0	0	0	1	2182	1.63845e-05
TX, Gillespie County	0	0	1	0	0	0	0	5	12913	9.69632e-05
TX, Glasscock County	0	1	0	0	0	0	0	1	546	4.09989e-06
TX, Goliad County	0	0	1	0	0	0	0	2	3712	2.78731e-05
TX, Gonzales County	0	0	1	0	0	0	0	6	8822	6.62437e-05
TX, Gray County	0	0	0	0	1	0	0	7	10111	7.59229e-05
TX, Grayson County	0	0	0	0	0	1	0	26	54395	0.00040845
TX, Gregg County	0	0	1	0	0	0	0	25	51197	0.000384437
TX, Grimes County	0	0	1	0	0	0	0	6	10983	8.24705e-05
TX, Guadalupe County	0	0	1	0	0	0	0	29	54130	0.000406458
TX, Hale County	0	0	0	0	1	0	0	9	13477	0.000101198
TX, Hall County	0	1	0	0	0	0	0	1	1940	1.45673e-05
TX, Hamilton County	0	0	1	0	0	0	0	3	4564	3.42709e-05
TX, Hansford County	0	0	0	0	1	0	0	2	2327	1.74733e-05
TX, Hardeman County	0	1	0	0	0	0	0	1	2362	1.77361e-05
TX, Hardin County	0	0	1	0	0	0	0	11	23523	0.000176633
TX, Harris County	0	0	1	0	0	0	0	786	1.68766e+06	0.0126724
TX, Harrison County	0	0	1	0	0	0	0	14	28045	0.000210589
TX, Hartley County	0	0	0	0	1	0	0	1	1978	1.48527e-05
TX, Haskell County	0	1	0	0	0	0	0	2	3447	2.58834e-05
TX, Hays County	0	0	1	0	0	0	0	25	70192	0.000527066
TX, Hemphill County	0	1	0	0	0	0	0	1	1700	1.27652e-05
TX, Henderson County	0	0	1	0	0	0	0	17	39939	0.0002999
TX, Hidalgo County	0	0	1	0	0	0	0	113	261496	0.00196355
TX, Hill County	0	0	1	0	0	0	0	11	16133	0.000121141
TX, Hockley County	0	0	0	0	1	0	0	7	9296	6.98032e-05
TX, Hood County	0	0	1	0	0	0	0	10	25518	0.000191614
TX, Hopkins County	0	0	1	0	0	0	0	9	15181	0.000113994
TX, Houston County	0	0	1	0	0	0	0	7	11540	8.66529e-05
TX, Howard County	0	1	0	0	0	0	0	10	13136	9.86379e-05
TX, Hudspeth County	0	1	0	0	0	0	0	1	1531	1.14962e-05
TX, Hunt County	0	0	1	0	0	0	0	19	36954	0.000277485
TX, Hutchinson County	0	0	0	0	1	0	0	7	10606	7.964e-05
TX, Irion County	0	1	0	0	0	0	0	1	867	6.51025e-06
TX, Jack County	0	0	0	0	0	1	0	3	4116	3.09069e-05
TX, Jackson County	0	0	1	0	0	0	0	3	6596	4.95288e-05
TX, Jasper County	0	0	1	0	0	0	0	8	16866	0.000126645
TX, Jeff Davis County	0	1	0	0	0	0	0	1	1649	1.23823e-05
TX, Jefferson County	0	0	1	0	0	0	0	73	107461	0.000806916
TX, Jim Hogg County	0	0	1	0	0	0	0	2	2358	1.7706e-05
TX, Jim Wells County	0	0	1	0	0	0	0	7	16232	0.000121885
TX, Johnson County	0	0	1	0	0	0	0	28	59078	0.000443615
TX, Jones County	0	1	0	0	0	0	0	6	7399	5.55587e-05
TX, Karnes County	0	0	1	0	0	0	0	4	5809	4.36193e-05
TX, Kaufman County	0	0	1	0	0	0	0	18	39273	0.000294899
TX, Kendall County	0	0	1	0	0	0	0	6	14983	0.000112507
TX, Kenedy County	0	0	1	0	0	0	0	2	278	2.08748e-06
TX, Kent County	0	1	0	0	0	0	0	1	463	3.47664e-06
TX, Kerr County	0	1	0	0	0	0	0	10	24010	0.00018029
TX, Kimble County	0	1	0	0	0	0	0	2	3438	2.58158e-05
TX, King County	0	1	0	0	0	0	0	1	163	1.22396e-06
TX, Kinney County	0	0	1	0	0	0	0	1	1798	1.35011e-05
TX, Kleberg County	0	0	1	0	0	0	0	6	13106	9.84118e-05
TX, Knox County	0	1	0	0	0	0	0	2	2045	1.53558e-05
TX, La Salle County	0	0	1	0	0	0	0	1	3097	2.32552e-05
TX, Lamar County	0	0	1	0	0	0	0	12	22583	0.000169575
TX, Lamb County	0	0	0	0	1	0	0	5	6102	4.58196e-05
TX, Lampasas County	0	0	1	0	0	0	0	5	9005	6.76182e-05
TX, Lavaca County	0	0	1	0	0	0	0	6	10370	7.78674e-05
TX, Lee County	0	0	1	0	0	0	0	4	7584	5.69476e-05
TX, Leon County	0	0	1	0	0	0	0	3	9545	7.16726e-05
TX, Liberty County	0	0	1	0	0	0	0	14	29609	0.000222332
TX, Limestone County	0	0	1	0	0	0	0	8	10553	7.92416e-05
TX, Lipscomb County	0	0	0	0	1	0	0	2	1476	1.10832e-05
TX, Live Oak County	0	0	1	0	0	0	0	4	6098	4.57894e-05
TX, Llano County	0	0	1	0	0	0	0	6	14779	0.000110975
TX, Loving County	0	1	0	0	0	0	0	1	64	4.80573e-07
TX, Lubbock County	0	1	0	0	0	0	0	68	121242	0.0009104
TX, Lynn County	0	1	0	0	0	0	0	3	2679	2.01165e-05
TX, Madison County	0	0	1	0	0	0	0	4	5174	3.88512e-05
TX, Marion County	0	0	1	0	0	0	0	4	6256	4.69761e-05
TX, Martin County	0	1	0	0	0	0	0	2	1884	1.41469e-05
TX, Mason County	0	1	0	0	0	0	0	2	2716	2.03943e-05
TX, Matagorda County	0	0	1	0	0	0	0	11	19069	0.000143187
TX, Maverick County	0	0	1	0	0	0	0	9	18030	0.000135386
TX, McCulloch County	0	1	0	0	0	0	0	3	4277	3.21158e-05
TX, McLennan County	0	0	1	0	0	0	0	51	97741	0.000733929
TX, McMullen County	0	0	1	0	0	0	0	1	416	3.12371e-06
TX, Medina County	0	0	1	0	0	0	0	8	18089	0.000135829
TX, Menard County	0	1	0	0	0	0	0	1	1637	1.22921e-05
TX, Midland County	0	1	0	0	0	0	0	27	57878	0.000434602
TX, Milam County	0	0	1	0	0	0	0	7	11352	8.52412e-05
TX, Mills County	0	0	1	0	0	0	0	2	2880	2.16258e-05
TX, Mitchell County	0	1	0	0	0	0	0	2	4056	3.04563e-05
TX, Montague County	0	0	0	0	0	1	0	6	10155	7.62534e-05
TX, Montgomery County	0	0	1	0	0	0	0	59	196210	0.00147333
TX, Moore County	0	0	0	0	1	0	0	4	7962	5.97862e-05
TX, Morris County	0	0	1	0	0	0	0	3	6018	4.51889e-05
TX, Motley County	0	1	0	0	0	0	0	1	797	5.98463e-06
TX, Nacogdoches County	0	0	1	0	0	0	0	13	27965	0.000209987
TX, Navarro County	0	0	1	0	0	0	0	10	20478	0.000153769
TX, Newton County	0	0	1	0	0	0	0	4	7155	5.37263e-05
TX, Nolan County	0	1	0	0	0	0	0	5	7122	5.34787e-05
TX, Nueces County	0	0	1	0	0	0	0	82	145791	0.00109473
TX, Ochiltree County	0	0	0	0	1	0	0	3	4069	3.05539e-05
TX, Oldham County	0	0	0	0	1	0	0	1	799	5.99965e-06
TX, Orange County	0	0	1	0	0	0	0	21	36212	0.000271913
TX, Palo Pinto County	0	0	0	0	0	1	0	9	15323	0.00011506
TX, Panola County	0	0	1	0	0	0	0	6	10980	8.24484e-05
TX, Parker County	0	0	1	0	0	0	0	19	47883	0.000359551
TX, Parmer County	0	0	0	0	1	0	0	2	3786	2.84289e-05
TX, Pecos County	0	1	0	0	0	0	0	4	5600	4.20501e-05
TX, Polk County	0	0	1	0	0	0	0	10	23993	0.000180162
TX, Potter County	0	0	0	0	1	0	0	34	48997	0.000367916
TX, Presidio County	0	1	0	0	0	0	0	2	3959	2.97279e-05
TX, Rains County	0	0	1	0	0	0	0	2	5285	3.96848e-05
TX, Randall County	0	0	0	0	1	0	0	29	53404	0.000401008
TX, Reagan County	0	1	0	0	0	0	0	1	1374	1.03173e-05
TX, Real County	0	0	1	0	0	0	0	1	2692	2.02141e-05
TX, Red River County	0	0	1	0	0	0	0	4	6855	5.1474e-05
TX, Reeves County	0	1	0	0	0	0	0	5	4630	3.47664e-05
TX, Refugio County	0	0	1	0	0	0	0	2	3721	2.79407e-05
TX, Roberts County	0	0	0	0	1	0	0	1	416	3.12372e-06
TX, Robertson County	0	0	1	0	0	0	0	5	8540	6.41261e-05
TX, Rockwall County	0	0	1	0	0	0	0	11	30789	0.000231194
TX, Runnels County	0	1	0	0	0	0	0	4	5266	3.95421e-05
TX, Rusk County	0	0	1	0	0	0	0	13	21323	0.000160113
TX, Sabine County	0	0	1	0	0	0	0	3	8019	6.02144e-05
TX, San Augustine County	0	0	1	0	0	0	0	3	5350	4.0173e-05
TX, San Jacinto County	0	0	1	0	0	0	0	4	13168	9.88775e-05
TX, San Patricio County	0	0	1	0	0	0	0	16	27131	0.000203725
TX, San Saba County	0	0	1	0	0	0	0	2	3167	2.37809e-05
TX, Schleicher County	0	1	0	0	0	0	0	1	1491	1.11958e-05
TX, Scurry County	0	1	0	0	0	0	0	4	7185	5.39518e-05
TX, Shackelford County	0	1	0	0	0	0	0	1	1760	1.32158e-05
TX, Shelby County	0	0	1	0	0	0	0	6	11928	8.95669e-05
TX, Sherman County	0	0	0	0	1	0	0	1	1335	1.00245e-05
TX, Smith County	0	0	1	0	0	0	0	41	88484	0.000664423
TX, Somervell County	0	0	1	0	0	0	0	2	3723	2.79559e-05
TX, Starr County	0	0	1	0	0	0	0	15	19639	0.000147468
TX, Stephens County	0	0	0	0	0	1	0	3	4923	3.69665e-05
TX, Sterling County	0	1	0	0	0	0	0	1	593	4.45281e-06
TX, Stonewall County	0	1	0	0	0	0	0	1	847	6.36008e-06
TX, Sutton County	0	1	0	0	0	0	0	1	2001	1.50254e-05
TX, Swisher County	0	0	0	0	1	0	0	3	3211	2.41112e-05
TX, Tarrant County	0	0	1	0	0	0	0	357	740355	0.0055593
TX, Taylor County	0	1	0	0	0	0	0	38	56736	0.000426027
TX, Terrell County	0	1	0	0	0	0	0	1	769	5.77438e-06
TX, Terry County	0	1	0	0	0	0	0	3	4865	3.6531e-05
TX, Throckmorton County	0	1	0	0	0	0	0	1	1069	8.02707e-06
TX, Titus County	0	0	1	0	0	0	0	8	12122	9.10236e-05
TX, Tom Green County	0	1	0	0	0	0	0	25	47703	0.000358199
TX, Travis County	0	0	1	0	0	0	0	218	474749	0.00356485
TX, Trinity County	0	0	1	0	0	0	0	5	8753	6.57255e-05
TX, Tyler County	0	0	1	0	0	0	0	5	10614	7.96996e-05
TX, Upshur County	0	0	1	0	0	0	0	7	16753	0.000125798
TX, Upton County	0	1	0	0	0	0	0	2	1564	1.1744e-05
TX, Uvalde County	0	0	1	0	0	0	0	5	11005	8.26359e-05
TX, Val Verde County	0	0	1	0	0	0	0	10	18826	0.000141363
TX, Van Zandt County	0	0	1	0	0	0	0	10	22896	0.000171925
TX, Victoria County	0	0	1	0	0	0	0	23	36196	0.000271793
TX, Walker County	0	0	1	0	0	0	0	10	25003	0.000187745
TX, Waller County	0	0	1	0	0	0	0	6	16148	0.000121253
TX, Ward County	0	1	0	0	0	0	0	3	4737	3.55699e-05
TX, Washington County	0	0	1	0	0	0	0	6	15750	0.000118266
TX, Webb County	0	0	1	0	0	0	0	61	78165	0.000586936
TX, Wharton County	0	0	1	0	0	0	0	11	17371	0.000130438
TX, Wheeler County	0	1	0	0	0	0	0	2	2718	2.04093e-05
TX, Wichita County	0	0	0	0	0	1	0	37	55974	0.000420307
TX, Wilbarger County	0	1	0	0	0	0	0	4	6271	4.70886e-05
TX, Willacy County	0	0	1	0	0	0	0	6	7164	5.37939e-05
TX, Williamson County	0	0	1	0	0	0	0	89	176428	0.00132478
TX, Wilson County	0	0	1	0	0	0	0	11	16979	0.000127493
TX, Winkler County	0	1	0	0	0	0	0	3	3012	2.2617e-05
TX, Wise County	0	0	0	0	0	1	0	11	23957	0.000179892
TX, Wood County	0	0	1	0	0	0	0	10	20947	0.00015729
TX, Yoakum County	0	0	0	0	1	0	0	2	3008	2.25869e-05
TX, Young County	0	0	0	0	0	1	0	4	8655	6.49901e-05
TX, Zapata County	0	0	1	0	0	0	0	3	6229	4.67731e-05
TX, Zavala County	0	0	1	0	0	0	0	4	4305	3.2326e-05
UT, Beaver County	1	0	0	0	0	0	0	2	2942	2.20913e-05
UT, Box Elder County	1	0	0	0	0	0	0	11	18097	0.000135889
UT, Cache County	1	0	0	0	0	0	0	26	39192	0.000294291
UT, Carbon County	1	0	0	0	0	0	0	5	9605	7.21234e-05
UT, Daggett County	1	0	0	0	0	0	0	1	1170	8.78547e-06
UT, Davis County	1	0	0	0	0	0	0	54	103370	0.000776199
UT, Duchesne County	1	0	0	0	0	0	0	3	9794	7.35427e-05
UT, Emery County	1	0	0	0	0	0	0	3	4500	3.37903e-05
UT, Garfield County	1	0	0	0	0	0	0	2	3804	2.85641e-05
UT, Grand County	1	0	0	0	0	0	0	2	5063	3.80178e-05
UT, Iron County	1	0	0	0	0	0	0	8	20111	0.000151012
UT, Juab County	1	0	0	0	0	0	0	2	3573	2.68295e-05
UT, Kane County	1	0	0	0	0	0	0	2	5867	4.40551e-05
UT, Millard County	1	0	0	0	0	0	0	3	4933	3.70417e-05
UT, Morgan County	1	0	0	0	0	0	0	2	3294	2.47345e-05
UT, Piute County	1	0	0	0	0	0	0	1	935	7.02086e-06
UT, Rich County	1	0	0	0	0	0	0	1	2894	2.17309e-05
UT, Salt Lake County	1	0	0	0	0	0	0	212	376956	0.00283054
