Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Foundation Type	Dependency=Geometry Building Type RECS	Option=Uninsulated	Option=Wall R-5	Option=Wall R-10	Option=Wall R-15	Option=None	resstock_probability
CR06	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009106813376809073
CR07	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0033802226131013123
CR08	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0033327207143295776
CR09	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.007591271359971692
CR10	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009769295456858967
CR11	1950s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0027107603998330594
CR02	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001406912206647222
CR05	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009393084716399437
CR03	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012778391657741295
CR04	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.003523240334952433
CR06	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009232543210867623
CR07	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0034268904002449966
CR08	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0033787326841634175
CR09	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.007696077426472759
CR10	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0009904171603523806
CR11	1960s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.002748185505755557
CR02	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.002012797131106727
CR05	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0013438204516304927
CR03	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0018281389519075428
CR04	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.005040519234168493
CR06	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0013208526018790108
CR07	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0049026763245361964
CR08	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004833779550230249
CR09	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.011010383229025342
CR10	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0014169390311189528
CR11	1970s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.00393168804392987
CR02	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001759324579412944
CR05	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011745924685273056
CR03	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0015979204972856337
CR04	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004405764120301762
CR06	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0011545169716083352
CR07	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004285279837377256
CR08	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0042250592683961835
CR09	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.009623840149717117
CR10	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012385031886479544
CR11	1980s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0034365685976839987
CR02	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0018436157680147645
CR05	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001230868494255287
CR03	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001674478637598982
CR04	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004616849157562714
CR06	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001209831158050449
CR07	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004490592339237757
CR08	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004427486536117918
CR09	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.010084928987232398
CR10	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001297841247741698
CR11	1990s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.003601218404320097
CR02	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0018774162584219312
CR05	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012534349961557127
CR03	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0017051782009836647
CR04	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004701493565778843
CR06	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0012320119655491882
CR07	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0045729219796749
CR08	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.004508659207120326
CR09	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.010269824100088245
CR10	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.001321635614987513
CR11	2000s	Slab	Single-Family Detached	0.0	0.0	0.0	0.0	1.0	0.0036672424372238767
CR02	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001540500447170404
CR05	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010284970972286922
CR03	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013991717443251233
CR04	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003857776829172088
CR06	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010109185830973424
CR07	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003752278336231042
CR08	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00036995479790645686
CR09	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0008426830516448946
CR10	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010844586259181252
CR11	<1940	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003009129482650947
CR02	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00012827739740678035
CR05	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.564290332746076e-05
CR03	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011650896318583044
CR04	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00032123688917542835
CR06	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.417914130961147e-05
CR07	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003124520347927681
CR08	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003080611805128687
CR09	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0007017017677752954
CR10	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.030281710312437e-05
CR11	1950s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00025057006585326667
CR02	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013004841161582173
CR05	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.682530024042208e-05
CR03	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001181175008819022
CR04	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00032567192688822083
CR06	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	8.53413293363257e-05
CR07	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00031676578767868876
CR08	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00031231431270117046
CR09	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.000711389552422958
CR10	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	9.154954938362857e-05
CR11	1960s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00025402946833536844
CR02	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00018605359209236593
CR05	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001242165036351999
CR03	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00016898465006225018
CR04	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004659221215265052
CR06	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001220934625781256
CR07	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.000453180564970604
CR08	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004468120680440656
CR09	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.001017748544259569
CR10	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00013097524456953295
CR11	1970s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00036342693073968457
CR02	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00016262376997536215
CR05	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010857385706525868
CR03	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00014770432837140596
CR04	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00040724831520556307
CR06	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00010671817163273827
CR07	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00039611130925382496
CR08	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003905448003376411
CR09	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0008895829599046959
CR10	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011448146636571433
CR11	1980s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.000317660395173243
CR02	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00017041525485912722
CR05	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011377575077504168
CR03	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00015478100628845854
CR04	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004267600329104452
CR06	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011183115739875207
CR07	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004150894406721727
CR08	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004092562341503291
CR09	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0009322038644994087
CR10	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.000119966400178249
CR11	1990s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00033287985643366114
CR02	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00017353961476482678
CR05	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001158616931060628
CR03	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00015761873094292828
CR04	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00043458416777021825
CR06	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.00011388144793567299
CR07	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004226996091796074
CR08	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0004167594577918621
CR09	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0009492947075732155
CR10	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0001221658406629513
CR11	2000s	Slab	Single-Family Attached	0.0	0.0	0.0	0.0	1.0	0.0003389828105249254
CR02	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	<1940	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1950s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1960s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1970s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1980s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	1990s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR05	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR03	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR04	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR06	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR07	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR08	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR09	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR10	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR11	2000s	Slab	Mobile Home	0.0	0.0	0.0	0.0	1.0	0.0
CR02	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00022187408012395995
CR05	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00014813163331236405
CR03	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0002015188923039849
CR04	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005556250807121014
CR06	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001455998478396605
CR07	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005404304203543239
CR08	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005328358107504068
CR09	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0012136934284127513
CR10	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00015619161974281595
CR11	<1940	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004333967167379952
CR02	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00018475443874490965
CR05	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001233491391049474
CR03	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016780468373465512
CR04	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004626687348166448
CR06	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00012124092257163031
CR07	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004500161485174597
CR08	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004436921207893245
CR09	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0010106419282933092
CR10	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00013006068589048345
CR11	1950s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.000360889235507271
CR02	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001873051822337498
CR05	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001250521131474839
CR03	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00017012141673084592
CR04	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004690563987387706
CR06	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00012291479030618333
CR07	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00045622912920957007
CR08	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004498177911431266
CR09	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0010245949804400143
CR10	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00013185632040916084
CR11	1960s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00036587171860167527
CR02	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00026796791701733195
CR05	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0001789056441424446
CR03	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00024338398509717322
CR04	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0006710549309672623
CR06	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00017584788598035524
CR07	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0006527036143845202
CR08	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0006435312418614004
CR09	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0014658354852792376
CR10	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00018864007447224912
CR11	1970s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005234339016145842
CR02	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00023422258290057272
CR05	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00015637596669389265
CR03	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00021273451785053547
CR04	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.000586548647124617
CR06	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00015370327354994603
CR07	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005705083210382746
CR08	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005624910299849116
CR09	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0012812420878250549
CR10	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016488453533259657
CR11	1980s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004575176079976861
CR02	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00024544444618896353
CR05	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016386811240459785
CR03	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00022292686414984104
CR04	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.000614650842261015
CR06	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016106736757280047
CR07	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005978420063913159
CR08	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0005894405980464862
CR09	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0013426278149007767
CR10	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00017278433598784637
CR11	1990s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004794377831806277
CR02	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0002499443765935705
CR05	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016687243828283462
CR03	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00022701396161555121
CR04	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0006259197304198376
CR06	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00016402034514383435
CR07	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0006088027246454185
CR08	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.000600247286525463
CR09	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0013672432902971585
CR10	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.00017595213016296057
CR11	2000s	Slab	Multi-Family with 2 - 4 Units	0.0	0.0	0.0	0.0	1.0	0.0004882277015965893
CR02	<1940	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.00048440495873177124
CR05	<1940	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003234073023827571
CR03	<1940	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.000439964644160535
CR04	<1940	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0012130643838266784
CR06	<1940	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.0003178798003115937
CR07	<1940	Slab	Multi-Family with 5+ Units	0.0	0.0	0.0	0.0	1.0	0.001179890753002202
