Dependency=AHS Region	Dependency=Clothes Washer Presence	Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=Usage Level	Option=Electric, 80% Usage	Option=Electric, 100% Usage	Option=Electric, 120% Usage	Option=Gas, 80% Usage	Option=Gas, 100% Usage	Option=Gas, 120% Usage	Option=None	Option=Propane, 80% Usage	Option=Propane, 100% Usage	Option=Propane, 120% Usage	source_count	source_weight	sampling_probability
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	546.654541	0.000003
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Attached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	769.639282	0.000009
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	274.124146	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.250000	2003.786865	0.000012
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Attached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Attached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	76.635521	0.000000
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Detached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	778.083069	0.000029
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.750000	2675.899658	0.000004
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	2001.908447	0.000020
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Detached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	214.605255	0.000004
CBSA Boston-Cambridge-Newton, MA-NH	None	Single-Family Detached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	495.401215	0.000006
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Mobile Home	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Mobile Home	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Mobile Home	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Mobile Home	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	9505.082031	0.000208
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	27.750000	53804.609375	0.000134
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	34.000000	57771.050781	0.000573
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	1038.308960	0.000015
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	45.750000	82853.390625	0.000250
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1100.310425	0.000012
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1122.987061	0.000011
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Attached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	283.092194	0.000013
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.250000	2532.882324	0.000009
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Attached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Attached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Detached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.750000	1420.570557	0.000084
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.250000	8087.323242	0.000043
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Detached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Chicago-Naperville-Elgin, IL-IN-WI	None	Single-Family Detached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	None	Mobile Home	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	1883.420166	0.000013
CBSA Dallas-Fort Worth-Arlington, TX	None	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011
CBSA Dallas-Fort Worth-Arlington, TX	None	Mobile Home	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	None	Mobile Home	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
CBSA Dallas-Fort Worth-Arlington, TX	None	Mobile Home	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	None	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	245.065826	0.000005
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	10.500000	10262.797852	0.000071
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	261.632080	0.000127
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	276.804352	0.000002
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	51.750000	47466.460938	0.000176
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	1727.004761	0.000097
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	None	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Attached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	2.000000	1810.906128	0.000009
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	297.621613	0.000006
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Attached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Attached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Detached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.750000	6790.471680	0.000026
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Detached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000094
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Detached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	3.750000	3700.251221	0.000044
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Detached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	288.680664	0.000017
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Detached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	248.873947	0.000011
CBSA Dallas-Fort Worth-Arlington, TX	None	Single-Family Detached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	248.873947	0.000005
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.500000	374.964142	0.000002
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Mobile Home	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	1323.411621	0.000065
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	6.750000	5780.009277	0.000065
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 2 - 4 Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	17.000000	13556.458008	0.000259
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	109.863861	0.000002
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	26.500000	21503.015625	0.000111
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	912.670105	0.000005
CBSA Detroit-Warren-Dearborn, MI	None	Multi-Family with 5+ Units	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.250000	80.182571	0.000007
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.000000	666.733154	0.000010
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Fuel Oil	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Natural Gas	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	5.000000	3835.220459	0.000013
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	None	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Other Fuel	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Attached	Propane	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CBSA Detroit-Warren-Dearborn, MI	None	Single-Family Detached	Electricity	High	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	1.750000	1527.024536	0.000039
