Dependency=Geometry Building Type RECS	Dependency=Heating Fuel	Dependency=State	Dependency=Vintage	Option=Ducted Heat Pump	Option=Ducted Heating	Option=Non-Ducted Heat Pump	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Multi-Family with 2 - 4 Units	Other Fuel	ME	2010s	0	0.502224	0	0.497776	0	22	3022.52	4.50105e-07
Multi-Family with 2 - 4 Units	Propane	ME	2010s	0	0.319326	0	0.680674	0	117	2998.37	4.55616e-06
Multi-Family with 2 - 4 Units	Electricity	ME	<1940	0.155596	0.0793462	0.0852712	0.679787	0	27	3571.47	2.12179e-05
Multi-Family with 2 - 4 Units	Fuel Oil	ME	<1940	0	0.483801	0	0.516199	0	23	15168.9	0.00012475
Multi-Family with 2 - 4 Units	Natural Gas	ME	<1940	0	0.460577	0	0.539423	0	50	9758.42	5.96954e-05
Multi-Family with 2 - 4 Units	None	ME	<1940	0	0	0	0	1	12	0	1.95428e-06
Multi-Family with 2 - 4 Units	Other Fuel	ME	<1940	0	0.30158	0	0.69842	0	78	0	6.97814e-06
Multi-Family with 2 - 4 Units	Propane	ME	<1940	0	0.440384	0	0.559616	0	33	2440.59	2.03362e-05
Multi-Family with 5+ Units	Electricity	ME	1940s	0.195492	0.0708565	0.121823	0.611829	0	18	2009.99	2.8615e-06
Multi-Family with 5+ Units	Fuel Oil	ME	1940s	0	0.482994	0	0.517006	0	28	930.149	1.26114e-05
Multi-Family with 5+ Units	Natural Gas	ME	1940s	0	0.672924	0	0.327076	0	26	4304.85	4.14083e-06
Multi-Family with 5+ Units	None	ME	1940s	0	0	0	0	1	12	0	0
Multi-Family with 5+ Units	Other Fuel	ME	1940s	0	0.30158	0	0.69842	0	78	0	1.15115e-06
Multi-Family with 5+ Units	Propane	ME	1940s	0	0.440384	0	0.559616	0	33	0	4.18282e-07
Multi-Family with 5+ Units	Electricity	ME	1950s	0.176444	0.15687	0	0.666686	0	21	4074.45	5.02359e-06
Multi-Family with 5+ Units	Fuel Oil	ME	1950s	0	0.328194	0	0.671806	0	67	0	1.2252e-05
Multi-Family with 5+ Units	Natural Gas	ME	1950s	0	0.240723	0	0.759277	0	50	0	5.96995e-06
Multi-Family with 5+ Units	None	ME	1950s	0	0	0	0	1	12	0	5.04204e-08
Multi-Family with 5+ Units	Other Fuel	ME	1950s	0	0.30158	0	0.69842	0	78	0	1.11387e-06
Multi-Family with 5+ Units	Propane	ME	1950s	0	0.328194	0	0.671806	0	67	0	2.98456e-06
Multi-Family with 5+ Units	Electricity	ME	1960s	0.164525	0	0	0.835475	0	12	0	6.77294e-06
Multi-Family with 5+ Units	Fuel Oil	ME	1960s	0	0.349997	0	0.650003	0	13	0	9.00274e-06
Multi-Family with 5+ Units	Natural Gas	ME	1960s	0	0.580924	0	0.419076	0	16	7343.82	8.54596e-06
Multi-Family with 5+ Units	None	ME	1960s	0	0	0	0	1	12	0	8.75983e-07
Multi-Family with 5+ Units	Other Fuel	ME	1960s	0	0.283877	0	0.716123	0	39	0	1.01649e-06
Multi-Family with 5+ Units	Propane	ME	1960s	0	0.349997	0	0.650003	0	13	0	2.89433e-06
Multi-Family with 5+ Units	Electricity	ME	1970s	0.0198875	0	0	0.980112	0	13	0	2.42813e-05
Multi-Family with 5+ Units	Fuel Oil	ME	1970s	0	0.200626	0	0.799374	0	14	0	1.85602e-05
Multi-Family with 5+ Units	Natural Gas	ME	1970s	0	0.620831	0	0.379169	0	22	3662.66	2.26037e-05
Multi-Family with 5+ Units	None	ME	1970s	0	0	0	0	1	12	0	4.91244e-07
Multi-Family with 5+ Units	Other Fuel	ME	1970s	0	0.283877	0	0.716123	0	39	0	1.40568e-06
Multi-Family with 5+ Units	Propane	ME	1970s	0	0.200626	0	0.799374	0	14	0	6.34146e-06
Multi-Family with 5+ Units	Electricity	ME	1980s	0.0647456	0.160138	0	0.775116	0	16	10400.5	3.60542e-05
Multi-Family with 5+ Units	Fuel Oil	ME	1980s	0	0.204876	0	0.795124	0	11	0	3.1963e-05
Multi-Family with 5+ Units	Natural Gas	ME	1980s	0	0.69757	0	0.30243	0	13	0	1.28425e-05
Multi-Family with 5+ Units	None	ME	1980s	0	0	0	0	1	12	0	0
Multi-Family with 5+ Units	Other Fuel	ME	1980s	0	0.334885	0	0.665115	0	29	0	1.52409e-06
Multi-Family with 5+ Units	Propane	ME	1980s	0	0.204876	0	0.795124	0	11	0	6.48633e-06
Multi-Family with 5+ Units	Electricity	ME	1990s	0	0.142284	0.0268314	0.830885	0	10	3832.65	1.69926e-05
Multi-Family with 5+ Units	Fuel Oil	ME	1990s	0	0.267652	0	0.732348	0	17	0	1.01903e-05
Multi-Family with 5+ Units	Natural Gas	ME	1990s	0	0.236421	0	0.763579	0	10	6945.3	9.74562e-06
Multi-Family with 5+ Units	None	ME	1990s	0	0	0	0	1	12	0	1.03047e-06
Multi-Family with 5+ Units	Other Fuel	ME	1990s	0	0.334885	0	0.665115	0	29	0	3.73482e-07
Multi-Family with 5+ Units	Propane	ME	1990s	0	0.267652	0	0.732348	0	17	0	3.0794e-06
Multi-Family with 5+ Units	Electricity	ME	2000s	0	0.311948	0.205787	0.482265	0	10	6164.7	1.76394e-05
Multi-Family with 5+ Units	Fuel Oil	ME	2000s	0	0.319326	0	0.680674	0	117	0	1.45357e-05
Multi-Family with 5+ Units	Natural Gas	ME	2000s	0	0.669269	0	0.330731	0	24	0	9.67611e-06
Multi-Family with 5+ Units	None	ME	2000s	0	0	0	0	1	12	0	3.55879e-07
Multi-Family with 5+ Units	Other Fuel	ME	2000s	0	0.502224	0	0.497776	0	22	0	5.71524e-07
Multi-Family with 5+ Units	Propane	ME	2000s	0	0.319326	0	0.680674	0	117	0	5.31931e-06
Multi-Family with 5+ Units	Electricity	ME	2010s	0.172033	0.25851	0.0965138	0.472944	0	15	0	8.01827e-06
Multi-Family with 5+ Units	Fuel Oil	ME	2010s	0	0.319326	0	0.680674	0	117	0	3.01013e-06
Multi-Family with 5+ Units	Natural Gas	ME	2010s	0	1	0	0	0	11	0	4.52188e-06
Multi-Family with 5+ Units	None	ME	2010s	0	0	0	0	1	12	0	9.52402e-07
Multi-Family with 5+ Units	Other Fuel	ME	2010s	0	0.502224	0	0.497776	0	22	0	2.8827e-06
Multi-Family with 5+ Units	Propane	ME	2010s	0	0.319326	0	0.680674	0	117	0	1.86943e-06
Multi-Family with 5+ Units	Electricity	ME	<1940	0.195492	0.0708565	0.121823	0.611829	0	18	5194.28	2.70827e-05
Multi-Family with 5+ Units	Fuel Oil	ME	<1940	0	0.482994	0	0.517006	0	28	2403.72	5.64937e-05
Multi-Family with 5+ Units	Natural Gas	ME	<1940	0	0.672924	0	0.327076	0	26	11124.7	4.1139e-05
Multi-Family with 5+ Units	None	ME	<1940	0	0	0	0	1	12	0	1.18353e-06
Multi-Family with 5+ Units	Other Fuel	ME	<1940	0	0.30158	0	0.69842	0	78	0	3.06408e-06
Multi-Family with 5+ Units	Propane	ME	<1940	0	0.440384	0	0.559616	0	33	0	1.01997e-05
Single-Family Attached	Electricity	ME	1940s	0.0952195	0.284058	0.232104	0.388619	0	11	0	3.57126e-07
Single-Family Attached	Fuel Oil	ME	1940s	0	0.587989	0	0.412011	0	138	490.896	1.44308e-06
Single-Family Attached	Natural Gas	ME	1940s	0	0.462316	0	0.537684	0	14	0	7.72556e-07
Single-Family Attached	None	ME	1940s	0	0	0	0	1	88	0	0
Single-Family Attached	Other Fuel	ME	1940s	0	0	0	1	0	19	0	1.82207e-07
Single-Family Attached	Propane	ME	1940s	0	0.597296	0	0.402704	0	147	419.797	1.6763e-07
Single-Family Attached	Electricity	ME	1950s	0.0608799	0.170993	0.248514	0.519613	0	12	0	0
Single-Family Attached	Fuel Oil	ME	1950s	0	0.78969	0	0.21031	0	79	1320.5	3.0944e-06
Single-Family Attached	Natural Gas	ME	1950s	0	0.626846	0	0.373154	0	39	0	4.48215e-07
Single-Family Attached	None	ME	1950s	0	0	0	0	1	88	0	0
Single-Family Attached	Other Fuel	ME	1950s	0	0.0503569	0	0.949643	0	37	0	1.8101e-07
Single-Family Attached	Propane	ME	1950s	0	0.780624	0	0.219376	0	87	0	7.75757e-07
Single-Family Attached	Electricity	ME	1960s	0.331321	0.32105	0.0445313	0.303098	0	31	0	5.54497e-07
Single-Family Attached	Fuel Oil	ME	1960s	0	0.559155	0	0.440845	0	61	0	3.23326e-06
Single-Family Attached	Natural Gas	ME	1960s	0	0.732604	0	0.267396	0	38	0	1.18709e-06
Single-Family Attached	None	ME	1960s	0	0	0	0	1	143	0	0
Single-Family Attached	Other Fuel	ME	1960s	0	0.0768967	0	0.923103	0	26	0	0
Single-Family Attached	Propane	ME	1960s	0	0.562362	0	0.437638	0	68	0	3.9049e-08
Single-Family Attached	Electricity	ME	1970s	0.0966984	0.103949	0.0735557	0.725797	0	23	0	8.71247e-07
Single-Family Attached	Fuel Oil	ME	1970s	0	0.687743	0	0.312257	0	83	1228.97	7.05546e-06
Single-Family Attached	Natural Gas	ME	1970s	0	0.659358	0	0.340642	0	44	1097.14	1.88347e-06
Single-Family Attached	None	ME	1970s	0	0	0	0	1	143	0	0
Single-Family Attached	Other Fuel	ME	1970s	0	0	0	1	0	11	0	1.39569e-07
Single-Family Attached	Propane	ME	1970s	0	0.289327	0	0.710673	0	10	0	3.12899e-06
Single-Family Attached	Electricity	ME	1980s	0.424556	0.149567	0.0472568	0.37862	0	11	2751.99	5.2271e-06
Single-Family Attached	Fuel Oil	ME	1980s	0	0.706563	0	0.293437	0	61	0	1.46719e-05
Single-Family Attached	Natural Gas	ME	1980s	0	0.773432	0	0.226568	0	18	1250.12	5.58308e-06
Single-Family Attached	None	ME	1980s	0	0	0	0	1	145	0	0
Single-Family Attached	Other Fuel	ME	1980s	0	0.0924621	0	0.907538	0	19	0	1.91899e-06
Single-Family Attached	Propane	ME	1980s	0	0.585853	0	0.414147	0	23	1209.78	5.51936e-06
Single-Family Attached	Electricity	ME	1990s	0.326362	0.371036	0.0595254	0.243077	0	25	0	9.1404e-07
Single-Family Attached	Fuel Oil	ME	1990s	0	0.75189	0	0.24811	0	64	1204.25	5.42464e-06
Single-Family Attached	Natural Gas	ME	1990s	0	1	0	0	0	10	1315.73	4.22204e-06
Single-Family Attached	None	ME	1990s	0	0	0	0	1	145	0	0
Single-Family Attached	Other Fuel	ME	1990s	0	0	0	1	0	10	0	5.12047e-07
Single-Family Attached	Propane	ME	1990s	0	0.349445	0	0.650555	0	13	2543.51	7.30616e-07
Single-Family Attached	Electricity	ME	2000s	0.503274	0.320055	0	0.17667	0	31	0	1.36546e-06
Single-Family Attached	Fuel Oil	ME	2000s	0	0.744005	0	0.255995	0	52	0	1.11446e-05
Single-Family Attached	Natural Gas	ME	2000s	0	0.925569	0	0.0744308	0	14	0	8.55105e-06
Single-Family Attached	None	ME	2000s	0	0	0	0	1	123	0	4.30627e-08
Single-Family Attached	Other Fuel	ME	2000s	0	0.06188	0	0.93812	0	10	0	4.70382e-07
Single-Family Attached	Propane	ME	2000s	0	0.553185	0	0.446815	0	22	0	7.25057e-06
Single-Family Attached	Electricity	ME	2010s	0.038496	0.218278	0.426695	0.316532	0	10	0	2.4293e-07
Single-Family Attached	Fuel Oil	ME	2010s	0	0.755107	0	0.244893	0	35	0	9.48208e-07
Single-Family Attached	Natural Gas	ME	2010s	0	0.940305	0	0.0596952	0	32	0	2.46848e-06
Single-Family Attached	None	ME	2010s	0	0	0	0	1	123	0	0
Single-Family Attached	Other Fuel	ME	2010s	0	0.0469848	0	0.953015	0	16	0	4.70188e-07
Single-Family Attached	Propane	ME	2010s	0	0.743635	0	0.256365	0	28	0	3.04055e-06
Single-Family Attached	Electricity	ME	<1940	0.0952195	0.284058	0.232104	0.388619	0	11	0	9.26407e-07
Single-Family Attached	Fuel Oil	ME	<1940	0	0.587989	0	0.412011	0	138	1268.59	1.32414e-05
Single-Family Attached	Natural Gas	ME	<1940	0	0.462316	0	0.537684	0	14	0	5.65352e-06
Single-Family Attached	None	ME	<1940	0	0	0	0	1	88	0	0
Single-Family Attached	Other Fuel	ME	<1940	0	0	0	1	0	19	0	1.07959e-06
Single-Family Attached	Propane	ME	<1940	0	0.597296	0	0.402704	0	147	1084.85	1.16363e-06
Single-Family Detached	Electricity	ME	1940s	0.0952195	0.284058	0.232104	0.388619	0	11	760.791	6.8657e-06
Single-Family Detached	Fuel Oil	ME	1940s	0	0.431803	0	0.568197	0	16	11439	0.000134739
Single-Family Detached	Natural Gas	ME	1940s	0	0.580025	0	0.419975	0	116	4676.8	9.89491e-06
Single-Family Detached	None	ME	1940s	0	0	0	0	1	88	0	0
Single-Family Detached	Other Fuel	ME	1940s	0	0	0	1	0	18	3602.42	2.69991e-05
Single-Family Detached	Propane	ME	1940s	0	0.597296	0	0.402704	0	147	1467.41	1.54464e-05
Single-Family Detached	Electricity	ME	1950s	0.0608799	0.170993	0.248514	0.519613	0	12	7616.55	1.12998e-05
Single-Family Detached	Fuel Oil	ME	1950s	0	0.786798	0	0.213202	0	77	21928.3	0.000229422
Single-Family Detached	Natural Gas	ME	1950s	0	0.680719	0	0.319281	0	34	2367.02	1.28095e-05
Single-Family Detached	None	ME	1950s	0	0	0	0	1	88	0	7.52257e-07
Single-Family Detached	Other Fuel	ME	1950s	0	0.0503569	0	0.949643	0	37	0	4.45344e-05
Single-Family Detached	Propane	ME	1950s	0	0.780624	0	0.219376	0	87	6161.89	2.51377e-05
Single-Family Detached	Electricity	ME	1960s	0.331321	0.32105	0.0445313	0.303098	0	31	0	7.37648e-06
Single-Family Detached	Fuel Oil	ME	1960s	0	0.559155	0	0.440845	0	61	20766.4	0.000220475
Single-Family Detached	Natural Gas	ME	1960s	0	0.732604	0	0.267396	0	38	2366.46	7.71844e-06
Single-Family Detached	None	ME	1960s	0	0	0	0	1	143	0	3.68317e-07
Single-Family Detached	Other Fuel	ME	1960s	0	0.0768967	0	0.923103	0	26	2035.42	3.99362e-05
Single-Family Detached	Propane	ME	1960s	0	0.562362	0	0.437638	0	68	0	1.75709e-05
Single-Family Detached	Electricity	ME	1970s	0	0.0799339	0.0968767	0.823189	0	15	0	2.21331e-05
Single-Family Detached	Fuel Oil	ME	1970s	0	0.470358	0	0.529642	0	13	28623.7	0.000318116
Single-Family Detached	Natural Gas	ME	1970s	0	0.644769	0	0.355231	0	35	6759.65	4.64964e-06
Single-Family Detached	None	ME	1970s	0	0	0	0	1	143	0	4.35082e-07
Single-Family Detached	Other Fuel	ME	1970s	0	0	0	1	0	11	0	0.000103725
Single-Family Detached	Propane	ME	1970s	0	0.289327	0	0.710673	0	10	8501.7	5.31236e-05
Single-Family Detached	Electricity	ME	1980s	0.103041	0.0400905	0.254221	0.602647	0	14	4858.35	2.19134e-05
Single-Family Detached	Fuel Oil	ME	1980s	0	0.690124	0	0.309876	0	57	22226.4	0.000292789
Single-Family Detached	Natural Gas	ME	1980s	0	0.804521	0	0.195479	0	31	0	6.82668e-06
Single-Family Detached	None	ME	1980s	0	0	0	0	1	145	0	5.60387e-07
Single-Family Detached	Other Fuel	ME	1980s	0	0.0924621	0	0.907538	0	19	2190.37	0.000105122
Single-Family Detached	Propane	ME	1980s	0	0.669564	0	0.330436	0	17	12002.9	4.66147e-05
Single-Family Detached	Electricity	ME	1990s	0.326362	0.371036	0.0595254	0.243077	0	25	4794.2	9.49781e-06
Single-Family Detached	Fuel Oil	ME	1990s	0	0.612888	0	0.387112	0	11	24668.6	0.000303866
Single-Family Detached	Natural Gas	ME	1990s	0	0.738287	0	0.261713	0	31	0	4.03513e-06
Single-Family Detached	None	ME	1990s	0	0	0	0	1	145	0	2.75401e-07
Single-Family Detached	Other Fuel	ME	1990s	0	0	0	1	0	10	7054.54	8.59193e-05
Single-Family Detached	Propane	ME	1990s	0	0.285658	0	0.714342	0	10	0	4.23814e-05
Single-Family Detached	Electricity	ME	2000s	0.503274	0.320055	0	0.17667	0	31	0	1.43282e-05
Single-Family Detached	Fuel Oil	ME	2000s	0	0.457588	0	0.542412	0	20	46667.6	0.000321378
Single-Family Detached	Natural Gas	ME	2000s	0	0.914004	0	0.0859964	0	22	2083.93	9.37679e-06
Single-Family Detached	None	ME	2000s	0	0	0	0	1	123	0	8.08483e-07
Single-Family Detached	Other Fuel	ME	2000s	0	0.06188	0	0.93812	0	10	4678.16	9.80748e-05
Single-Family Detached	Propane	ME	2000s	0	0.552591	0	0.447409	0	19	16125.1	7.81873e-05
Single-Family Detached	Electricity	ME	2010s	0.038496	0.218278	0.426695	0.316532	0	10	3527.16	1.12226e-05
Single-Family Detached	Fuel Oil	ME	2010s	0	0.755107	0	0.244893	0	35	1432.74	3.48403e-05
Single-Family Detached	Natural Gas	ME	2010s	0	0.921203	0	0.0787973	0	23	3060.25	5.02579e-06
Single-Family Detached	None	ME	2010s	0	0	0	0	1	123	0	3.64436e-08
Single-Family Detached	Other Fuel	ME	2010s	0	0.0469848	0	0.953015	0	16	3220.53	3.19604e-05
Single-Family Detached	Propane	ME	2010s	0	0.759589	0	0.240411	0	27	14223.2	6.74376e-05
Single-Family Detached	Electricity	ME	<1940	0.0952195	0.284058	0.232104	0.388619	0	11	1966.06	2.31157e-05
Single-Family Detached	Fuel Oil	ME	<1940	0	0.431803	0	0.568197	0	16	29560.9	0.000576908
Single-Family Detached	Natural Gas	ME	<1940	0	0.580025	0	0.419975	0	116	12085.9	5.59786e-05
Single-Family Detached	None	ME	<1940	0	0	0	0	1	88	0	4.29255e-06
Single-Family Detached	Other Fuel	ME	<1940	0	0	0	1	0	18	9309.49	0.000158352
Single-Family Detached	Propane	ME	<1940	0	0.597296	0	0.402704	0	147	3792.13	7.93334e-05
Mobile Home	Electricity	MI	1940s	0.148008	0.674241	0	0.177751	0	31	0	7.18511e-07
Mobile Home	Fuel Oil	MI	1940s	0	0.735037	0	0.264963	0	39	0	2.87405e-08
Mobile Home	Natural Gas	MI	1940s	0	0.887572	0	0.112428	0	245	3487.08	5.5469e-06
Mobile Home	None	MI	1940s	0	0	0	0	1	88	0	0
Mobile Home	Other Fuel	MI	1940s	0	0.191974	0	0.808026	0	12	0	9.10111e-07
Mobile Home	Propane	MI	1940s	0	0.810032	0	0.189968	0	32	0	1.36996e-06
Mobile Home	Electricity	MI	1950s	0.188865	0.684737	0.0199917	0.106406	0	29	0	1.26386e-06
Mobile Home	Fuel Oil	MI	1950s	0	0.89266	0	0.10734	0	18	0	1.09058e-06
Mobile Home	Natural Gas	MI	1950s	0	0.980294	0	0.0197058	0	167	0	1.68513e-05
Mobile Home	None	MI	1950s	0	0	0	0	1	88	0	5.26401e-07
Mobile Home	Other Fuel	MI	1950s	0	0.144205	0	0.855795	0	22	0	2.78666e-06
Mobile Home	Propane	MI	1950s	0	0.836357	0	0.163643	0	14	0	7.33223e-06
Mobile Home	Electricity	MI	1960s	0.0748874	0.652535	0	0.272578	0	22	0	7.11234e-06
Mobile Home	Fuel Oil	MI	1960s	0	0.698585	0	0.301415	0	28	0	3.83708e-06
Mobile Home	Natural Gas	MI	1960s	0	0.88904	0	0.11096	0	153	8604.22	5.68197e-05
Mobile Home	None	MI	1960s	0	0	0	0	1	143	0	5.39775e-08
Mobile Home	Other Fuel	MI	1960s	0	0.0709474	0	0.929053	0	16	0	2.12648e-05
Mobile Home	Propane	MI	1960s	0	0.698585	0	0.301415	0	28	0	3.04259e-05
Mobile Home	Electricity	MI	1970s	0.205011	0.42077	0.0360164	0.338202	0	48	0	1.87312e-05
Mobile Home	Fuel Oil	MI	1970s	0	0.860259	0	0.139741	0	33	0	5.76676e-06
Mobile Home	Natural Gas	MI	1970s	0	0.967208	0	0.0327917	0	180	35910.9	0.000233773
Mobile Home	None	MI	1970s	0	0	0	0	1	143	0	1.61556e-06
Mobile Home	Other Fuel	MI	1970s	0	0	0	1	0	11	0	4.5716e-05
Mobile Home	Propane	MI	1970s	0	0.852103	0	0.147897	0	31	18863.1	9.7176e-05
Mobile Home	Electricity	MI	1980s	0.314344	0.500846	0	0.184809	0	30	0	1.99298e-05
Mobile Home	Fuel Oil	MI	1980s	0	0.851717	0	0.148283	0	12	0	2.07732e-06
Mobile Home	Natural Gas	MI	1980s	0	0.97878	0	0.0212196	0	106	9113.72	0.000255118
Mobile Home	None	MI	1980s	0	0	0	0	1	145	0	1.48278e-06
Mobile Home	Other Fuel	MI	1980s	0	0.216429	0	0.783571	0	15	0	3.10588e-05
Mobile Home	Propane	MI	1980s	0	1	0	0	0	10	0	9.7681e-05
Mobile Home	Electricity	MI	1990s	0.326767	0.529839	0.0337298	0.109664	0	28	0	2.51183e-05
Mobile Home	Fuel Oil	MI	1990s	0	1	0	0	0	27	0	2.66021e-06
Mobile Home	Natural Gas	MI	1990s	0	1	0	0	0	152	12750.2	0.000329474
Mobile Home	None	MI	1990s	0	0	0	0	1	145	0	1.00303e-06
Mobile Home	Other Fuel	MI	1990s	0	0.216429	0	0.783571	0	15	12016.4	3.17192e-05
Mobile Home	Propane	MI	1990s	0	1	0	0	0	27	36688.9	0.000126537
Mobile Home	Electricity	MI	2000s	0.310219	0.599067	0	0.0907143	0	36	8465.88	1.16294e-05
Mobile Home	Fuel Oil	MI	2000s	0	0.950489	0	0.0495113	0	17	0	1.11552e-06
Mobile Home	Natural Gas	MI	2000s	0	0.981482	0	0.0185176	0	160	7379.6	0.000136966
Mobile Home	None	MI	2000s	0	0	0	0	1	123	0	6.59821e-07
Mobile Home	Other Fuel	MI	2000s	0	0.201339	0	0.798661	0	13	0	8.75989e-06
Mobile Home	Propane	MI	2000s	0	0.950489	0	0.0495113	0	17	0	4.20517e-05
Mobile Home	Electricity	MI	2010s	0.419665	0.500683	0	0.0796525	0	24	15425.1	1.56926e-05
Mobile Home	Fuel Oil	MI	2010s	0	0.778114	0	0.221886	0	28	0	1.90084e-07
Mobile Home	Natural Gas	MI	2010s	0	1	0	0	0	65	8738.66	6.83266e-05
Mobile Home	None	MI	2010s	0	0	0	0	1	123	0	9.42412e-07
Mobile Home	Other Fuel	MI	2010s	0	0.201339	0	0.798661	0	13	0	1.71814e-06
Mobile Home	Propane	MI	2010s	0	0.778114	0	0.221886	0	28	0	9.78518e-06
Mobile Home	Electricity	MI	<1940	0.148008	0.674241	0	0.177751	0	31	0	1.36654e-06
Mobile Home	Fuel Oil	MI	<1940	0	0.735037	0	0.264963	0	39	0	5.30803e-07
Mobile Home	Natural Gas	MI	<1940	0	0.887572	0	0.112428	0	245	9011.42	1.00401e-05
Mobile Home	None	MI	<1940	0	0	0	0	1	88	0	2.23615e-06
Mobile Home	Other Fuel	MI	<1940	0	0.191974	0	0.808026	0	12	0	1.51335e-06
Mobile Home	Propane	MI	<1940	0	0.810032	0	0.189968	0	32	0	1.2536e-06
Multi-Family with 2 - 4 Units	Electricity	MI	1940s	0	0.338651	0	0.661349	0	10	0	1.23256e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	1940s	0	0.38171	0	0.61829	0	22	0	5.25823e-07
Multi-Family with 2 - 4 Units	Natural Gas	MI	1940s	0	0.643564	0	0.356436	0	23	4818.25	0.000117831
Multi-Family with 2 - 4 Units	None	MI	1940s	0	0	0	0	1	32	0	1.1243e-06
Multi-Family with 2 - 4 Units	Other Fuel	MI	1940s	0	0.30158	0	0.69842	0	78	0	1.01864e-06
Multi-Family with 2 - 4 Units	Propane	MI	1940s	0	0.38171	0	0.61829	0	22	0	3.21353e-06
Multi-Family with 2 - 4 Units	Electricity	MI	1950s	0.125615	0.552801	0	0.321583	0	10	0	2.71531e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	1950s	0	0.38171	0	0.61829	0	22	13360.5	0
Multi-Family with 2 - 4 Units	Natural Gas	MI	1950s	0	0.659469	0	0.340531	0	13	31727.8	0.000116796
Multi-Family with 2 - 4 Units	None	MI	1950s	0	0	0	0	1	32	0	1.77932e-06
Multi-Family with 2 - 4 Units	Other Fuel	MI	1950s	0	0.30158	0	0.69842	0	78	0	1.82395e-06
Multi-Family with 2 - 4 Units	Propane	MI	1950s	0	0.38171	0	0.61829	0	22	0	1.4899e-06
Multi-Family with 2 - 4 Units	Electricity	MI	1960s	0.134689	0.283417	0	0.581894	0	20	33443.3	4.75335e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	1960s	0	0.38171	0	0.61829	0	22	0	1.85517e-07
Multi-Family with 2 - 4 Units	Natural Gas	MI	1960s	0	0.525612	0	0.474388	0	22	0	0.000135905
Multi-Family with 2 - 4 Units	None	MI	1960s	0	0	0	0	1	96	0	2.02869e-06
Multi-Family with 2 - 4 Units	Other Fuel	MI	1960s	0	0.283877	0	0.716123	0	39	0	1.77087e-06
Multi-Family with 2 - 4 Units	Propane	MI	1960s	0	0.38171	0	0.61829	0	22	0	4.64202e-06
Multi-Family with 2 - 4 Units	Electricity	MI	1970s	0.0358209	0.253612	0.0236959	0.686871	0	27	28411.1	6.51351e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	1970s	0	0.38171	0	0.61829	0	22	0	5.09967e-07
Multi-Family with 2 - 4 Units	Natural Gas	MI	1970s	0	0.813789	0	0.186211	0	27	29546.5	0.000177426
Multi-Family with 2 - 4 Units	None	MI	1970s	0	0	0	0	1	96	0	1.84125e-06
Multi-Family with 2 - 4 Units	Other Fuel	MI	1970s	0	0.283877	0	0.716123	0	39	0	2.35303e-06
Multi-Family with 2 - 4 Units	Propane	MI	1970s	0	0.38171	0	0.61829	0	22	0	5.85704e-06
Multi-Family with 2 - 4 Units	Electricity	MI	1980s	0	0.349042	0	0.650958	0	26	14087.9	4.71601e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	1980s	0	0.38171	0	0.61829	0	22	16045.9	3.33062e-07
Multi-Family with 2 - 4 Units	Natural Gas	MI	1980s	0	0.682184	0	0.317816	0	20	51023.1	0.000132586
Multi-Family with 2 - 4 Units	None	MI	1980s	0	0	0	0	1	84	0	9.4255e-07
Multi-Family with 2 - 4 Units	Other Fuel	MI	1980s	0	0.334885	0	0.665115	0	29	0	9.36587e-07
Multi-Family with 2 - 4 Units	Propane	MI	1980s	0	0.38171	0	0.61829	0	22	0	5.18975e-06
Multi-Family with 2 - 4 Units	Electricity	MI	1990s	0	0.306813	0	0.693187	0	10	0	3.33696e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	1990s	0	0.38171	0	0.61829	0	22	0	4.28321e-07
Multi-Family with 2 - 4 Units	Natural Gas	MI	1990s	0	0.937401	0	0.0625989	0	17	16880.1	0.000109978
Multi-Family with 2 - 4 Units	None	MI	1990s	0	0	0	0	1	84	0	2.57518e-07
Multi-Family with 2 - 4 Units	Other Fuel	MI	1990s	0	0.334885	0	0.665115	0	29	0	5.79706e-07
Multi-Family with 2 - 4 Units	Propane	MI	1990s	0	0.38171	0	0.61829	0	22	0	3.30512e-06
Multi-Family with 2 - 4 Units	Electricity	MI	2000s	0.133618	0.317552	0	0.54883	0	25	18311.2	1.90921e-05
Multi-Family with 2 - 4 Units	Fuel Oil	MI	2000s	0	0.38171	0	0.61829	0	22	0	3.12967e-07
Multi-Family with 2 - 4 Units	Natural Gas	MI	2000s	0	0.954953	0	0.0450468	0	20	31868.3	7.59256e-05
Multi-Family with 2 - 4 Units	None	MI	2000s	0	0	0	0	1	80	0	4.33003e-07
Multi-Family with 2 - 4 Units	Other Fuel	MI	2000s	0	0.502224	0	0.497776	0	22	0	3.67874e-07
Multi-Family with 2 - 4 Units	Propane	MI	2000s	0	0.38171	0	0.61829	0	22	0	2.32275e-06
Multi-Family with 2 - 4 Units	Electricity	MI	2010s	0.196263	0.307772	0.0665335	0.429431	0	14	0	8.53463e-06
Multi-Family with 2 - 4 Units	Fuel Oil	MI	2010s	0	0.38171	0	0.61829	0	22	0	0
