Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage ACS	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts
KS_Goodland-Renner.Field.724650	50 or more Unit	2000-09s	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
KS_Topeka-Phillip.Billard.Muni.AP.724560	50 or more Unit	<1940	0.778055	0.000000	0.194891	0.026301	0.000421	0.000331	10.943940
KS_Topeka-Phillip.Billard.Muni.AP.724560	50 or more Unit	2010s	0.992779	0.000000	0.003473	0.000480	0.002612	0.000655	35.350466
KS_Topeka-Phillip.Billard.Muni.AP.724560	50 or more Unit	1940-59s	0.603401	0.000005	0.373895	0.003545	0.003144	0.016011	32.278378
KS_Topeka-Phillip.Billard.Muni.AP.724560	50 or more Unit	1960-79s	0.589524	0.000000	0.355427	0.030982	0.021817	0.002249	801.332580
KS_Topeka-Phillip.Billard.Muni.AP.724560	50 or more Unit	1980-99s	0.707206	0.000000	0.286107	0.002672	0.000996	0.003018	835.110555
KS_Topeka-Phillip.Billard.Muni.AP.724560	50 or more Unit	2000-09s	0.631541	0.000351	0.333225	0.001968	0.002432	0.030481	118.141955
KS_Wichita-Mid.Continent.AP.724500	50 or more Unit	<1940	0.549776	0.000000	0.295862	0.014355	0.135062	0.004945	28.985537
KS_Wichita-Mid.Continent.AP.724500	50 or more Unit	2010s	0.423948	0.000000	0.228607	0.000000	0.000000	0.347444	13.994759
KS_Wichita-Mid.Continent.AP.724500	50 or more Unit	1940-59s	0.843131	0.000000	0.147601	0.000213	0.002647	0.006408	58.122111
KS_Wichita-Mid.Continent.AP.724500	50 or more Unit	1960-79s	0.722986	0.000172	0.261384	0.004542	0.004147	0.006769	861.228143
KS_Wichita-Mid.Continent.AP.724500	50 or more Unit	1980-99s	0.670640	0.000088	0.325530	0.001619	0.001007	0.001116	1263.563002
KS_Wichita-Mid.Continent.AP.724500	50 or more Unit	2000-09s	0.746374	0.000274	0.244209	0.002601	0.002199	0.004341	229.458126
KY_Cincinnati-Northern.Kentucky.AP.724210	50 or more Unit	<1940	0.724337	0.001403	0.243705	0.013619	0.010226	0.006710	147.972239
KY_Cincinnati-Northern.Kentucky.AP.724210	50 or more Unit	2010s	0.789029	0.010205	0.187135	0.002411	0.008274	0.002945	128.487856
KY_Cincinnati-Northern.Kentucky.AP.724210	50 or more Unit	1940-59s	0.646566	0.001421	0.313039	0.012651	0.021269	0.005053	279.361693
KY_Cincinnati-Northern.Kentucky.AP.724210	50 or more Unit	1960-79s	0.687562	0.004928	0.241271	0.021841	0.030383	0.014015	2882.438234
KY_Cincinnati-Northern.Kentucky.AP.724210	50 or more Unit	1980-99s	0.743141	0.003238	0.229680	0.015644	0.004293	0.004004	3328.665340
KY_Cincinnati-Northern.Kentucky.AP.724210	50 or more Unit	2000-09s	0.688123	0.003062	0.299403	0.004258	0.003056	0.002098	398.649682
KY_Lexington-Bluegrass.AP.724220	50 or more Unit	<1940	0.857266	0.002303	0.107558	0.009341	0.001199	0.022333	11.625083
KY_Lexington-Bluegrass.AP.724220	50 or more Unit	2010s	0.962737	0.000067	0.013023	0.000077	0.023865	0.000230	38.900444
KY_Lexington-Bluegrass.AP.724220	50 or more Unit	1940-59s	0.810076	0.006731	0.153289	0.004121	0.016562	0.009221	43.907186
KY_Lexington-Bluegrass.AP.724220	50 or more Unit	1960-79s	0.784437	0.000373	0.209378	0.004317	0.001050	0.000445	822.888853
KY_Lexington-Bluegrass.AP.724220	50 or more Unit	1980-99s	0.896968	0.002451	0.091316	0.004505	0.001762	0.002998	1490.053248
KY_Lexington-Bluegrass.AP.724220	50 or more Unit	2000-09s	0.903061	0.003944	0.061496	0.019146	0.008084	0.004268	210.186515
KY_Louisville-Standiford.Field.724230	50 or more Unit	<1940	0.617882	0.001120	0.254556	0.002586	0.122374	0.001482	81.201267
KY_Louisville-Standiford.Field.724230	50 or more Unit	2010s	0.813347	0.005785	0.160516	0.000285	0.008179	0.011889	57.470941
KY_Louisville-Standiford.Field.724230	50 or more Unit	1940-59s	0.826275	0.001047	0.106449	0.008570	0.039426	0.018234	166.134897
KY_Louisville-Standiford.Field.724230	50 or more Unit	1960-79s	0.671772	0.000400	0.257387	0.034491	0.026440	0.009509	1393.595485
KY_Louisville-Standiford.Field.724230	50 or more Unit	1980-99s	0.772624	0.000712	0.209387	0.011377	0.004677	0.001222	2135.733032
KY_Louisville-Standiford.Field.724230	50 or more Unit	2000-09s	0.852189	0.000687	0.135115	0.006295	0.003038	0.002677	286.510298
LA_Baton.Rouge-Ryan.AP.722317	50 or more Unit	<1940	0.843795	0.000000	0.046072	0.081827	0.006782	0.021524	12.027646
LA_Baton.Rouge-Ryan.AP.722317	50 or more Unit	2010s	0.960929	0.000000	0.017149	0.007008	0.007931	0.006982	73.413231
LA_Baton.Rouge-Ryan.AP.722317	50 or more Unit	1940-59s	0.807404	0.000000	0.085137	0.101678	0.000327	0.005454	54.658127
LA_Baton.Rouge-Ryan.AP.722317	50 or more Unit	1960-79s	0.920178	0.000950	0.058067	0.009399	0.004409	0.006998	1159.346885
LA_Baton.Rouge-Ryan.AP.722317	50 or more Unit	1980-99s	0.926802	0.000000	0.063319	0.007946	0.000041	0.001893	2181.007471
LA_Baton.Rouge-Ryan.AP.722317	50 or more Unit	2000-09s	0.917851	0.000000	0.061797	0.019046	0.000497	0.000809	426.181079
LA_Lake.Charles.Rgnl.AP.722400	50 or more Unit	<1940	0.482032	0.000000	0.459625	0.058343	0.000000	0.000000	1.482621
LA_Lake.Charles.Rgnl.AP.722400	50 or more Unit	2010s	0.995503	0.000000	0.004286	0.000066	0.000000	0.000144	22.798191
LA_Lake.Charles.Rgnl.AP.722400	50 or more Unit	1940-59s	0.351933	0.000000	0.460264	0.000000	0.000000	0.187803	7.122033
LA_Lake.Charles.Rgnl.AP.722400	50 or more Unit	1960-79s	0.917225	0.000015	0.058425	0.022134	0.000000	0.002201	134.919420
LA_Lake.Charles.Rgnl.AP.722400	50 or more Unit	1980-99s	0.972283	0.001573	0.026040	0.000073	0.000000	0.000032	450.417893
LA_Lake.Charles.Rgnl.AP.722400	50 or more Unit	2000-09s	0.987878	0.000002	0.004388	0.007090	0.000000	0.000642	26.451905
LA_New.Orleans.Intl.AP.722310	50 or more Unit	<1940	0.945035	0.000030	0.037050	0.013191	0.002869	0.001826	102.592649
LA_New.Orleans.Intl.AP.722310	50 or more Unit	2010s	0.926987	0.000000	0.064997	0.002604	0.001502	0.003910	159.638112
LA_New.Orleans.Intl.AP.722310	50 or more Unit	1940-59s	0.921653	0.000543	0.056823	0.010750	0.001331	0.008900	192.076255
LA_New.Orleans.Intl.AP.722310	50 or more Unit	1960-79s	0.947526	0.000915	0.043349	0.005723	0.000684	0.001803	2029.105777
LA_New.Orleans.Intl.AP.722310	50 or more Unit	1980-99s	0.947188	0.001068	0.031461	0.012403	0.000608	0.007272	2836.198560
LA_New.Orleans.Intl.AP.722310	50 or more Unit	2000-09s	0.975964	0.000000	0.013984	0.004694	0.001985	0.003373	605.611117
LA_Shreveport.Rgnl.AP.722480	50 or more Unit	<1940	0.860948	0.000000	0.092095	0.016045	0.016984	0.013929	16.973342
LA_Shreveport.Rgnl.AP.722480	50 or more Unit	2010s	0.918191	0.000000	0.071524	0.000296	0.002853	0.007135	64.634566
LA_Shreveport.Rgnl.AP.722480	50 or more Unit	1940-59s	0.760041	0.001553	0.203116	0.032868	0.001674	0.000748	85.028155
LA_Shreveport.Rgnl.AP.722480	50 or more Unit	1960-79s	0.887122	0.000220	0.088801	0.019067	0.004329	0.000462	850.052736
LA_Shreveport.Rgnl.AP.722480	50 or more Unit	1980-99s	0.883929	0.000052	0.109821	0.004332	0.000510	0.001355	1785.834780
LA_Shreveport.Rgnl.AP.722480	50 or more Unit	2000-09s	0.960619	0.000241	0.027470	0.011053	0.000152	0.000465	189.301732
MA_Boston-Logan.Intl.AP.725090	50 or more Unit	<1940	0.487689	0.106336	0.364669	0.017089	0.010908	0.013308	1055.591927
MA_Boston-Logan.Intl.AP.725090	50 or more Unit	2010s	0.490435	0.040031	0.436493	0.008524	0.007739	0.016778	453.869087
MA_Boston-Logan.Intl.AP.725090	50 or more Unit	1940-59s	0.472502	0.128074	0.339109	0.026888	0.010980	0.022448	1014.081791
MA_Boston-Logan.Intl.AP.725090	50 or more Unit	1960-79s	0.516213	0.096180	0.338673	0.019145	0.015259	0.014530	11884.101770
MA_Boston-Logan.Intl.AP.725090	50 or more Unit	1980-99s	0.576474	0.073484	0.302903	0.016679	0.008096	0.022364	15932.047730
MA_Boston-Logan.Intl.AP.725090	50 or more Unit	2000-09s	0.520089	0.022150	0.420055	0.007666	0.009157	0.020883	3897.155632
MA_Worcester.Rgnl.AP.725095	50 or more Unit	<1940	0.530969	0.186859	0.237450	0.015921	0.021760	0.007041	175.350054
MA_Worcester.Rgnl.AP.725095	50 or more Unit	2010s	0.091264	0.010804	0.877020	0.001283	0.009361	0.010269	37.904624
MA_Worcester.Rgnl.AP.725095	50 or more Unit	1940-59s	0.651339	0.166852	0.128394	0.029127	0.015217	0.009071	149.243808
MA_Worcester.Rgnl.AP.725095	50 or more Unit	1960-79s	0.618779	0.087513	0.270989	0.005049	0.006996	0.010675	1718.903471
MA_Worcester.Rgnl.AP.725095	50 or more Unit	1980-99s	0.424987	0.100446	0.394508	0.020535	0.026132	0.033393	1990.615204
MA_Worcester.Rgnl.AP.725095	50 or more Unit	2000-09s	0.406993	0.116702	0.446796	0.000615	0.007744	0.021149	245.005025
MD_Baltimore-Washington.Intl.AP.724060	50 or more Unit	<1940	0.576418	0.042856	0.341528	0.012900	0.018309	0.007989	637.088006
MD_Baltimore-Washington.Intl.AP.724060	50 or more Unit	2010s	0.797585	0.016147	0.166041	0.011327	0.002961	0.005939	1131.551557
MD_Baltimore-Washington.Intl.AP.724060	50 or more Unit	1940-59s	0.508111	0.053942	0.395553	0.015843	0.011397	0.015154	1216.783418
MD_Baltimore-Washington.Intl.AP.724060	50 or more Unit	1960-79s	0.550971	0.025531	0.392411	0.015117	0.008059	0.007911	9952.037538
MD_Baltimore-Washington.Intl.AP.724060	50 or more Unit	1980-99s	0.719385	0.012742	0.246591	0.008612	0.006557	0.006113	15533.974820
MD_Baltimore-Washington.Intl.AP.724060	50 or more Unit	2000-09s	0.743929	0.002593	0.240174	0.005862	0.001395	0.006047	4929.134383
ME_Caribou.Muni.AP.727120	50 or more Unit	<1940	0.526184	0.230283	0.042751	0.077968	0.075781	0.047033	0.588999
ME_Caribou.Muni.AP.727120	50 or more Unit	2010s	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
ME_Caribou.Muni.AP.727120	50 or more Unit	1940-59s	0.054699	0.121246	0.046471	0.000000	0.656429	0.121155	1.839517
ME_Caribou.Muni.AP.727120	50 or more Unit	1960-79s	0.892145	0.013178	0.010134	0.000000	0.081166	0.003377	11.657102
ME_Caribou.Muni.AP.727120	50 or more Unit	1980-99s	0.019294	0.971925	0.001067	0.000000	0.006924	0.000790	59.156853
ME_Caribou.Muni.AP.727120	50 or more Unit	2000-09s	0.258363	0.070001	0.213059	0.017091	0.131555	0.309931	3.607098
ME_Portland.Intl.Jetport.726060	50 or more Unit	<1940	0.220327	0.286653	0.373534	0.015119	0.062586	0.041781	99.881179
ME_Portland.Intl.Jetport.726060	50 or more Unit	2010s	0.002175	0.912597	0.006876	0.067525	0.005558	0.005269	16.917541
ME_Portland.Intl.Jetport.726060	50 or more Unit	1940-59s	0.196633	0.328367	0.334896	0.010352	0.112265	0.017487	70.184482
ME_Portland.Intl.Jetport.726060	50 or more Unit	1960-79s	0.204165	0.297699	0.371604	0.003747	0.003398	0.119387	737.236987
ME_Portland.Intl.Jetport.726060	50 or more Unit	1980-99s	0.299874	0.247781	0.292303	0.022891	0.012701	0.124450	1014.003494
ME_Portland.Intl.Jetport.726060	50 or more Unit	2000-09s	0.117764	0.321447	0.440669	0.001700	0.022926	0.095494	139.422159
MI_Alpena.County.Rgnl.AP.726390	50 or more Unit	<1940	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
MI_Alpena.County.Rgnl.AP.726390	50 or more Unit	2010s	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
MI_Alpena.County.Rgnl.AP.726390	50 or more Unit	1940-59s	0.351552	0.012572	0.341468	0.000000	0.138140	0.156268	5.946647
MI_Alpena.County.Rgnl.AP.726390	50 or more Unit	1960-79s	0.292344	0.002830	0.693319	0.001230	0.009996	0.000280	45.159950
MI_Alpena.County.Rgnl.AP.726390	50 or more Unit	1980-99s	0.492338	0.008266	0.460762	0.004600	0.028153	0.005881	16.084290
MI_Alpena.County.Rgnl.AP.726390	50 or more Unit	2000-09s	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
MI_Detroit.Metro.AP.725370	50 or more Unit	<1940	0.323179	0.001604	0.618185	0.018865	0.020421	0.017746	368.971844
MI_Detroit.Metro.AP.725370	50 or more Unit	2010s	0.163645	0.014782	0.785530	0.019579	0.006456	0.010008	148.841022
MI_Detroit.Metro.AP.725370	50 or more Unit	1940-59s	0.365340	0.003802	0.585862	0.028619	0.011383	0.004994	1130.901039
MI_Detroit.Metro.AP.725370	50 or more Unit	1960-79s	0.372628	0.001266	0.578395	0.017589	0.018424	0.011698	8475.875514
MI_Detroit.Metro.AP.725370	50 or more Unit	1980-99s	0.334289	0.004492	0.625847	0.015326	0.016842	0.003203	10430.211160
MI_Detroit.Metro.AP.725370	50 or more Unit	2000-09s	0.302303	0.002031	0.666992	0.013391	0.011811	0.003472	1301.134167
MI_Flint-Bishop.Intl.AP.726370	50 or more Unit	<1940	0.250438	0.001887	0.689646	0.035764	0.011255	0.011010	39.439030
MI_Flint-Bishop.Intl.AP.726370	50 or more Unit	2010s	0.342624	0.004556	0.646067	0.002539	0.003338	0.000876	30.510025
MI_Flint-Bishop.Intl.AP.726370	50 or more Unit	1940-59s	0.431677	0.002144	0.508976	0.047882	0.007352	0.001968	158.236160
MI_Flint-Bishop.Intl.AP.726370	50 or more Unit	1960-79s	0.376529	0.004762	0.519633	0.045777	0.041740	0.011560	1530.161446
MI_Flint-Bishop.Intl.AP.726370	50 or more Unit	1980-99s	0.314314	0.003164	0.630908	0.021697	0.024525	0.005393	2617.670370
MI_Flint-Bishop.Intl.AP.726370	50 or more Unit	2000-09s	0.177668	0.010893	0.793449	0.007614	0.007893	0.002482	362.991910
MI_Grand.Rapids-Kent.County.Intl.AP.726350	50 or more Unit	<1940	0.339922	0.001348	0.568607	0.041907	0.040371	0.007846	77.423951
MI_Grand.Rapids-Kent.County.Intl.AP.726350	50 or more Unit	2010s	0.317799	0.004393	0.518060	0.010372	0.050828	0.098549	53.147341
MI_Grand.Rapids-Kent.County.Intl.AP.726350	50 or more Unit	1940-59s	0.430977	0.003818	0.529922	0.025589	0.007871	0.001823	102.862746
MI_Grand.Rapids-Kent.County.Intl.AP.726350	50 or more Unit	1960-79s	0.318453	0.002278	0.559044	0.063668	0.044594	0.011963	1094.476015
MI_Grand.Rapids-Kent.County.Intl.AP.726350	50 or more Unit	1980-99s	0.360502	0.004207	0.586543	0.015445	0.017757	0.015546	2194.922450
MI_Grand.Rapids-Kent.County.Intl.AP.726350	50 or more Unit	2000-09s	0.390005	0.002899	0.584235	0.007371	0.003690	0.011801	329.492480
MI_Houghton-Lake.Roscommon.County.AP.726380	50 or more Unit	<1940	0.099360	0.007803	0.679274	0.061197	0.099129	0.053236	1.305477
MI_Houghton-Lake.Roscommon.County.AP.726380	50 or more Unit	2010s	0.369244	0.000000	0.323472	0.000000	0.194324	0.112960	4.179810
MI_Houghton-Lake.Roscommon.County.AP.726380	50 or more Unit	1940-59s	0.723321	0.020483	0.203092	0.037063	0.010960	0.005081	8.515160
MI_Houghton-Lake.Roscommon.County.AP.726380	50 or more Unit	1960-79s	0.446702	0.000628	0.435453	0.020321	0.092252	0.004643	149.188314
MI_Houghton-Lake.Roscommon.County.AP.726380	50 or more Unit	1980-99s	0.357692	0.001455	0.491255	0.073022	0.073630	0.002946	146.005330
MI_Houghton-Lake.Roscommon.County.AP.726380	50 or more Unit	2000-09s	0.088971	0.000984	0.851293	0.002117	0.021672	0.034963	12.598875
MI_Lansing-Capital.City.AP.725390	50 or more Unit	<1940	0.278163	0.000557	0.632585	0.028041	0.058602	0.002051	39.449846
MI_Lansing-Capital.City.AP.725390	50 or more Unit	2010s	0.876101	0.002634	0.091843	0.000000	0.024312	0.005110	11.554495
MI_Lansing-Capital.City.AP.725390	50 or more Unit	1940-59s	0.457895	0.000534	0.498709	0.036371	0.003991	0.002499	74.612198
MI_Lansing-Capital.City.AP.725390	50 or more Unit	1960-79s	0.369660	0.000055	0.562282	0.008579	0.057258	0.002167	978.744737
MI_Lansing-Capital.City.AP.725390	50 or more Unit	1980-99s	0.390671	0.000338	0.561913	0.027795	0.011564	0.007719	1623.378151
MI_Lansing-Capital.City.AP.725390	50 or more Unit	2000-09s	0.281700	0.000312	0.705294	0.001220	0.005445	0.006029	204.885912
MI_Muskegon.County.AP.726360	50 or more Unit	<1940	0.524725	0.004056	0.412021	0.000713	0.057480	0.001005	17.774485
MI_Muskegon.County.AP.726360	50 or more Unit	2010s	0.098224	0.004315	0.885284	0.000000	0.010619	0.001559	14.201272
MI_Muskegon.County.AP.726360	50 or more Unit	1940-59s	0.299451	0.015534	0.666292	0.006075	0.007871	0.004777	21.302722
MI_Muskegon.County.AP.726360	50 or more Unit	1960-79s	0.346586	0.000179	0.597945	0.018884	0.021131	0.015275	554.231358
MI_Muskegon.County.AP.726360	50 or more Unit	1980-99s	0.214929	0.004592	0.732578	0.000582	0.041268	0.006051	815.482386
MI_Muskegon.County.AP.726360	50 or more Unit	2000-09s	0.009811	0.009465	0.963203	0.001242	0.013526	0.002752	76.232650
MI_Sault.Ste.Marie-Sanderson.Field.727340	50 or more Unit	<1940	0.442289	0.000967	0.512630	0.000545	0.011710	0.031860	1.056814
MI_Sault.Ste.Marie-Sanderson.Field.727340	50 or more Unit	2010s	0.974637	0.004974	0.009067	0.003269	0.004742	0.003312	5.568093
MI_Sault.Ste.Marie-Sanderson.Field.727340	50 or more Unit	1940-59s	0.376616	0.001929	0.252484	0.000852	0.367242	0.000878	1.579163
MI_Sault.Ste.Marie-Sanderson.Field.727340	50 or more Unit	1960-79s	0.314105	0.000045	0.588375	0.092117	0.005000	0.000359	43.459581
MI_Sault.Ste.Marie-Sanderson.Field.727340	50 or more Unit	1980-99s	0.624280	0.000837	0.330210	0.034029	0.009837	0.000807	80.132447
MI_Sault.Ste.Marie-Sanderson.Field.727340	50 or more Unit	2000-09s	0.892604	0.007494	0.089804	0.001933	0.003071	0.005094	26.116288
MI_Traverse.City-Cherry.Capital.AP.726387	50 or more Unit	<1940	0.405048	0.000000	0.430280	0.001373	0.117471	0.045828	2.739102
MI_Traverse.City-Cherry.Capital.AP.726387	50 or more Unit	2010s	0.366262	0.054047	0.495675	0.007261	0.026492	0.050262	0.000000
MI_Traverse.City-Cherry.Capital.AP.726387	50 or more Unit	1940-59s	0.320022	0.000007	0.520159	0.023453	0.121958	0.014402	13.182935
MI_Traverse.City-Cherry.Capital.AP.726387	50 or more Unit	1960-79s	0.405642	0.000615	0.532344	0.016199	0.044148	0.001053	283.892995
MI_Traverse.City-Cherry.Capital.AP.726387	50 or more Unit	1980-99s	0.178808	0.001095	0.810363	0.004771	0.003736	0.001226	369.136386
MI_Traverse.City-Cherry.Capital.AP.726387	50 or more Unit	2000-09s	0.296230	0.001602	0.698582	0.000090	0.002380	0.001116	66.215282
MN_Duluth.Intl.AP.727450	50 or more Unit	<1940	0.251953	0.001800	0.419977	0.137842	0.186703	0.001725	20.609016
MN_Duluth.Intl.AP.727450	50 or more Unit	2010s	0.314817	0.060988	0.221900	0.032395	0.230089	0.139811	11.873344
MN_Duluth.Intl.AP.727450	50 or more Unit	1940-59s	0.502535	0.140242	0.330301	0.007140	0.017883	0.001899	56.100657
MN_Duluth.Intl.AP.727450	50 or more Unit	1960-79s	0.406254	0.000918	0.512314	0.052877	0.027032	0.000606	824.975807
MN_Duluth.Intl.AP.727450	50 or more Unit	1980-99s	0.418925	0.001240	0.372736	0.001854	0.197565	0.007680	744.541293
MN_Duluth.Intl.AP.727450	50 or more Unit	2000-09s	0.360155	0.022362	0.487624	0.057223	0.060810	0.011827	86.893634
MN_International.Falls.Intl.AP.727470	50 or more Unit	<1940	0.649219	0.048711	0.034759	0.000000	0.210841	0.056470	0.147329
MN_International.Falls.Intl.AP.727470	50 or more Unit	2010s	0.079715	0.454967	0.329241	0.000000	0.104169	0.031908	3.266726
MN_International.Falls.Intl.AP.727470	50 or more Unit	1940-59s	0.729013	0.000170	0.247333	0.013491	0.008665	0.001328	4.753314
MN_International.Falls.Intl.AP.727470	50 or more Unit	1960-79s	0.326411	0.000310	0.604660	0.060409	0.004159	0.004050	91.513047
MN_International.Falls.Intl.AP.727470	50 or more Unit	1980-99s	0.778976	0.001959	0.203597	0.000434	0.010399	0.004634	157.192740
MN_International.Falls.Intl.AP.727470	50 or more Unit	2000-09s	0.288309	0.004284	0.686684	0.001087	0.015968	0.003668	10.958456
MN_Minneapolis-St.Paul.Intl.AP.726580	50 or more Unit	<1940	0.393680	0.002042	0.496332	0.034115	0.056399	0.017431	370.414849
MN_Minneapolis-St.Paul.Intl.AP.726580	50 or more Unit	2010s	0.345102	0.001324	0.575742	0.009479	0.030658	0.037695	655.563823
MN_Minneapolis-St.Paul.Intl.AP.726580	50 or more Unit	1940-59s	0.371693	0.005955	0.546959	0.004167	0.067418	0.003808	800.696257
MN_Minneapolis-St.Paul.Intl.AP.726580	50 or more Unit	1960-79s	0.396819	0.008873	0.519828	0.026304	0.035188	0.012988	13533.692200
MN_Minneapolis-St.Paul.Intl.AP.726580	50 or more Unit	1980-99s	0.356620	0.004042	0.577141	0.024467	0.030594	0.007136	23720.775970
MN_Minneapolis-St.Paul.Intl.AP.726580	50 or more Unit	2000-09s	0.327606	0.001218	0.646832	0.005616	0.008854	0.009874	4418.837447
MN_Rochester.Intl.AP.726440	50 or more Unit	<1940	0.091558	0.098086	0.685768	0.001497	0.099793	0.023297	3.466040
MN_Rochester.Intl.AP.726440	50 or more Unit	2010s	0.196560	0.001374	0.680560	0.111786	0.005298	0.004421	20.746578
MN_Rochester.Intl.AP.726440	50 or more Unit	1940-59s	0.321388	0.002145	0.449727	0.222791	0.003012	0.000936	12.826306
MN_Rochester.Intl.AP.726440	50 or more Unit	1960-79s	0.420866	0.001932	0.523671	0.012839	0.005920	0.034772	393.172771
MN_Rochester.Intl.AP.726440	50 or more Unit	1980-99s	0.405847	0.001546	0.524356	0.011429	0.034728	0.022095	823.051015
MN_Rochester.Intl.AP.726440	50 or more Unit	2000-09s	0.429007	0.000102	0.536986	0.019046	0.010743	0.004116	179.891963
MN_St.Cloud.Muni.AP.726550	50 or more Unit	<1940	0.356090	0.012927	0.350390	0.050777	0.200297	0.029519	22.558725
MN_St.Cloud.Muni.AP.726550	50 or more Unit	2010s	0.662212	0.003536	0.175892	0.002231	0.153967	0.002162	60.877222
MN_St.Cloud.Muni.AP.726550	50 or more Unit	1940-59s	0.393209	0.004731	0.443996	0.076331	0.073961	0.007773	57.065829
MN_St.Cloud.Muni.AP.726550	50 or more Unit	1960-79s	0.682276	0.002126	0.220726	0.020068	0.071753	0.003050	751.800558
MN_St.Cloud.Muni.AP.726550	50 or more Unit	1980-99s	0.489937	0.001780	0.370513	0.032051	0.089875	0.015844	1496.186937
MN_St.Cloud.Muni.AP.726550	50 or more Unit	2000-09s	0.488622	0.003724	0.426236	0.029879	0.034886	0.016654	392.233650
MO_Columbia.Rgnl.AP.724450	50 or more Unit	<1940	0.743858	0.000000	0.160951	0.010920	0.023939	0.060333	14.259112
MO_Columbia.Rgnl.AP.724450	50 or more Unit	2010s	0.513457	0.000000	0.453553	0.001033	0.002334	0.029623	30.731683
MO_Columbia.Rgnl.AP.724450	50 or more Unit	1940-59s	0.645682	0.000000	0.153227	0.017192	0.129749	0.054150	19.402864
MO_Columbia.Rgnl.AP.724450	50 or more Unit	1960-79s	0.765737	0.000632	0.203545	0.027658	0.001723	0.000704	482.634397
