Dependency=PUMA	Dependency=Geometry Building Type ACS	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Option=<1940	source_count	source_weight
NY, 00403	Single-Family Detached	0.034624	0.071657	0.065799	0.107189	0.086494	0.093893	0.097684	0.022710	0.419950	8226.000000	75959.000000
NY, 00500	10 to 19 Unit	0.049366	0.000000	0.031354	0.127418	0.168779	0.075384	0.162775	0.048032	0.336891	81.000000	1499.000000
NY, 00500	2 Unit	0.064893	0.041271	0.038284	0.089601	0.114716	0.044665	0.014390	0.004616	0.587564	421.000000	7366.000000
NY, 00500	20 to 49 Unit	0.039370	0.048228	0.022146	0.157972	0.192913	0.075295	0.080217	0.097441	0.286417	130.000000	2032.000000
NY, 00500	3 or 4 Unit	0.023327	0.037419	0.044168	0.092007	0.297809	0.150266	0.041681	0.020012	0.293310	475.000000	8445.000000
NY, 00500	5 to 9 Unit	0.024824	0.086982	0.072518	0.137803	0.152854	0.149726	0.129203	0.068608	0.177482	264.000000	5116.000000
NY, 00500	50 or more Unit	0.011896	0.074178	0.147306	0.198041	0.108467	0.026942	0.074178	0.070329	0.288663	140.000000	2858.000000
NY, 00500	Mobile Home	0.007171	0.016344	0.048199	0.192295	0.295364	0.241077	0.148849	0.049950	0.000751	1069.000000	11992.000000
NY, 00500	Single-Family Attached	0.000000	0.032032	0.016854	0.032427	0.131480	0.119259	0.289474	0.226690	0.151784	495.000000	10146.000000
NY, 00500	Single-Family Detached	0.038177	0.058612	0.061114	0.090827	0.086111	0.080197	0.133194	0.028648	0.423119	7737.000000	83532.000000
NY, 00600	10 to 19 Unit	0.069641	0.054407	0.154516	0.260065	0.238303	0.154516	0.023939	0.000000	0.044614	63.000000	919.000000
NY, 00600	2 Unit	0.043984	0.072829	0.103108	0.138964	0.135458	0.077610	0.007968	0.016255	0.403825	355.000000	6275.000000
NY, 00600	20 to 49 Unit	0.056951	0.000000	0.318258	0.050251	0.169179	0.020101	0.202680	0.000000	0.182580	47.000000	597.000000
NY, 00600	3 or 4 Unit	0.140802	0.137028	0.137264	0.095047	0.050236	0.033962	0.018396	0.000000	0.387264	219.000000	4240.000000
NY, 00600	5 to 9 Unit	0.024050	0.014988	0.128268	0.320321	0.090624	0.074939	0.017776	0.002440	0.326595	162.000000	2869.000000
NY, 00600	50 or more Unit	0.027100	0.158537	0.228997	0.171409	0.086721	0.030488	0.038618	0.000000	0.258130	88.000000	1476.000000
NY, 00600	Mobile Home	0.000000	0.006098	0.026355	0.166030	0.393467	0.292343	0.094284	0.017764	0.003659	1084.000000	18858.000000
NY, 00600	Single-Family Attached	0.003749	0.007498	0.044986	0.145267	0.126523	0.076851	0.100281	0.026242	0.468604	86.000000	1067.000000
NY, 00600	Single-Family Detached	0.040466	0.077556	0.081977	0.110492	0.127209	0.119233	0.080843	0.025585	0.336638	5574.000000	78485.000000
NY, 00701	10 to 19 Unit	0.049388	0.198006	0.103534	0.112370	0.095605	0.048029	0.044404	0.020163	0.328500	236.000000	4414.000000
NY, 00701	2 Unit	0.118005	0.141829	0.097721	0.074629	0.019744	0.021476	0.014779	0.003810	0.508006	1310.000000	25982.000000
NY, 00701	20 to 49 Unit	0.087282	0.135797	0.163455	0.122195	0.127862	0.046021	0.014509	0.006121	0.296758	274.000000	4411.000000
NY, 00701	3 or 4 Unit	0.105506	0.177578	0.122322	0.042442	0.107608	0.019219	0.025125	0.008709	0.391491	531.000000	9990.000000
NY, 00701	5 to 9 Unit	0.113210	0.082284	0.143717	0.098377	0.100756	0.068010	0.027988	0.013014	0.352645	375.000000	7146.000000
NY, 00701	50 or more Unit	0.071711	0.155044	0.257346	0.212281	0.084320	0.051645	0.027632	0.022259	0.117763	509.000000	9120.000000
NY, 00701	Mobile Home	0.242424	0.132376	0.066986	0.098884	0.087719	0.220096	0.151515	0.000000	0.000000	35.000000	627.000000
NY, 00701	Single-Family Attached	0.121922	0.133379	0.096272	0.094391	0.050103	0.032490	0.005814	0.000000	0.465629	354.000000	5848.000000
NY, 00701	Single-Family Detached	0.123576	0.164910	0.056013	0.038029	0.028468	0.017557	0.010183	0.001262	0.560002	3585.000000	56273.000000
NY, 00702	10 to 19 Unit	0.004678	0.047156	0.146707	0.393713	0.145958	0.138099	0.056886	0.051460	0.015344	224.000000	5344.000000
NY, 00702	2 Unit	0.085467	0.149135	0.058131	0.051211	0.070934	0.026990	0.019377	0.004498	0.534256	96.000000	2890.000000
NY, 00702	20 to 49 Unit	0.021297	0.012305	0.068150	0.220066	0.118315	0.220066	0.217700	0.096545	0.025556	100.000000	2113.000000
NY, 00702	3 or 4 Unit	0.009449	0.067717	0.091864	0.338058	0.117585	0.104462	0.108661	0.031496	0.130709	76.000000	1905.000000
NY, 00702	5 to 9 Unit	0.028627	0.018378	0.216469	0.274253	0.202333	0.144018	0.088532	0.023856	0.003534	256.000000	5659.000000
NY, 00702	50 or more Unit	0.000000	0.110299	0.131483	0.177502	0.158510	0.223521	0.029218	0.169467	0.000000	71.000000	1369.000000
NY, 00702	Mobile Home	0.000000	0.022065	0.018913	0.180457	0.243499	0.277384	0.163121	0.094563	0.000000	72.000000	1269.000000
NY, 00702	Single-Family Attached	0.000000	0.007783	0.033841	0.175635	0.349239	0.125212	0.261083	0.024535	0.022673	273.000000	5910.000000
NY, 00702	Single-Family Detached	0.033225	0.099097	0.140311	0.212512	0.176827	0.125496	0.120139	0.027291	0.065102	5049.000000	98752.000000
NY, 00703	10 to 19 Unit	0.007153	0.086107	0.202201	0.357634	0.201651	0.113067	0.008528	0.000000	0.023659	180.000000	3635.000000
NY, 00703	2 Unit	0.146044	0.108117	0.087524	0.083748	0.052343	0.011670	0.054574	0.000000	0.455981	291.000000	5827.000000
NY, 00703	20 to 49 Unit	0.007863	0.110079	0.075768	0.208721	0.127949	0.085061	0.145104	0.022873	0.216583	99.000000	1399.000000
NY, 00703	3 or 4 Unit	0.018554	0.157590	0.138313	0.115663	0.135904	0.096145	0.026506	0.000000	0.311325	202.000000	4150.000000
NY, 00703	5 to 9 Unit	0.019931	0.090291	0.163068	0.358750	0.180583	0.060547	0.023252	0.005587	0.097992	308.000000	6623.000000
NY, 00703	50 or more Unit	0.017399	0.089604	0.133101	0.223140	0.310135	0.111788	0.077860	0.009569	0.027403	112.000000	2299.000000
NY, 00703	Mobile Home	0.000000	0.064336	0.037762	0.290909	0.283916	0.176224	0.146853	0.000000	0.000000	45.000000	715.000000
NY, 00703	Single-Family Attached	0.040891	0.072672	0.073887	0.086032	0.251417	0.253846	0.121255	0.017814	0.082186	290.000000	4940.000000
NY, 00703	Single-Family Detached	0.079846	0.279176	0.163488	0.083927	0.082789	0.070156	0.062921	0.017998	0.159700	7527.000000	123012.000000
NY, 00704	10 to 19 Unit	0.048569	0.114484	0.344319	0.250650	0.028621	0.032090	0.000000	0.003469	0.177797	53.000000	1153.000000
NY, 00704	2 Unit	0.098553	0.088387	0.064094	0.063405	0.022571	0.005513	0.026533	0.046003	0.584941	343.000000	5804.000000
NY, 00704	20 to 49 Unit	0.000000	0.138012	0.166082	0.057310	0.360234	0.146199	0.035088	0.000000	0.097076	75.000000	855.000000
NY, 00704	3 or 4 Unit	0.054551	0.136534	0.072943	0.059539	0.112531	0.007481	0.016209	0.000000	0.540212	165.000000	3208.000000
NY, 00704	5 to 9 Unit	0.014925	0.012935	0.399005	0.133333	0.087065	0.117413	0.021393	0.000000	0.213930	90.000000	2010.000000
NY, 00704	50 or more Unit	0.057300	0.059655	0.243328	0.260597	0.063579	0.155416	0.006279	0.064364	0.089482	57.000000	1274.000000
NY, 00704	Mobile Home	0.000000	0.016006	0.053316	0.129779	0.248158	0.272225	0.214302	0.055274	0.010940	895.000000	8684.000000
NY, 00704	Single-Family Attached	0.057851	0.136364	0.029385	0.024793	0.015152	0.019284	0.029385	0.000000	0.687787	124.000000	2178.000000
NY, 00704	Single-Family Detached	0.042607	0.092398	0.066371	0.077285	0.103865	0.110747	0.087067	0.015005	0.404654	7833.000000	83108.000000
NY, 00800	10 to 19 Unit	0.000000	0.244353	0.075975	0.252567	0.033881	0.155031	0.164271	0.000000	0.073922	52.000000	974.000000
NY, 00800	2 Unit	0.115807	0.143480	0.047574	0.054587	0.081691	0.041130	0.028620	0.017437	0.469674	308.000000	5276.000000
NY, 00800	20 to 49 Unit	0.045810	0.007821	0.179888	0.122905	0.330726	0.118436	0.097207	0.025698	0.071508	64.000000	895.000000
NY, 00800	3 or 4 Unit	0.137266	0.099883	0.079147	0.082360	0.026577	0.082944	0.084696	0.008470	0.398657	193.000000	3424.000000
NY, 00800	5 to 9 Unit	0.000000	0.015788	0.068532	0.174740	0.166846	0.114460	0.241478	0.002870	0.215285	119.000000	2787.000000
NY, 00800	50 or more Unit	0.000000	0.028139	0.450216	0.056277	0.129870	0.000000	0.082251	0.000000	0.253247	21.000000	462.000000
NY, 00800	Mobile Home	0.000000	0.037557	0.044056	0.175363	0.301510	0.246369	0.158352	0.033448	0.003345	776.000000	10464.000000
NY, 00800	Single-Family Attached	0.098376	0.056351	0.049188	0.300382	0.099809	0.142311	0.080707	0.000000	0.172875	128.000000	2094.000000
NY, 00800	Single-Family Detached	0.046058	0.085021	0.079854	0.096511	0.109877	0.104775	0.080122	0.020087	0.377694	7038.000000	93295.000000
NY, 00901	10 to 19 Unit	0.000000	0.061181	0.290717	0.292405	0.089873	0.191139	0.050633	0.000000	0.024051	78.000000	2370.000000
NY, 00901	2 Unit	0.018182	0.148364	0.101091	0.144727	0.075636	0.026909	0.105455	0.000000	0.379636	63.000000	1375.000000
NY, 00901	20 to 49 Unit	0.024559	0.000000	0.211819	0.190330	0.038373	0.056792	0.260936	0.217191	0.000000	40.000000	1303.000000
NY, 00901	3 or 4 Unit	0.040809	0.038937	0.095095	0.243355	0.184575	0.130288	0.104455	0.051292	0.111194	111.000000	2671.000000
NY, 00901	5 to 9 Unit	0.010185	0.071580	0.173292	0.209365	0.270052	0.146838	0.063092	0.000000	0.055595	225.000000	7069.000000
NY, 00901	50 or more Unit	0.046405	0.005325	0.081780	0.286801	0.103461	0.210346	0.192469	0.006086	0.067326	90.000000	2629.000000
NY, 00901	Mobile Home	0.030183	0.013503	0.147736	0.128674	0.221604	0.301827	0.077045	0.023828	0.055600	108.000000	1259.000000
NY, 00901	Single-Family Attached	0.003106	0.005280	0.096429	0.170031	0.229348	0.216615	0.160093	0.037733	0.081366	271.000000	6440.000000
NY, 00901	Single-Family Detached	0.085951	0.192008	0.158012	0.095091	0.096101	0.097043	0.091080	0.019679	0.165035	5062.000000	102954.000000
NY, 00902	10 to 19 Unit	0.051247	0.120037	0.280702	0.132502	0.040166	0.090489	0.000000	0.041090	0.243767	99.000000	2166.000000
NY, 00902	2 Unit	0.097679	0.116227	0.079510	0.072242	0.059605	0.013830	0.029559	0.000000	0.531348	925.000000	18438.000000
NY, 00902	20 to 49 Unit	0.069199	0.111307	0.081861	0.053592	0.050059	0.084217	0.033863	0.014429	0.501472	165.000000	3396.000000
NY, 00902	3 or 4 Unit	0.063531	0.057756	0.118105	0.098303	0.051273	0.045144	0.035361	0.006129	0.524399	436.000000	8484.000000
NY, 00902	5 to 9 Unit	0.066350	0.104175	0.161224	0.133940	0.069450	0.026457	0.012609	0.006614	0.419181	240.000000	4838.000000
NY, 00902	50 or more Unit	0.042123	0.073134	0.211111	0.348259	0.045937	0.011774	0.019071	0.026202	0.222388	296.000000	6030.000000
NY, 00902	Mobile Home	0.237037	0.000000	0.000000	0.214815	0.311111	0.237037	0.000000	0.000000	0.000000	9.000000	135.000000
NY, 00902	Single-Family Attached	0.058937	0.050609	0.067425	0.035074	0.071589	0.018738	0.032992	0.019859	0.644779	319.000000	6244.000000
NY, 00902	Single-Family Detached	0.081351	0.145186	0.049580	0.020426	0.011228	0.032005	0.013044	0.001406	0.645772	3108.000000	51210.000000
NY, 00903	10 to 19 Unit	0.181377	0.070850	0.047773	0.117004	0.132794	0.046154	0.061538	0.005668	0.336842	99.000000	2470.000000
NY, 00903	2 Unit	0.106363	0.072426	0.073891	0.102507	0.023756	0.011955	0.035249	0.009796	0.564057	579.000000	12965.000000
NY, 00903	20 to 49 Unit	0.023790	0.084495	0.261690	0.046349	0.047990	0.086957	0.047580	0.026251	0.374897	107.000000	2438.000000
NY, 00903	3 or 4 Unit	0.078278	0.040249	0.130216	0.091003	0.055934	0.071915	0.019384	0.003551	0.509470	290.000000	6758.000000
NY, 00903	5 to 9 Unit	0.040750	0.027710	0.101059	0.122249	0.160962	0.011410	0.065200	0.020375	0.450285	109.000000	2454.000000
NY, 00903	50 or more Unit	0.061649	0.054029	0.100900	0.305703	0.060956	0.016624	0.058416	0.034172	0.307550	188.000000	4331.000000
NY, 00903	Mobile Home	0.510204	0.000000	0.000000	0.142857	0.000000	0.000000	0.346939	0.000000	0.000000	9.000000	245.000000
NY, 00903	Single-Family Attached	0.046408	0.021157	0.053574	0.106808	0.064494	0.068077	0.025593	0.012285	0.601604	279.000000	5861.000000
NY, 00903	Single-Family Detached	0.150985	0.086486	0.049032	0.021967	0.020968	0.024941	0.015721	0.004631	0.625268	2399.000000	47071.000000
NY, 00904	10 to 19 Unit	0.000000	0.316927	0.142257	0.085234	0.333133	0.096639	0.025810	0.000000	0.000000	44.000000	1666.000000
NY, 00904	2 Unit	0.106302	0.105543	0.225513	0.157935	0.000000	0.027335	0.091875	0.000000	0.285497	61.000000	1317.000000
NY, 00904	20 to 49 Unit	0.024708	0.041181	0.182567	0.158545	0.041181	0.269732	0.110501	0.000000	0.171585	54.000000	1457.000000
NY, 00904	3 or 4 Unit	0.000000	0.076185	0.265347	0.259948	0.099580	0.116377	0.084183	0.000000	0.098380	205.000000	5001.000000
NY, 00904	5 to 9 Unit	0.003754	0.046704	0.145668	0.291335	0.157681	0.165640	0.103469	0.065175	0.020574	235.000000	6659.000000
NY, 00904	50 or more Unit	0.053357	0.048911	0.068030	0.181414	0.076923	0.188084	0.224100	0.094264	0.064918	100.000000	2249.000000
NY, 00904	Mobile Home	0.000000	0.170940	0.074074	0.000000	0.381766	0.000000	0.122507	0.079772	0.170940	18.000000	351.000000
NY, 00904	Single-Family Attached	0.034575	0.057008	0.083145	0.222062	0.243672	0.155588	0.089113	0.088907	0.025931	211.000000	4859.000000
NY, 00904	Single-Family Detached	0.076636	0.186850	0.193811	0.163313	0.147226	0.079549	0.059207	0.014495	0.078915	4395.000000	96104.000000
NY, 00905	10 to 19 Unit	0.000000	0.072656	0.167894	0.314678	0.122730	0.127148	0.044183	0.142366	0.008346	69.000000	2037.000000
NY, 00905	2 Unit	0.033568	0.037084	0.132353	0.158248	0.053708	0.044118	0.127877	0.041560	0.371483	151.000000	3128.000000
NY, 00905	20 to 49 Unit	0.000000	0.000000	0.198704	0.095032	0.198704	0.131749	0.267819	0.107991	0.000000	29.000000	463.000000
NY, 00905	3 or 4 Unit	0.053145	0.062093	0.045553	0.226681	0.111443	0.137202	0.122560	0.117679	0.123644	170.000000	3688.000000
NY, 00905	5 to 9 Unit	0.004895	0.057108	0.017948	0.298185	0.052621	0.203345	0.102590	0.013053	0.250255	187.000000	4903.000000
NY, 00905	50 or more Unit	0.000000	0.080488	0.000000	0.139024	0.100000	0.091463	0.292683	0.197561	0.098780	44.000000	820.000000
NY, 00905	Mobile Home	0.000000	0.000000	0.087405	0.229045	0.552219	0.044375	0.086957	0.000000	0.000000	88.000000	2231.000000
NY, 00905	Single-Family Attached	0.000000	0.035326	0.207541	0.297894	0.182745	0.095448	0.093410	0.037364	0.050272	168.000000	2944.000000
NY, 00905	Single-Family Detached	0.026833	0.098594	0.156682	0.156323	0.147456	0.117918	0.128132	0.011482	0.156580	4010.000000	78037.000000
NY, 00906	10 to 19 Unit	0.031136	0.045788	0.159341	0.321123	0.192002	0.039377	0.071123	0.057387	0.082723	116.000000	3276.000000
NY, 00906	2 Unit	0.170916	0.169284	0.053845	0.230267	0.043851	0.064246	0.000000	0.000000	0.267591	208.000000	4903.000000
NY, 00906	20 to 49 Unit	0.121537	0.101385	0.074307	0.209068	0.156801	0.164358	0.027078	0.061083	0.084383	53.000000	1588.000000
NY, 00906	3 or 4 Unit	0.008115	0.104943	0.073405	0.362412	0.140539	0.113058	0.088528	0.014201	0.094799	205.000000	5422.000000
NY, 00906	5 to 9 Unit	0.030729	0.084879	0.109144	0.339048	0.120105	0.194866	0.057148	0.030542	0.033539	366.000000	10674.000000
NY, 00906	50 or more Unit	0.000000	0.052138	0.117011	0.278952	0.058866	0.138155	0.231860	0.003604	0.119414	160.000000	4162.000000
NY, 00906	Mobile Home	0.000000	0.127273	0.400000	0.206061	0.167273	0.099394	0.000000	0.000000	0.000000	34.000000	825.000000
NY, 00906	Single-Family Attached	0.022402	0.022519	0.049848	0.283134	0.300493	0.121042	0.115998	0.051841	0.032723	408.000000	8526.000000
NY, 00906	Single-Family Detached	0.044543	0.144794	0.218076	0.121183	0.121683	0.112622	0.083326	0.024381	0.129392	5742.000000	122063.000000
NY, 01000	10 to 19 Unit	0.133568	0.000000	0.024605	0.224956	0.198594	0.063269	0.087873	0.022847	0.244288	35.000000	569.000000
NY, 01000	2 Unit	0.063243	0.067885	0.137801	0.091094	0.041921	0.063824	0.004787	0.003771	0.525674	394.000000	6894.000000
NY, 01000	20 to 49 Unit	0.009079	0.129702	0.012970	0.220493	0.158236	0.254215	0.058366	0.016861	0.140078	46.000000	771.000000
NY, 01000	3 or 4 Unit	0.087665	0.074131	0.083974	0.055983	0.051984	0.170409	0.000000	0.000000	0.475854	191.000000	3251.000000
NY, 01000	5 to 9 Unit	0.006983	0.124190	0.147132	0.180549	0.128678	0.049875	0.025935	0.005486	0.331172	119.000000	2005.000000
NY, 01000	50 or more Unit	0.095624	0.000000	0.113452	0.175041	0.457050	0.043760	0.000000	0.000000	0.115073	38.000000	617.000000
NY, 01000	Mobile Home	0.009050	0.013857	0.036058	0.254666	0.358739	0.223275	0.075933	0.028422	0.000000	409.000000	7072.000000
NY, 01000	Single-Family Attached	0.064543	0.090528	0.028500	0.229673	0.013412	0.062028	0.046940	0.000000	0.464376	72.000000	1193.000000
NY, 01000	Single-Family Detached	0.057430	0.090962	0.099854	0.102715	0.073083	0.091758	0.054920	0.007219	0.422060	5856.000000	74108.000000
NY, 01101	10 to 19 Unit	0.022330	0.135788	0.188896	0.249849	0.078455	0.064575	0.058540	0.012070	0.189499	73.000000	1657.000000
NY, 01101	2 Unit	0.159196	0.118904	0.062007	0.041570	0.011844	0.044821	0.028333	0.019275	0.514050	456.000000	8612.000000
NY, 01101	20 to 49 Unit	0.051235	0.184812	0.265325	0.145471	0.130833	0.000000	0.124428	0.037511	0.060384	47.000000	1093.000000
NY, 01101	3 or 4 Unit	0.032845	0.203063	0.119840	0.134487	0.076121	0.072126	0.024190	0.017532	0.319796	215.000000	4506.000000
NY, 01101	5 to 9 Unit	0.110257	0.164647	0.187408	0.122081	0.019214	0.069761	0.111735	0.023648	0.191250	162.000000	3383.000000
NY, 01101	50 or more Unit	0.055429	0.150721	0.149203	0.124146	0.076310	0.058466	0.085421	0.218679	0.081625	123.000000	2634.000000
NY, 01101	Mobile Home	0.099352	0.092873	0.163427	0.293017	0.141829	0.035997	0.017279	0.064795	0.091433	52.000000	1389.000000
NY, 01101	Single-Family Attached	0.033279	0.228084	0.061282	0.055601	0.071429	0.084416	0.025568	0.040179	0.400162	111.000000	2464.000000
NY, 01101	Single-Family Detached	0.123052	0.244712	0.083520	0.059305	0.041508	0.073614	0.058761	0.013301	0.302227	3931.000000	75407.000000
NY, 01102	10 to 19 Unit	0.059767	0.049563	0.077259	0.158892	0.182945	0.369534	0.000000	0.000000	0.102041	64.000000	1372.000000
NY, 01102	2 Unit	0.077745	0.062391	0.083771	0.047425	0.052672	0.050340	0.011079	0.000000	0.614577	253.000000	5145.000000
NY, 01102	20 to 49 Unit	0.076046	0.007605	0.146388	0.294677	0.138783	0.100760	0.095057	0.060837	0.079848	36.000000	526.000000
NY, 01102	3 or 4 Unit	0.031081	0.144875	0.150270	0.125610	0.059851	0.033136	0.020807	0.004110	0.430259	168.000000	3893.000000
NY, 01102	5 to 9 Unit	0.075095	0.037072	0.116920	0.373099	0.063213	0.108365	0.000000	0.000000	0.226236	87.000000	2104.000000
NY, 01102	50 or more Unit	0.000000	0.051402	0.285047	0.238318	0.140187	0.070093	0.000000	0.000000	0.214953	15.000000	214.000000
NY, 01102	Mobile Home	0.000000	0.012373	0.014297	0.134726	0.264779	0.448172	0.107506	0.000000	0.018147	216.000000	3637.000000
NY, 01102	Single-Family Attached	0.082490	0.049595	0.036437	0.181680	0.080466	0.059717	0.055162	0.012146	0.442308	93.000000	1976.000000
NY, 01102	Single-Family Detached	0.057058	0.150349	0.104128	0.089105	0.071595	0.105111	0.080951	0.015532	0.326170	4391.000000	82408.000000
NY, 01201	10 to 19 Unit	0.007678	0.111111	0.249774	0.401084	0.135050	0.018970	0.008130	0.036585	0.031617	76.000000	2214.000000
NY, 01201	2 Unit	0.224468	0.225532	0.132270	0.022695	0.020213	0.014184	0.000000	0.000000	0.360638	333.000000	8460.000000
NY, 01201	20 to 49 Unit	0.094815	0.060741	0.130370	0.265185	0.217778	0.037037	0.019259	0.051852	0.122963	30.000000	675.000000
NY, 01201	3 or 4 Unit	0.230530	0.187954	0.162686	0.096227	0.103496	0.000000	0.000000	0.000000	0.219107	115.000000	2889.000000
NY, 01201	5 to 9 Unit	0.033028	0.103404	0.097053	0.318089	0.197154	0.036331	0.077236	0.016260	0.121443	126.000000	3936.000000
NY, 01201	50 or more Unit	0.050396	0.049264	0.095696	0.176670	0.210646	0.113250	0.160815	0.057191	0.086070	79.000000	1766.000000
NY, 01201	Mobile Home	0.000000	0.093567	0.029240	0.000000	0.155945	0.000000	0.327485	0.224172	0.169591	27.000000	513.000000
NY, 01201	Single-Family Attached	0.213763	0.296774	0.023226	0.089462	0.046452	0.051183	0.173763	0.000000	0.105376	85.000000	2325.000000
NY, 01201	Single-Family Detached	0.114407	0.411883	0.100007	0.048631	0.035975	0.041125	0.029541	0.015107	0.203325	3683.000000	84864.000000
NY, 01202	10 to 19 Unit	0.031690	0.043662	0.153521	0.452113	0.077465	0.200704	0.012676	0.018310	0.009859	63.000000	1420.000000
NY, 01202	2 Unit	0.080692	0.085815	0.121998	0.298911	0.087896	0.075088	0.049632	0.000000	0.199968	218.000000	6246.000000
NY, 01202	20 to 49 Unit	0.032710	0.000000	0.092679	0.320093	0.012461	0.322430	0.042056	0.024922	0.152648	60.000000	1284.000000
