Dependency=County	Option=CAISO	Option=ERCOT	Option=MISO	Option=NEISO	Option=NYISO	Option=None	Option=PJM	Option=SPP	sample_count	sample_weight
MT, Sweet Grass County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	1447.000000
MT, Teton County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	2391.000000
MT, Toole County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	1930.000000
MT, Treasure County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	372.000000
MT, Valley County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	3350.000000
MT, Wheatland County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.000000	869.000000
MT, Wibaux County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	496.000000
MT, Yellowstone County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	32.000000	62459.000000
NC, Alamance County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	36.000000	62053.000000
NC, Alexander County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	13796.000000
NC, Alleghany County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4798.000000
NC, Anson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	9511.000000
NC, Ashe County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	11905.000000
NC, Avery County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	6756.000000
NC, Beaufort County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	11.000000	19021.000000
NC, Bertie County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.000000	7673.000000
NC, Bladen County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	14110.000000
NC, Brunswick County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	33.000000	50562.000000
NC, Buncombe County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	56.000000	102118.000000
NC, Burke County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	18.000000	34199.000000
NC, Cabarrus County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	37.000000	68289.000000
NC, Caldwell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	17.000000	31912.000000
NC, Camden County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.000000	3804.000000
NC, Carteret County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	39.000000	29563.000000
NC, Caswell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	8874.000000
NC, Catawba County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	31.000000	59710.000000
NC, Chatham County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	27397.000000
NC, Cherokee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	10857.000000
NC, Chowan County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5931.000000
NC, Clay County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.000000	4666.000000
NC, Cleveland County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	22.000000	37178.000000
NC, Columbus County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	22108.000000
NC, Craven County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	21.000000	40609.000000
NC, Cumberland County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	68.000000	123178.000000
NC, Currituck County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	8.000000	9582.000000
NC, Dare County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	14706.000000
NC, Davidson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	34.000000	64064.000000
NC, Davie County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	15646.000000
NC, Duplin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	21770.000000
NC, Durham County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	60.000000	118681.000000
NC, Edgecombe County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	14.000000	21103.000000
NC, Forsyth County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	93.000000	144898.000000
NC, Franklin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	12.000000	23719.000000
NC, Gaston County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	65.000000	79904.000000
NC, Gates County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	4524.000000
NC, Graham County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	3252.000000
NC, Granville County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	20527.000000
NC, Greene County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	7215.000000
NC, Guilford County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	119.000000	200298.000000
NC, Halifax County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	12.000000	21354.000000
NC, Harnett County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	27.000000	43036.000000
NC, Haywood County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	16.000000	26296.000000
NC, Henderson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	27.000000	46985.000000
NC, Hertford County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	8706.000000
NC, Hoke County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	17343.000000
NC, Hyde County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	1936.000000
NC, Iredell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	44.000000	61716.000000
NC, Jackson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	16048.000000
NC, Johnston County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	25.000000	63219.000000
NC, Jones County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.000000	4141.000000
NC, Lee County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	21349.000000
NC, Lenoir County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	15.000000	23015.000000
NC, Lincoln County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	18.000000	30612.000000
NC, Macon County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	15215.000000
NC, Madison County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	8400.000000
NC, Martin County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	6.000000	9416.000000
NC, McDowell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	17581.000000
NC, Mecklenburg County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	233.000000	386804.000000
NC, Mitchell County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	4.000000	6422.000000
NC, Montgomery County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	10781.000000
NC, Moore County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	18.000000	37766.000000
NC, Nash County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	18.000000	36678.000000
NC, New Hanover County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	45.000000	89599.000000
NC, Northampton County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	5.000000	8670.000000
NC, Onslow County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	32.000000	62633.000000
NC, Orange County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	28.000000	51728.000000
NC, Pamlico County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	5308.000000
NC, Pasquotank County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.000000	14590.000000
NC, Pender County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	16.000000	20534.000000
NC, Perquimans County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5710.000000
NC, Person County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	15474.000000
NC, Pitt County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	32.000000	68804.000000
NC, Polk County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	8662.000000
NC, Randolph County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	28.000000	54884.000000
NC, Richmond County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	18458.000000
NC, Robeson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	31.000000	45914.000000
NC, Rockingham County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	21.000000	37503.000000
NC, Rowan County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	30.000000	51454.000000
NC, Rutherford County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	26490.000000
NC, Sampson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.000000	23451.000000
NC, Scotland County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	13120.000000
NC, Stanly County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	23588.000000
NC, Stokes County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	9.000000	19190.000000
NC, Surry County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	22.000000	28837.000000
NC, Swain County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	5425.000000
NC, Transylvania County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	13841.000000
NC, Tyrrell County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	1457.000000
NC, Union County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	41.000000	72304.000000
NC, Vance County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	10.000000	16653.000000
NC, Wake County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	187.000000	373245.000000
NC, Warren County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	6.000000	7753.000000
NC, Washington County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	3.000000	5203.000000
NC, Watauga County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	13.000000	20320.000000
NC, Wayne County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	26.000000	47013.000000
NC, Wilkes County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	14.000000	27583.000000
NC, Wilson County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	19.000000	31942.000000
NC, Yadkin County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	7.000000	15287.000000
NC, Yancey County	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	5.000000	7479.000000
ND, Adams County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1030.000000
ND, Barnes County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	5070.000000
ND, Benson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	2257.000000
ND, Billings County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	405.000000
ND, Bottineau County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3047.000000
ND, Bowman County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1404.000000
ND, Burke County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1001.000000
ND, Burleigh County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.000000	38005.000000
ND, Cass County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.000000	70841.000000
ND, Cavalier County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1788.000000
ND, Dickey County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2192.000000
ND, Divide County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1059.000000
ND, Dunn County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1548.000000
ND, Eddy County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1043.000000
ND, Emmons County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1520.000000
ND, Foster County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1500.000000
ND, Golden Valley County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	836.000000
ND, Grand Forks County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.000000	28991.000000
ND, Grant County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1108.000000
ND, Griggs County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1045.000000
ND, Hettinger County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1109.000000
ND, Kidder County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1083.000000
ND, LaMoure County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1810.000000
ND, Logan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	878.000000
ND, McHenry County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2614.000000
ND, McIntosh County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1303.000000
ND, McKenzie County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3617.000000
ND, McLean County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	4292.000000
ND, Mercer County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3675.000000
ND, Morton County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	12673.000000
ND, Mountrail County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	3161.000000
ND, Nelson County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1517.000000
ND, Oliver County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	760.000000
ND, Pembina County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.000000	3273.000000
ND, Pierce County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2032.000000
ND, Ramsey County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	5004.000000
ND, Ransom County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.000000	2350.000000
ND, Renville County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1011.000000
ND, Richland County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	6677.000000
ND, Rolette County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	4786.000000
ND, Sargent County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1775.000000
ND, Sheridan County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	686.000000
ND, Sioux County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	1101.000000
ND, Slope County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	306.000000
ND, Stark County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.000000	11570.000000
ND, Steele County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	943.000000
ND, Stutsman County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	9146.000000
ND, Towner County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	982.000000
ND, Traill County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.000000	3310.000000
ND, Walsh County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.000000	4841.000000
ND, Ward County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.000000	26772.000000
ND, Wells County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2026.000000
ND, Williams County	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.000000	12390.000000
NE, Adams County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	9.000000	12719.000000
NE, Antelope County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	2747.000000
NE, Arthur County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	183.000000
NE, Banner County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	314.000000
NE, Blaine County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	251.000000
NE, Boone County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	2.000000	2236.000000
NE, Box Butte County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	3.000000	4722.000000
NE, Boyd County	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	909.000000
