Dependency=Geometry Building Type FPL	Dependency=Location	Option=<1940	Option=1940-59s	Option=1960-79s	Option=1980-99s	Option=2000-09s	Option=2010s	Counts
50 or more Unit	PA_Allentown-Lehigh.Valley.Intl.AP.725170	0.011249806	0.036406919	0.383040243	0.470982967	0.093021065	0.005298999	7827.359553
50 or more Unit	PA_Bradford.Rgnl.AP.725266	0.046494404	0.04789901	0.484391796	0.38204082	0.03917397	0	758.3468697
50 or more Unit	PA_Erie.Intl.AP.725260	0.035160495	0.036729903	0.381099711	0.511723623	0.024683128	0.01060314	1394.855776
50 or more Unit	PA_Harrisburg-Capital.City.AP.725118	0.022682467	0.037879828	0.287872172	0.571634512	0.072058566	0.007872455	5128.359416
50 or more Unit	PA_Philadelphia.Intl.AP.724080	0.024450667	0.070026786	0.397727	0.423081392	0.072898746	0.011815408	29773.41111
50 or more Unit	PA_Pittsburgh.Intl.AP.725200	0.01873575	0.051627797	0.413780933	0.45177862	0.057533611	0.00654329	14137.14993
50 or more Unit	PA_Wilkes-Barre-Scranton.Intl.AP.725130	0.016146917	0.029518102	0.513896272	0.396687039	0.040560795	0.003190875	2379.868239
50 or more Unit	PA_Williamsport.Rgnl.AP.725140	0.006080869	0.026474611	0.444438436	0.495838331	0.023649822	0.003517931	2155.356447
50 or more Unit	RI_Providence-T.F.Green.State.AP.725070	0.037017015	0.044999544	0.364841143	0.4923637	0.055825782	0.004952815	9287.771344
50 or more Unit	SC_Charleston.Intl.AP.722080	0.007631781	0.020450073	0.249928321	0.542081204	0.130294159	0.049614462	1367.847779
50 or more Unit	SC_Columbia.Metro.AP.723100	0.007299272	0.021233786	0.241554832	0.591455892	0.116546581	0.021909637	2693.400341
50 or more Unit	SC_Greer.Greenville-Spartanburg.AP.723120	0.010812377	0.027985158	0.18127387	0.652768791	0.108286165	0.018873639	2429.129192
50 or more Unit	SD_Huron.Rgnl.AP.726540	0.026095697	0.018534094	0.51997607	0.370090751	0.029674648	0.035628741	321.4595512
50 or more Unit	SD_Pierre.Muni.AP.726686	0.000109983	0.054945868	0.153091622	0.710568592	0.081283935	0	145.3556232
50 or more Unit	SD_Rapid.City.Rgnl.AP.726620	0.005520129	0.020527973	0.240778112	0.583964618	0.144940539	0.004268628	512.8589198
50 or more Unit	SD_Sioux.Falls-Foss.Field.726510	0.005518888	0.009173838	0.258169883	0.545048381	0.153215965	0.028873045	1736.805252
50 or more Unit	TN_Bristol-TriCities.Rgnl.AP.723183	0.010190183	0.018289621	0.352398178	0.569914406	0.047765286	0.001442326	1499.942276
50 or more Unit	TN_Chattanooga-Lovell.Field.AP.723240	0.010905996	0.026952055	0.330557911	0.523431202	0.092695984	0.015456853	2271.2147
50 or more Unit	TN_Knoxville-McGhee.Tyson.AP.723260	0.004835635	0.030152283	0.358551076	0.541312131	0.043934107	0.021214766	2871.77295
50 or more Unit	TN_Memphis.Intl.AP.723340	0.013142197	0.043353942	0.303627148	0.530327242	0.089120633	0.020428838	5564.262719
50 or more Unit	TN_Nashville.Intl.AP.723270	0.006009298	0.023429956	0.27930067	0.549414551	0.109235181	0.032610345	7182.336939
50 or more Unit	TX_Abilene.Rgnl.AP.722660	0.015024511	0.012157972	0.176587501	0.682214654	0.100868404	0.013146958	586.259098
50 or more Unit	TX_Amarillo.Intl.AP.723630	0.007279872	0.022227976	0.269575498	0.610259571	0.071385168	0.019271916	1311.404305
50 or more Unit	TX_Austin-Mueller.Muni.AP.722540	0.001074797	0.008086237	0.188931627	0.561524455	0.194474436	0.045908449	16223.71734
50 or more Unit	TX_Brownsville-South.Padre.Island.AP.722500	0.000677414	0.01647227	0.267750318	0.521590137	0.173117677	0.020392184	2011.816873
50 or more Unit	TX_Corpus.Christi.Intl.AP.722510	0.006765212	0.029736379	0.237940497	0.614993099	0.089633734	0.020931079	2189.005651
50 or more Unit	TX_Dallas-Fort.Worth.Intl.AP.722590	0.003846806	0.012244008	0.173191501	0.606653378	0.158477384	0.045586923	46908.22403
50 or more Unit	TX_El.Paso.Intl.AP.722700	0.002683802	0.028173103	0.373316386	0.510535765	0.05941881	0.025872134	3267.997458
50 or more Unit	TX_Houston-Bush.Intercontinental.AP.722430	0.002861451	0.013870075	0.274151823	0.523462005	0.154198445	0.031456201	51386.00847
50 or more Unit	TX_Lubbock.Intl.AP.722670	0.001018702	0.012341726	0.29208873	0.549652528	0.113138844	0.03175947	1931.086462
50 or more Unit	TX_Lufkin-Angelina.Co.AP.722446	0.001756684	0.016766214	0.274014064	0.603173617	0.07239982	0.031889602	960.7879109
50 or more Unit	TX_Midland.Intl.AP.722650	0	0.020901344	0.278232271	0.613260784	0.061972716	0.025632885	1483.552778
50 or more Unit	TX_Port.Arthur-Jefferson.Co.AP.722410	0.005104063	0.01720195	0.365436047	0.45512141	0.100406508	0.056730022	1058.501521
50 or more Unit	TX_San.Angelo-Mathis.AP.722630	4.56E-05	0.032594622	0.453026165	0.486913736	0.021893252	0.005526675	741.6243661
50 or more Unit	TX_San.Antonio.Intl.AP.722530	0.005130608	0.016981442	0.226304463	0.576150555	0.136654169	0.038778764	9612.547595
50 or more Unit	TX_Victoria.Rgnl.AP.722550	0.002646578	0.010410857	0.381775662	0.539922058	0.053768411	0.011476433	508.3483111
50 or more Unit	TX_Waco.Rgnl.AP.722560	0.00544445	0.026528661	0.321856471	0.546523805	0.082567107	0.017079506	1600.452377
50 or more Unit	TX_Wichita.Falls.Muni.AP.723510	0.000588795	0.015294534	0.272412252	0.632514855	0.073258663	0.0059309	1125.113418
50 or more Unit	UT_Cedar.City.Muni.AP.724755	0	0	0.11537743	0.691242332	0.14214203	0.051238208	265.5729986
50 or more Unit	UT_Salt.Lake.City.Intl.AP.725720	0.007452536	0.019707191	0.229526515	0.56854146	0.128462848	0.046309449	7208.872334
50 or more Unit	VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	0.010497361	0.014817401	0.23392414	0.627250041	0.091659065	0.021851992	1025.868724
50 or more Unit	VA_Norfolk.Intl.AP.723080	0.005912344	0.024281845	0.227359212	0.568174217	0.1486709	0.025601481	6735.008887
50 or more Unit	VA_Richmond.Intl.AP.724010	0.032809952	0.034467453	0.283516878	0.494835499	0.125157809	0.029212409	5263.827159
50 or more Unit	VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	0.018269036	0.04203058	0.362317122	0.476290564	0.089939205	0.011153494	1261.011762
50 or more Unit	VA_Sterling-Washington.Dulles.Intl.AP.724030	0.009349245	0.046606666	0.349378334	0.435698168	0.135531797	0.02343579	55975.82396
50 or more Unit	VT_Burlington.Intl.AP.726170	0.030858176	0.028257947	0.291862295	0.513260175	0.120663059	0.015098347	1273.23281
50 or more Unit	WA_Olympia.AP.727920	0.009062264	0.015562452	0.181437856	0.647028382	0.12992317	0.016985875	1896.269224
50 or more Unit	WA_Quillayute.State.AP.727970	0.015108322	0.009845615	0.250602513	0.59166947	0.131458469	0.001315611	806.3628606
50 or more Unit	WA_Seattle-Tacoma.Intl.AP.727930	0.011072897	0.017275869	0.212791875	0.540038217	0.172556984	0.046264158	34239.20525
50 or more Unit	WA_Spokane.Intl.AP.727850	0.011415935	0.014828178	0.300628514	0.5316157	0.123810518	0.017701153	4067.960487
50 or more Unit	WA_Yakima.Air.Terminal-McAllister.Field.727810	0.014056819	0.035173506	0.296956611	0.554015999	0.079885413	0.019911651	1025.372207
50 or more Unit	WI_Eau.Claire.County.AP.726435	0.017429973	0.030451673	0.316410397	0.509255545	0.120666446	0.005785966	1034.32112
50 or more Unit	WI_Green.Bay-Austin.Straubel.Intl.AP.726450	0.007959463	0.022307106	0.297690336	0.537650053	0.110621704	0.023771338	3381.683765
50 or more Unit	WI_La.Crosse.Muni.AP.726430	0.00514919	0.034399606	0.330673055	0.501457133	0.099613107	0.028707908	892.7448869
50 or more Unit	WI_Madison-Dane.County.Rgnl.AP.726410	0.006626697	0.019902398	0.287902833	0.476257012	0.173552999	0.035758061	4712.778325
50 or more Unit	WI_Milwaukee-Mitchell.Intl.AP.726400	0.024815206	0.040815071	0.308775713	0.504271554	0.102556651	0.018765806	12247.47483
50 or more Unit	WV_Charleston-Yeager.AP.724140	0.009414987	0.033427558	0.351948192	0.585435687	0.017468059	0.002305518	1570.187758
50 or more Unit	WV_Elkins-Randolph.County.AP.724170	0.017784927	0.015420511	0.417839363	0.463576028	0.067315573	0.018063598	1192.032184
50 or more Unit	WV_Huntington-Tri.State.Walker.Long.Field.724250	0.020537974	0.026177826	0.427879612	0.488462998	0.03568642	0.00125517	1291.80226
50 or more Unit	WY_Casper-Natrona.County.Intl.AP.725690	0.010724743	0.026048336	0.417092443	0.473017227	0.038478914	0.034638336	260.4897544
50 or more Unit	WY_Cheyenne.Muni.AP.725640	0.010829766	0.016461336	0.299103088	0.541555228	0.093112869	0.038937715	308.6825964
50 or more Unit	WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	0.006865792	0	0.583477911	0.370399816	0.015106767	0.024149715	80.000433
50 or more Unit	WY_Lander-Hunt.Field.725760	0	0.009078098	0.487409273	0.503512629	0	0	48.5773716
50 or more Unit	WY_Sheridan.County.AP.726660	0.020336924	0	0.284892568	0.461525345	0.233245163	0	86.77703517
Mobile Home	AL_Birmingham.Muni.AP.722280	0.003313535	0.005370086	0.152577248	0.636372887	0.183878373	0.018487871	66760.73709
Mobile Home	AL_Huntsville.Intl.AP-Jones.Field.723230	0.00172829	0.009539616	0.148589485	0.662610191	0.157533882	0.019998536	58862.55438
Mobile Home	AL_Mobile-Rgnl.AP.722230	0.003290657	0.009764998	0.164552869	0.587544057	0.217933753	0.016913666	66072.25579
Mobile Home	AL_Montgomery-Dannelly.Field.722260	0.001810104	0.005370599	0.137674165	0.651426799	0.186251552	0.017466781	51795.09193
Mobile Home	AR_Fort.Smith.Rgnl.AP.723440	0.00272132	0.013337282	0.192523341	0.552620187	0.21374512	0.025052751	37068.2084
Mobile Home	AR_Little.Rock-Adams.Field.723403	0.004849405	0.011771751	0.172864213	0.562702029	0.222400222	0.02541238	73197.08378
Mobile Home	AZ_Flagstaff-Pulliam.AP.723755	0.001759287	0.008959697	0.270318331	0.518646921	0.189395737	0.010920028	19441.17992
Mobile Home	AZ_Phoenix-Sky.Harbor.Intl.AP.722780	0.003306465	0.020891713	0.34701149	0.460549047	0.152334265	0.01590702	91736.35773
Mobile Home	AZ_Prescott-Love.Field.723723	0.001419939	0.026517133	0.297469499	0.482036697	0.186326918	0.006229813	22183.87726
Mobile Home	AZ_Tucson.Intl.AP.722740	0.002688429	0.018576663	0.345312505	0.472335534	0.152865634	0.008221236	52728.66799
Mobile Home	CA_Arcata.AP.725945	0.001024303	0.037049777	0.508529169	0.346095673	0.098953941	0.008347136	18677.66646
Mobile Home	CA_Bakersfield-Meadows.Field.723840	0.002057202	0.030156689	0.476922957	0.363094459	0.121599864	0.006168829	19977.25568
Mobile Home	CA_Barstow.Daggett.AP.723815	0.003309336	0.042512471	0.545451308	0.317555834	0.08751305	0.003658001	54186.81366
Mobile Home	CA_Fresno.Air.Terminal.723890	0.007952786	0.045792312	0.466811783	0.369958225	0.102618154	0.00686674	29604.56844
Mobile Home	CA_Long.Beach-Daugherty.Field.722970	0.008362964	0.053440504	0.49584021	0.301891568	0.128443494	0.01202126	91584.13665
Mobile Home	CA_Los.Angeles.Intl.AP.722950	0.022207371	0.077573961	0.438589913	0.297914169	0.149879717	0.013834869	28153.8263
Mobile Home	CA_Sacramento.Exec.AP.724830	0.006062008	0.033722456	0.528123802	0.315079104	0.110018097	0.006994533	77354.82714
Mobile Home	CA_San.Diego-Lindbergh.Field.722900	0.004304656	0.032491321	0.455684669	0.350197437	0.142240471	0.015081446	70628.23377
Mobile Home	CA_San.Francisco.Intl.AP.724940	0.010869228	0.044427187	0.51358424	0.255441353	0.15834541	0.017332581	57361.72191
Mobile Home	CA_Santa.Maria.Public.AP.723940	0.006011602	0.021053443	0.453494956	0.345421983	0.159351557	0.014666459	15205.25053
Mobile Home	CO_Alamosa.Muni.AP.724620	0.001796697	0.007101608	0.296846181	0.540584181	0.144126171	0.009545163	15694.14237
Mobile Home	CO_Boulder-Broomfield-Jefferson.County.AP.724699	0.014188752	0.024678797	0.409272215	0.36711667	0.154301587	0.030441979	32641.80426
Mobile Home	CO_Colorado.Springs-Peterson.Field.724660	0.00735027	0.025752036	0.377204175	0.491134178	0.090057911	0.008501431	11884.9256
Mobile Home	CO_Eagle.County.Rgnl.AP.724675	0.006632433	0.026361843	0.396901128	0.423739668	0.135505383	0.010859545	8419.516415
Mobile Home	CO_Grand.Junction-Walker.Field.724760	0.006095022	0.009862969	0.35773672	0.498552669	0.120344242	0.007408378	15429.19786
Mobile Home	CO_Pueblo.Mem.AP.724640	0.004562624	0.009929657	0.365288719	0.463620986	0.135724415	0.020873599	4811.87559
Mobile Home	CT_Bridgeport-Sikorsky.Mem.AP.725040	0.020710561	0.044716656	0.425366673	0.367034635	0.121532423	0.020639052	9000.420719
Mobile Home	CT_Hartford-Bradley.Intl.AP.725080	0.018421174	0.048590294	0.488482202	0.341111285	0.095341671	0.008053374	7542.791795
Mobile Home	DE_Wilmington-New.Castle.County.AP.724089	0.006526211	0.020420928	0.232753801	0.533527822	0.194780131	0.011991107	23219.12579
Mobile Home	FL_Daytona.Beach.Intl.AP.722056	0.001996416	0.012279784	0.301791212	0.538407949	0.140517213	0.005007427	71282.33977
Mobile Home	FL_Jacksonville.Intl.AP.722060	0.002676228	0.006485675	0.177361407	0.601547567	0.197284677	0.014644446	90973.6733
Mobile Home	FL_Key.West.Intl.AP.722010	0.00668744	0.049235338	0.525666216	0.34841727	0.066948877	0.003044859	2346.054341
Mobile Home	FL_Miami.Intl.AP.722020	0.0085963	0.043154237	0.39852592	0.398690629	0.140946798	0.010086117	43101.49945
Mobile Home	FL_Orlando.Intl.AP.722050	0.002438832	0.025666248	0.334404965	0.496064899	0.1330913	0.008333756	277895.7433
Mobile Home	FL_Tallahassee.Rgnl.AP.722140	0.00229521	0.009513266	0.143901682	0.648552072	0.17981925	0.015918519	86498.3323
Mobile Home	FL_West.Palm.Beach.Intl.AP.722030	0.004908809	0.01870846	0.355031677	0.464821616	0.148564915	0.007964522	56178.0751
Mobile Home	GA_Athens-Ben.Epps.AP.723110	0.00140888	0.011282106	0.178652606	0.647480221	0.1510788	0.010097386	49655.93668
Mobile Home	GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	0.003957546	0.016315076	0.189418852	0.630639587	0.147974814	0.011694125	55641.20814
Mobile Home	GA_Augusta-Bush-Field.722180	0.001698514	0.006336905	0.192467022	0.639713391	0.14830393	0.011480238	43209.5668
Mobile Home	GA_Columbus.Metro.AP.722255	0.001654864	0.008870389	0.175931508	0.631281555	0.168078036	0.014183648	36418.45908
Mobile Home	GA_Macon-Middle.Georgia.Rgnl.AP.722170	0.003366067	0.008580442	0.156629643	0.670349156	0.153236529	0.007838163	64741.23999
Mobile Home	GA_Savannah.Intl.AP.722070	0.000815167	0.004038009	0.132357259	0.652903209	0.197664047	0.012222309	47405.11371
Mobile Home	IA_Des.Moines.Intl.AP.725460	0.011881282	0.011921423	0.296828841	0.526247797	0.130541896	0.02257876	13689.3075
Mobile Home	IA_Mason.City.Muni.AP.725485	0.022568153	0.010286451	0.443252687	0.434513312	0.08564667	0.003732728	2818.465204
Mobile Home	IA_Sioux.City-Sioux.Gateway.AP.725570	0.012004777	0.008863929	0.446842287	0.417079668	0.101740742	0.013468597	4326.884494
Mobile Home	IA_Waterloo.Muni.AP.725480	0.006397305	0.0101319	0.26754989	0.558277742	0.147837063	0.0098061	10131.56384
Mobile Home	ID_Boise.Air.Terminal.726810	0.008987183	0.025310412	0.417742242	0.459865308	0.085305727	0.002789128	20629.44908
Mobile Home	ID_Pocatello.Muni.AP.725780	0.002845188	0.014029687	0.451184569	0.434710442	0.092062943	0.00516717	16338.75879
Mobile Home	IL_Chicago-OHare.Intl.AP.725300	0.02776699	0.028496963	0.291615701	0.457597239	0.173160057	0.02136305	29739.49812
Mobile Home	IL_Moline-Quad.City.Intl.AP.725440	0.00775667	0.021724427	0.369642289	0.471214485	0.114512466	0.015149662	15645.1569
Mobile Home	IL_Peoria-Greater.Peoria.AP.725320	0.010115751	0.026963123	0.411796536	0.453354422	0.08415491	0.013615259	12952.90664
Mobile Home	IL_Rockford-Greater.Rockford.AP.725430	0.008019691	0.013989899	0.299514529	0.50518088	0.161651243	0.011643759	8875.445287
Mobile Home	IL_Springfield-Capital.AP.724390	0.007538375	0.015057357	0.343473687	0.499345231	0.124097977	0.010487373	17612.05996
Mobile Home	IN_Evansville.Rgnl.AP.724320	0.005229504	0.016102891	0.24408991	0.529159252	0.182745022	0.02267342	56366.22588
Mobile Home	IN_Fort.Wayne.Intl.AP.725330	0.008274017	0.014878313	0.292689685	0.580850859	0.098867107	0.004440018	23901.20768
Mobile Home	IN_Indianapolis.Intl.AP.724380	0.010672139	0.01729652	0.286308582	0.56435432	0.113315247	0.008053193	38907.68221
Mobile Home	IN_South.Bend-Michiana.Rgnl.AP.725350	0.003357123	0.010497413	0.258744636	0.593985011	0.116906723	0.016509094	25252.00872
Mobile Home	KS_Dodge.City.Rgnl.AP.724510	0.006838111	0.01438588	0.310010494	0.546570331	0.107953154	0.014242029	13060.8075
Mobile Home	KS_Goodland-Renner.Field.724650	0.022902557	0.010191911	0.470805141	0.422917899	0.06588912	0.007293372	3113.007049
Mobile Home	KS_Topeka-Phillip.Billard.Muni.AP.724560	0.004398622	0.011599981	0.279259505	0.540835446	0.144546636	0.019359809	14605.80294
Mobile Home	KS_Wichita-Mid.Continent.AP.724500	0.00573458	0.00937711	0.240076795	0.580376492	0.14659968	0.017835344	17031.59019
Mobile Home	KY_Cincinnati-Northern.Kentucky.AP.724210	0.011929563	0.012330664	0.24312723	0.582432799	0.142399089	0.007780655	32274.18347
Mobile Home	KY_Lexington-Bluegrass.AP.724220	0.003899527	0.00673685	0.208988397	0.555236358	0.204535514	0.020603354	52266.31742
Mobile Home	KY_Louisville-Standiford.Field.724230	0.003352919	0.011778186	0.202847638	0.58275087	0.188167668	0.01110272	41159.18581
Mobile Home	LA_Baton.Rouge-Ryan.AP.722317	0.001312913	0.007060961	0.169362213	0.498046657	0.28632196	0.037895297	89981.80328
Mobile Home	LA_Lake.Charles.Rgnl.AP.722400	0.002563896	0.009805463	0.147427377	0.483037453	0.31479733	0.042368481	34986.18599
Mobile Home	LA_New.Orleans.Intl.AP.722310	0.00317453	0.008824803	0.171677582	0.492233999	0.290077206	0.03401188	53265.32782
Mobile Home	LA_Shreveport.Rgnl.AP.722480	0.003721791	0.009201844	0.16664012	0.514033616	0.259716209	0.04668642	92793.88972
Mobile Home	MA_Boston-Logan.Intl.AP.725090	0.040392365	0.044313869	0.409286419	0.372219301	0.11747329	0.016314756	8767.102538
Mobile Home	MA_Worcester.Rgnl.AP.725095	0.011814451	0.051360204	0.416784508	0.430602453	0.085492074	0.00394631	5148.968489
Mobile Home	MD_Baltimore-Washington.Intl.AP.724060	0.016006443	0.042864316	0.230913737	0.508560024	0.184116664	0.017538816	17093.22086
Mobile Home	ME_Caribou.Muni.AP.727120	0.006479886	0.019771534	0.363993334	0.462830168	0.133763696	0.013161382	5009.244692
Mobile Home	ME_Portland.Intl.Jetport.726060	0.003008869	0.008343067	0.280768434	0.559105021	0.13837753	0.01039708	44700.39643
Mobile Home	MI_Alpena.County.Rgnl.AP.726390	0.002228362	0.020894392	0.452327812	0.464931585	0.057504681	0.002113167	3744.363555
Mobile Home	MI_Detroit.Metro.AP.725370	0.010292034	0.021871668	0.227630907	0.561270473	0.163644649	0.015290269	41046.09744
Mobile Home	MI_Flint-Bishop.Intl.AP.726370	0.004842018	0.013993377	0.268594706	0.569671067	0.134795027	0.008103805	33233.41874
Mobile Home	MI_Grand.Rapids-Kent.County.Intl.AP.726350	0.003516064	0.011369962	0.268460771	0.594944608	0.11021522	0.011493374	27681.772
Mobile Home	MI_Houghton-Lake.Roscommon.County.AP.726380	0.002185013	0.022262605	0.366250736	0.505849011	0.098727312	0.004725321	16792.37815
Mobile Home	MI_Lansing-Capital.City.AP.725390	0.003565369	0.009925256	0.310523441	0.536368867	0.11881542	0.020801646	16742.95468
Mobile Home	MI_Muskegon.County.AP.726360	0.003690314	0.008715334	0.279289266	0.576063803	0.112349582	0.019891701	15630.95206
Mobile Home	MI_Sault.Ste.Marie-Sanderson.Field.727340	0.004829884	0.020380246	0.364657001	0.509592184	0.087765245	0.01277544	2574.709942
Mobile Home	MI_Traverse.City-Cherry.Capital.AP.726387	0.011576934	0.014371831	0.376328516	0.507205183	0.087638064	0.002879472	10148.40919
Mobile Home	MN_Duluth.Intl.AP.727450	0.00276683	0.01456803	0.35662964	0.461549665	0.151775364	0.012710472	11696.52448
Mobile Home	MN_International.Falls.Intl.AP.727470	0.003765087	0.010701953	0.337977384	0.489580746	0.154846431	0.003128399	4676.94358
Mobile Home	MN_Minneapolis-St.Paul.Intl.AP.726580	0.005403982	0.012108705	0.35002491	0.453481455	0.169292405	0.009688545	21359.41786
Mobile Home	MN_Rochester.Intl.AP.726440	0.004887907	0.014724663	0.316270317	0.496235866	0.163302703	0.004578543	4559.430142
Mobile Home	MN_St.Cloud.Muni.AP.726550	0.005734906	0.010669076	0.362630869	0.44741162	0.162562578	0.010990951	15603.58207
Mobile Home	MO_Columbia.Rgnl.AP.724450	0.004241824	0.018489897	0.239521694	0.576382899	0.152189665	0.009174022	30319.67621
Mobile Home	MO_Kansas.City.Intl.AP.724460	0.008431971	0.017466568	0.270210047	0.541277761	0.154262588	0.008351064	19940.82902
Mobile Home	MO_Springfield.Rgnl.AP.724400	0.001356694	0.007702943	0.234774755	0.567110444	0.180275188	0.008779975	56981.42668
Mobile Home	MO_St.Louis-Lambert.Intl.AP.724340	0.004429309	0.01320612	0.223947213	0.57526254	0.164984281	0.018170538	60286.94573
