Dependency=County Name	Option=Single-Family Detached	Option=Single-Family Attached	Option=2 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=10 to 19 Unit	Option=20 to 49 Unit	Option=50 or more Unit	Option=Mobile Home
"Golden Valley County, ND"	0.806142035	0	0.02975048	0.02303263	0.028790787	0.002879079	0.031669866	0.004798464	0.07293666
"Grand Forks County, ND"	0.444472197	0.076555621	0.028224422	0.047113553	0.039433014	0.098660589	0.152393144	0.076555621	0.036591839
"Grant County, ND"	0.779130435	0.016811594	0.00115942	0.027246377	0.008115942	0.014492754	0.002318841	0.00057971	0.150144928
"Griggs County, ND"	0.869958275	0.002086231	0.006954103	0.041029207	0.018776078	0.027816412	0.006954103	0	0.026425591
"Hettinger County, ND"	0.857241379	0.002068966	0.013103448	0.015862069	0.037931034	0.00137931	0	0	0.072413793
"Kidder County, ND"	0.798208955	0.00238806	0.010149254	0.021492537	0.018507463	0	0	0	0.149253731
"LaMoure County, ND"	0.838839286	0.016071429	0.007589286	0.029017857	0.046875	0.012946429	0	0	0.048660714
"Logan County, ND"	0.872466216	0.016891892	0.001689189	0.012668919	0.016047297	0.010135135	0.001689189	0	0.068412162
"McHenry County, ND"	0.807290016	0.004754358	0.005388273	0.020919176	0.024088748	0.014580032	0.007606973	0	0.115372425
"McIntosh County, ND"	0.828184282	0.022222222	0.016260163	0.033604336	0.02601626	0.007588076	0.008130081	0.002710027	0.055284553
"McKenzie County, ND"	0.59887218	0.018233083	0.013533835	0.043984962	0.029511278	0.029135338	0.094548872	0.02462406	0.147556391
"McLean County, ND"	0.796042869	0.009563067	0.004781533	0.019291014	0.0286892	0.015333883	0.013355317	0	0.112943116
"Mercer County, ND"	0.685393258	0.028195887	0.002967988	0.028407886	0.018231927	0.0500318	0.025439898	0	0.161331355
"Morton County, ND"	0.655962022	0.039165038	0.008168109	0.034557386	0.047053896	0.020036303	0.047193521	0.019826864	0.128036861
"Mountrail County, ND"	0.623699776	0.003671222	0.002447481	0.042015093	0.032633082	0.037120131	0.00632266	0.004691006	0.247399551
"Nelson County, ND"	0.785676393	0.00265252	0.010079576	0.055172414	0.05994695	0.014854111	0.002122016	0	0.069496021
"Oliver County, ND"	0.782868526	0.016932271	0.010956175	0.015936255	0	0.015936255	0.014940239	0.006972112	0.135458167
"Pembina County, ND"	0.827934698	0.013734128	0.0075149	0.041979788	0.016843742	0.018139414	0.013215859	0	0.060637471
"Pierce County, ND"	0.722006053	0.024210981	0.024210981	0.031993083	0.044098573	0.03285776	0.031993083	0	0.088629486
"Ramsey County, ND"	0.616121855	0.023446859	0.021906555	0.055622112	0.044326545	0.10628102	0.057162417	0	0.075132637
"Ransom County, ND"	0.775222552	0.013353116	0.024851632	0.008160237	0.03041543	0.087166172	0.008902077	0.008160237	0.043768546
"Renville County, ND"	0.800153728	0.020753267	0.018447348	0.056879324	0.013066872	0	0	0	0.090699462
"Richland County, ND"	0.658849443	0.028893496	0.008292304	0.033946618	0.053122571	0.090049236	0.04936512	0.00894014	0.068541073
"Rolette County, ND"	0.679964061	0.002695418	0.020305481	0.035579515	0.015633423	0.010961366	0.028032345	0.010062893	0.196765499
"Sargent County, ND"	0.740599714	0.013326987	0.004283674	0.068538791	0.040456925	0.038077106	0.000951928	0.00618753	0.087577344
"Sheridan County, ND"	0.839766082	0.002339181	0.001169591	0.009356725	0.039766082	0.016374269	0	0	0.09122807
"Sioux County, ND"	0.797761194	0.005223881	0.017910448	0.025373134	0.002238806	0.025373134	0	0	0.126119403
"Slope County, ND"	0.872767857	0.011160714	0	0	0	0	0	0	0.116071429
"Stark County, ND"	0.610149042	0.050674237	0.019446416	0.046912704	0.029950319	0.043789922	0.076933996	0.040880057	0.081263307
"Steele County, ND"	0.875605816	0.000807754	0.013731826	0.031502423	0.008885299	0.016962843	0	0	0.052504039
"Stutsman County, ND"	0.664077861	0.019956744	0.013566654	0.051317342	0.030377507	0.045418797	0.059673614	0.035292961	0.080318521
"Towner County, ND"	0.785507246	0.018115942	0.013043478	0.011594203	0.110869565	0.004347826	0.011594203	0	0.044927536
"Traill County, ND"	0.750912885	0.016953573	0.021126761	0.052686489	0.032081377	0.058685446	0.01486698	0.005477308	0.047209181
"Walsh County, ND"	0.742408003	0.026795284	0.033226152	0.048052876	0.036441586	0.020543051	0.016791711	0	0.075741336
"Ward County, ND"	0.508496651	0.102548995	0.043010419	0.073244852	0.030885636	0.056561647	0.076407839	0.030792607	0.078051352
"Wells County, ND"	0.789349112	0	0.013806706	0.030374753	0.050098619	0.026824458	0.003944773	0	0.085601578
"Williams County, ND"	0.473636875	0.038055087	0.016245082	0.031646993	0.047217538	0.091006183	0.160370995	0.027599775	0.114221473
"Adams County, OH"	0.671773445	0.00642216	0.011993191	0.011528938	0.020504488	0.005957908	0.005648406	0.002785515	0.263385949
"Allen County, OH"	0.751738696	0.020042218	0.046061549	0.045439396	0.034551716	0.015798245	0.024197311	0.022175314	0.039995556
"Ashland County, OH"	0.761232291	0.024106139	0.052125028	0.026714639	0.031167079	0.019743647	0.012053069	0.011198561	0.061659546
"Ashtabula County, OH"	0.744047877	0.016826402	0.045882302	0.034281625	0.025521488	0.021488356	0.010798387	0.016956503	0.08419706
"Athens County, OH"	0.587810655	0.015904049	0.047599353	0.044027522	0.046133023	0.035304734	0.038274993	0.031319322	0.153626349
"Auglaize County, OH"	0.816355376	0.024028269	0.03755679	0.027561837	0.030388693	0.01019687	0.013780919	0.007218576	0.03291267
"Belmont County, OH"	0.749434757	0.019791247	0.045498188	0.02694583	0.020906247	0.011924304	0.013070276	0.014742776	0.097686375
"Brown County, OH"	0.710398152	0.01872772	0.020485013	0.025556058	0.024351057	0.007481046	0.006878546	0.002711252	0.183411156
"Butler County, OH"	0.715385689	0.046451373	0.027391163	0.042206174	0.049308079	0.062302771	0.01082891	0.016734984	0.029390857
"Carroll County, OH"	0.798737059	0.005947573	0.025185403	0.01343711	0.014024525	0.004185329	0.001027976	0.001762244	0.135692782
"Champaign County, OH"	0.79235722	0.024979134	0.030761893	0.034517706	0.029688804	0.014367473	0.010373197	0.001550018	0.061404555
"Clark County, OH"	0.740939991	0.05109144	0.038261522	0.035245594	0.035082571	0.02251349	0.012666895	0.022252653	0.041945844
"Clermont County, OH"	0.704975728	0.048665049	0.008070388	0.019114078	0.051116505	0.074356796	0.01657767	0.016759709	0.060364078
"Clinton County, OH"	0.76628669	0.028911284	0.025992621	0.032600914	0.037336858	0.022578336	0.006993777	0.009141473	0.070158048
"Columbiana County, OH"	0.751131898	0.019562617	0.046450538	0.02776354	0.023919358	0.012942081	0.008692124	0.014009909	0.095527934
"Coshocton County, OH"	0.771671733	0.007355623	0.026139818	0.022370821	0.025227964	0.000547112	0.003951368	0.006382979	0.136352584
"Crawford County, OH"	0.772903804	0.018024298	0.051135232	0.046952798	0.040280821	0.01244772	0.01359291	0.00507867	0.039583748
"Cuyahoga County, OH"	0.589247624	0.052413593	0.093664672	0.036997925	0.044109122	0.047566223	0.033965494	0.095813856	0.00622149
"Darke County, OH"	0.818699864	0.028580196	0.045894884	0.026782975	0.018805067	0.006838206	0.002586245	0.008153246	0.043659317
"Defiance County, OH"	0.793025335	0.023368107	0.039940387	0.018301043	0.031296572	0.012339791	0.011564829	0.007153502	0.063010432
"Delaware County, OH"	0.773889446	0.07196868	0.011561347	0.032196515	0.040224443	0.024917671	0.013243255	0.014275013	0.01772363
"Erie County, OH"	0.721786026	0.032807254	0.043487456	0.042985169	0.043275967	0.039204801	0.021651202	0.019166204	0.035635921
"Fairfield County, OH"	0.772931132	0.026776519	0.027607056	0.046642969	0.046642969	0.018604033	0.01161091	0.017374838	0.031809574
"Fayette County, OH"	0.759320434	0.008730533	0.053012427	0.063394683	0.037753657	0.013843008	0.004640554	0.00228095	0.057023753
"Franklin County, OH"	0.54244744	0.087402022	0.0331679	0.082336459	0.106318218	0.063299392	0.035143945	0.03994396	0.009940664
"Fulton County, OH"	0.798478435	0.018132937	0.042157648	0.024711131	0.022194257	0.010010296	0.007321817	0.000629219	0.07636426
"Gallia County, OH"	0.664843075	0.008638065	0.024906421	0.021667147	0.012669162	0.00799021	0.00093579	0.005542758	0.252807371
"Geauga County, OH"	0.862679776	0.029793343	0.022263752	0.014138295	0.015736302	0.007312911	0.008883833	0.010833943	0.028357845
"Greene County, OH"	0.737035759	0.044383121	0.023197654	0.038475911	0.051785098	0.052877429	0.016758652	0.024548695	0.01093768
"Guernsey County, OH"	0.727649865	0.006326488	0.025305953	0.026343082	0.032306575	0.007830326	0.006637627	0.012445551	0.155154532
"Hamilton County, OH"	0.576241022	0.048122997	0.056000698	0.077378119	0.064071441	0.086488116	0.032899121	0.050532056	0.00826643
"Hancock County, OH"	0.694755173	0.029574098	0.06552345	0.034385054	0.044331631	0.030134884	0.021221333	0.016853104	0.063221274
"Hardin County, OH"	0.758343447	0.010087985	0.04065534	0.038455704	0.035042476	0.022148058	0.019114078	0.002730583	0.07342233
"Harrison County, OH"	0.785573366	0.009494451	0.023057953	0.02108508	0.010357583	0.003575832	0.005425401	0.000246609	0.141183724
"Henry County, OH"	0.816740015	0.016939301	0.033048244	0.010462509	0.025990202	0.015029478	0.010462509	0.00373661	0.067591132
"Highland County, OH"	0.719375355	0.016443456	0.034334764	0.031335643	0.01525415	0.008531982	0.011220849	0	0.163503801
"Hocking County, OH"	0.724516466	0.013740572	0.023672616	0.025912927	0.013665895	0.011873646	0.005376746	0.006870286	0.174370846
"Holmes County, OH"	0.818461764	0.030354132	0.027714642	0.012244299	0.00960481	0.002786128	0.009824767	0	0.089009458
"Huron County, OH"	0.72702799	0.024506117	0.070707471	0.041054674	0.035314145	0.017023635	0.012866701	0.00261293	0.068886338
"Jackson County, OH"	0.734482057	0.009565158	0.029577369	0.012143003	0.015670579	0.010447052	0.016077607	0.009225968	0.162811207
"Jefferson County, OH"	0.784239747	0.012392258	0.038158339	0.030091101	0.022422625	0.017361431	0.011165302	0.02285206	0.061317138
"Knox County, OH"	0.801349033	0.019182782	0.040393013	0.056144729	0.025226138	0.006082346	0.006277293	0.005380536	0.03996413
"Lake County, OH"	0.729567613	0.062464586	0.018053575	0.027295285	0.042261777	0.041079698	0.019577578	0.043883472	0.015816416
"Lawrence County, OH"	0.720155631	0.012908622	0.03236246	0.029744373	0.013017708	0.005272536	0.005090724	0.008726955	0.172720992
"Licking County, OH"	0.76205482	0.026473051	0.024230294	0.064756065	0.043151784	0.012973924	0.010858919	0.013158455	0.042342688
"Logan County, OH"	0.764768881	0.027160176	0.033843122	0.030544489	0.023647346	0.020005998	0.002441846	0.001842094	0.095746048
"Lorain County, OH"	0.749863164	0.061549373	0.031190977	0.026357378	0.025887124	0.042623557	0.014284943	0.026388214	0.02185527
"Lucas County, OH"	0.680461617	0.041276399	0.048656163	0.035498787	0.047261057	0.056617633	0.032294481	0.034611441	0.023322422
"Madison County, OH"	0.77345552	0.038775637	0.036032666	0.040521165	0.027990774	0.011782308	0.011782308	0.00978742	0.049872202
"Mahoning County, OH"	0.767495673	0.028852277	0.035049642	0.036448757	0.044673046	0.030771576	0.015578615	0.027291725	0.013838689
"Marion County, OH"	0.766831577	0.017709902	0.041442604	0.042733204	0.027532803	0.015917402	0.014806051	0.026385603	0.046640855
"Medina County, OH"	0.789131959	0.060468378	0.021525733	0.023222549	0.032870565	0.039251157	0.007320151	0.016435283	0.009774225
"Meigs County, OH"	0.6568355	0.005199462	0.016405199	0.011026446	0.005558046	0.009681757	0.011653967	0.000358584	0.28328104
"Mercer County, OH"	0.808862249	0.012996471	0.038205143	0.027561481	0.020671111	0.009467257	0.014957145	0.006050081	0.061229063
"Miami County, OH"	0.769512113	0.04244463	0.036822974	0.05899352	0.029688664	0.021470661	0.013591312	0.006750502	0.020725623
"Monroe County, OH"	0.805303838	0.003864606	0.007196162	0.009328358	0.008795309	0.006796375	0.008928571	0.002665245	0.147121535
"Montgomery County, OH"	0.680266049	0.061230576	0.022347355	0.065692199	0.068470413	0.043070162	0.018945221	0.027401507	0.012576519
"Morgan County, OH"	0.726596013	0.007317689	0.015644714	0.016023215	0.004920515	0.008705526	0.000378501	0.008831693	0.211582135
"Morrow County, OH"	0.78748068	0.009133062	0.007727975	0.035618941	0.011943235	0.004074751	0.010116622	0	0.133904735
"Muskingum County, OH"	0.706432656	0.020291459	0.03283527	0.047987983	0.045247319	0.019869818	0.015600706	0.01491554	0.096819248
"Noble County, OH"	0.765589292	0.012732615	0.017303297	0.0194254	0.009304603	0.003101534	0.008814887	0	0.163728371
"Ottawa County, OH"	0.724275618	0.01844523	0.025971731	0.029929329	0.041837456	0.026289753	0.011908127	0.006749117	0.11459364
"Paulding County, OH"	0.811314286	0.010971429	0.021942857	0.031314286	0.014971429	0.005257143	0.011885714	0.005028571	0.087314286
"Perry County, OH"	0.732516222	0.010880252	0.012518844	0.018352232	0.018286688	0.009438291	0.015664941	0.003408272	0.17893426
"Pickaway County, OH"	0.777756922	0.025997184	0.03026748	0.034772407	0.035429376	0.008352886	0.003801032	0.007038949	0.076583763
"Pike County, OH"	0.654141826	0.010119234	0.010746784	0.017806715	0.038672733	0.000156887	0.007922811	0.011688108	0.248744901
"Portage County, OH"	0.650962505	0.05887239	0.032802413	0.039389126	0.055753902	0.047535083	0.013902045	0.024525305	0.076257232
"Preble County, OH"	0.837644561	0.021453712	0.029107771	0.01983351	0.025588022	0.009665344	0.006033857	0.004860607	0.045812615
"Putnam County, OH"	0.842606625	0.012412499	0.020855885	0.0296601	0.02027856	0.002453634	0.008659883	0.00368045	0.059392365
"Richland County, OH"	0.737959244	0.0323912	0.059328592	0.040811438	0.031580499	0.02916682	0.016711501	0.014242547	0.037808159
"Ross County, OH"	0.737740737	0.011767644	0.031213909	0.022255517	0.028716796	0.01286013	0.013702906	0.01158036	0.130162
"Sandusky County, OH"	0.776431718	0.014962783	0.047926477	0.048268267	0.030723075	0.013747532	0.010861309	0.007177579	0.049901261
"Scioto County, OH"	0.723843644	0.014621927	0.028952581	0.016922987	0.028282652	0.014942328	0.010893627	0.021408598	0.140131656
"Seneca County, OH"	0.779381871	0.024808131	0.050902302	0.030989421	0.028873678	0.013441195	0.015847335	0.008711886	0.047044182
"Shelby County, OH"	0.751164273	0.029364185	0.076915535	0.036913574	0.020491201	0.024412961	0.008431786	0.005637531	0.046668954
"Stark County, OH"	0.75022111	0.030714711	0.063781911	0.032122594	0.041550597	0.027923012	0.012743146	0.020438369	0.020504552
"Summit County, OH"	0.703049269	0.052903378	0.047474678	0.037333507	0.046046286	0.038009042	0.021515397	0.044503949	0.009164493
"Trumbull County, OH"	0.755943494	0.025997891	0.044478319	0.033671967	0.041920294	0.019388789	0.013155559	0.020871399	0.044572288
"Tuscarawas County, OH"	0.757441513	0.017720259	0.051343952	0.043877551	0.018715779	0.011075162	0.006993529	0.01035341	0.082478845
"Union County, OH"	0.804485139	0.020320227	0.014689321	0.044606571	0.031288253	0.017088577	0.01189835	0.010968026	0.044655535
"Van Wert County, OH"	0.846613233	0.011472576	0.029860129	0.021687883	0.00990099	0.011158259	0.003536068	0.004243281	0.061527581
"Vinton County, OH"	0.637118671	0.00862482	0.012617793	0.005590161	0.00718735	0.003354097	0.009583134	0	0.315923974
"Warren County, OH"	0.77350241	0.060669629	0.018655793	0.03039374	0.048165651	0.037040529	0.010394447	0.010724429	0.010453372
"Washington County, OH"	0.738947294	0.008495275	0.026406145	0.027184878	0.027609642	0.017521504	0.013875615	0.010123535	0.129836112
"Wayne County, OH"	0.719769674	0.034505812	0.053678104	0.04293817	0.03998361	0.017597964	0.009963553	0.006642369	0.074920744
"Williams County, OH"	0.811365003	0.011244738	0.044978954	0.03728202	0.01365003	0.010162357	0.005411906	0.003487673	0.062417318
"Wood County, OH"	0.652177146	0.033633287	0.031179117	0.039434053	0.055572082	0.056222809	0.036589447	0.027218979	0.067973078
"Wyandot County, OH"	0.79615462	0.011878397	0.034930542	0.029293336	0.040567747	0.014898329	0.012583048	0.007449164	0.052244816
"Adair County, OK"	0.722299839	0.00838259	0.032993015	0.022138635	0.005695862	0.00236432	0.005480924	0.000644815	0.2
"Alfalfa County, OK"	0.905667276	0.001096892	0.010968921	0.004753199	0.003290676	0.000365631	0.000731261	0.001096892	0.07202925
"Atoka County, OK"	0.74206163	0.00281558	0.024870953	0.010010949	0.014703582	0.000469263	0.003128422	0	0.201939621
"Beaver County, OK"	0.777694611	0.004491018	0.001871257	0.006362275	0	0.003368263	0.001871257	0	0.204341317
"Beckham County, OK"	0.736836827	0.020359041	0.031892488	0.043125063	0.011633738	0.028783472	0.006920068	0.002306689	0.118142614
"Blaine County, OK"	0.754565523	0.010234798	0.019666867	0.001605459	0.020068232	0.005017058	0.001003412	0.000200682	0.187637969
"Bryan County, OK"	0.701574842	0.015152268	0.026131452	0.012519251	0.038153907	0.018927915	0.006706742	0.016990412	0.163843211
"Caddo County, OK"	0.803986711	0.006191483	0.020084567	0.016460284	0.008532166	0.006493506	0.002114165	0.002340683	0.133796436
"Canadian County, OK"	0.828049549	0.015242494	0.014948562	0.010245644	0.019210582	0.019903422	0.010728532	0.026117993	0.055553223
"Carter County, OK"	0.752305055	0.02381504	0.016679794	0.015845805	0.014177825	0.009683547	0.010100542	0.016726127	0.140666265
"Cherokee County, OK"	0.633125597	0.007733248	0.024200519	0.033071009	0.035300005	0.021198199	0.015557476	0.011281445	0.218532502
"Choctaw County, OK"	0.74317012	0.007786723	0.033522502	0.018608948	0.008710571	0.019796753	0.00963442	0.00725881	0.151511152
"Cimarron County, OK"	0.812420786	0.001901141	0.001267427	0.022179975	0.003168568	0	0	0	0.159062104
"Cleveland County, OK"	0.705955567	0.024830419	0.021105411	0.036503294	0.053759235	0.049127424	0.017967159	0.026484002	0.064267489
"Coal County, OK"	0.804409673	0.009957326	0.023470839	0.04374111	0.00284495	0	0.006045519	0	0.109530583
"Comanche County, OK"	0.713483907	0.028895469	0.033385589	0.026747179	0.06888076	0.035572587	0.026650409	0.014225164	0.052158935
"Cotton County, OK"	0.874500666	0.000665779	0.0126498	0.00665779	0.009320905	0	0.00665779	0	0.08954727
