Dependency=Location	Dependency=Geometry Building Type	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast
TN_Memphis.Intl.AP.723340	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TN_Nashville.Intl.AP.723270	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Abilene.Rgnl.AP.722660	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Amarillo.Intl.AP.723630	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Austin-Mueller.Muni.AP.722540	Multi-Family with 5+ Units	0.10628143	0.10628143	0.146580397	0.146580397	0.104392996	0.104392996	0.142745178	0.142745178
TX_Brownsville-South.Padre.Island.AP.722500	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Corpus.Christi.Intl.AP.722510	Multi-Family with 5+ Units	0.069749259	0.069749259	0.155918037	0.155918037	0.087274198	0.087274198	0.187058507	0.187058507
TX_Dallas-Fort.Worth.Intl.AP.722590	Multi-Family with 5+ Units	0.2	0.2	0.019047619	0.019047619	0.266666667	0.266666667	0.014285715	0.014285715
TX_El.Paso.Intl.AP.722700	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Houston-Bush.Intercontinental.AP.722430	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lubbock.Intl.AP.722670	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Lufkin-Angelina.Co.AP.722446	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Midland.Intl.AP.722650	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Port.Arthur-Jefferson.Co.AP.722410	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Angelo-Mathis.AP.722630	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_San.Antonio.Intl.AP.722530	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Victoria.Rgnl.AP.722550	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Waco.Rgnl.AP.722560	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
TX_Wichita.Falls.Muni.AP.723510	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Cedar.City.Muni.AP.724755	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
UT_Salt.Lake.City.Intl.AP.725720	Multi-Family with 5+ Units	0.174421346	0.174421346	0.068542875	0.068542875	0.187220101	0.187220101	0.069815679	0.069815679
VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Norfolk.Intl.AP.723080	Multi-Family with 5+ Units	0.154777391	0.154777391	0.098575692	0.098575692	0.145037876	0.145037876	0.101609042	0.101609042
VA_Richmond.Intl.AP.724010	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Roanoke.Rgnl.AP-Woodrum.Field.724110	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
VA_Sterling-Washington.Dulles.Intl.AP.724030	Multi-Family with 5+ Units	0.094339623	0.094339623	0.212264151	0.212264151	0.12264151	0.12264151	0.070754717	0.070754717
VT_Burlington.Intl.AP.726170	Multi-Family with 5+ Units	0.140083864	0.140083864	0.103820469	0.103820469	0.147383134	0.147383134	0.108712533	0.108712533
WA_Olympia.AP.727920	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Quillayute.State.AP.727970	Multi-Family with 5+ Units	0.130617571	0.130617571	0.138590896	0.138590896	0.119309945	0.119309945	0.111481589	0.111481589
WA_Seattle-Tacoma.Intl.AP.727930	Multi-Family with 5+ Units	0.218213059	0.218213059	0.089347079	0.089347079	0.135738832	0.135738832	0.056701031	0.056701031
WA_Spokane.Intl.AP.727850	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WA_Yakima.Air.Terminal-McAllister.Field.727810	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Eau.Claire.County.AP.726435	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Green.Bay-Austin.Straubel.Intl.AP.726450	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_La.Crosse.Muni.AP.726430	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Madison-Dane.County.Rgnl.AP.726410	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WI_Milwaukee-Mitchell.Intl.AP.726400	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Charleston-Yeager.AP.724140	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Elkins-Randolph.County.AP.724170	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WV_Huntington-Tri.State.Walker.Long.Field.724250	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Casper-Natrona.County.Intl.AP.725690	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Cheyenne.Muni.AP.725640	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Green.River-Greater.Green.River.Intergalactic.Spaceport.725744	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Lander-Hunt.Field.725760	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
WY_Sheridan.County.AP.726660	Multi-Family with 5+ Units	0.165905771	0.165905771	0.072205356	0.072205356	0.184839658	0.184839658	0.077049216	0.077049216
