Dependency=County	Dependency=Geometry Building Type RECS	Dependency=Vacancy Status	Option=No	Option=Yes	source_count	source_weight	fallback_count	fallback_weight
NE, Sioux County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Sioux County	Single-Family Detached	Occupied	0.999654	0.00034601	0	779	282	815006
NE, Sioux County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Stanton County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Stanton County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Stanton County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Stanton County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Stanton County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Stanton County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Stanton County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Stanton County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Stanton County	Single-Family Detached	Occupied	0.999654	0.00034601	0.886733	2645	282	815006
NE, Stanton County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Thayer County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Thayer County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Thayer County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Thayer County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Thayer County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Thayer County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Thayer County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Thayer County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Thayer County	Single-Family Detached	Occupied	0.999654	0.00034601	0	2733	282	815006
NE, Thayer County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Thomas County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Thomas County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Thomas County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Thomas County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Thomas County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Thomas County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Thomas County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Thomas County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Thomas County	Single-Family Detached	Occupied	0.999654	0.00034601	0	391	282	815006
NE, Thomas County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Thurston County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Thurston County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Thurston County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Thurston County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Thurston County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Thurston County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Thurston County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Thurston County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Thurston County	Single-Family Detached	Occupied	0.999654	0.00034601	1.0845	2408	282	815006
NE, Thurston County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Valley County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Valley County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Valley County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Valley County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Valley County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Valley County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Valley County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Valley County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Valley County	Single-Family Detached	Occupied	0.999654	0.00034601	0.618373	2298	282	815006
NE, Valley County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Washington County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Washington County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Washington County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Washington County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Washington County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Washington County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Washington County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Washington County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Washington County	Single-Family Detached	Occupied	0.999654	0.00034601	3.0953	8419	282	815006
NE, Washington County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Wayne County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Wayne County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Wayne County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Wayne County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Wayne County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Wayne County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Wayne County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Wayne County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Wayne County	Single-Family Detached	Occupied	0.999654	0.00034601	1.40605	3833	282	815006
NE, Wayne County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Webster County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Webster County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Webster County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Webster County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Webster County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Webster County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Webster County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Webster County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Webster County	Single-Family Detached	Occupied	0.999654	0.00034601	0.519197	1903	282	815006
NE, Webster County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, Wheeler County	Mobile Home	Occupied	1	0	0	1	0	93
NE, Wheeler County	Mobile Home	Vacant	1	0	0	1	0	93
NE, Wheeler County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, Wheeler County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, Wheeler County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, Wheeler County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, Wheeler County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, Wheeler County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, Wheeler County	Single-Family Detached	Occupied	0.999654	0.00034601	0	546	282	815006
NE, Wheeler County	Single-Family Detached	Vacant	1	0	0	1	0	93
NE, York County	Mobile Home	Occupied	1	0	0	1	0	93
NE, York County	Mobile Home	Vacant	1	0	0	1	0	93
NE, York County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	93
NE, York County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	93
NE, York County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	93
NE, York County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	93
NE, York County	Single-Family Attached	Occupied	1	0	0	1	0	93
NE, York County	Single-Family Attached	Vacant	1	0	0	1	0	93
NE, York County	Single-Family Detached	Occupied	0.999654	0.00034601	2.03735	6273	282	815006
NE, York County	Single-Family Detached	Vacant	1	0	0	1	0	93
NH, Belknap County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Belknap County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Belknap County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Belknap County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Belknap County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Belknap County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Belknap County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Belknap County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Belknap County	Single-Family Detached	Occupied	0.990146	0.00985361	371.629	37715	371.629	37715
NH, Belknap County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Carroll County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Carroll County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Carroll County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Carroll County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Carroll County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Carroll County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Carroll County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Carroll County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Carroll County	Single-Family Detached	Occupied	0.989133	0.010867	437.799	40287	437.799	40287
NH, Carroll County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Cheshire County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Cheshire County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Cheshire County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Cheshire County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Cheshire County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Cheshire County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Cheshire County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Cheshire County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Cheshire County	Single-Family Detached	Occupied	0.986626	0.0133738	467.601	34964	467.601	34964
NH, Cheshire County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Coos County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Coos County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Coos County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Coos County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Coos County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Coos County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Coos County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Coos County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Coos County	Single-Family Detached	Occupied	0.990751	0.00924919	196.795	21277	196.795	21277
NH, Coos County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Grafton County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Grafton County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Grafton County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Grafton County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Grafton County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Grafton County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Grafton County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Grafton County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Grafton County	Single-Family Detached	Occupied	0.986869	0.0131308	679.819	51773	679.819	51773
NH, Grafton County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Hillsborough County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Hillsborough County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Hillsborough County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Hillsborough County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Hillsborough County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Hillsborough County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Hillsborough County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Hillsborough County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Hillsborough County	Single-Family Detached	Occupied	0.988788	0.0112118	1879.16	167606	1879.16	167606
NH, Hillsborough County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Merrimack County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Merrimack County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Merrimack County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Merrimack County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Merrimack County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Merrimack County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Merrimack County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Merrimack County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Merrimack County	Single-Family Detached	Occupied	0.983215	0.0167853	1069.41	63711	1069.41	63711
NH, Merrimack County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Rockingham County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Rockingham County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Rockingham County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Rockingham County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Rockingham County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Rockingham County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Rockingham County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Rockingham County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Rockingham County	Single-Family Detached	Occupied	0.987126	0.012874	1656.07	128637	1656.07	128637
NH, Rockingham County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Strafford County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Strafford County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Strafford County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Strafford County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Strafford County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Strafford County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Strafford County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Strafford County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Strafford County	Single-Family Detached	Occupied	0.985655	0.0143451	751.624	52396	751.624	52396
NH, Strafford County	Single-Family Detached	Vacant	1	0	0	1	0	10
NH, Sullivan County	Mobile Home	Occupied	1	0	0	1	0	10
NH, Sullivan County	Mobile Home	Vacant	1	0	0	1	0	10
NH, Sullivan County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	10
NH, Sullivan County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	10
NH, Sullivan County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	10
NH, Sullivan County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	10
NH, Sullivan County	Single-Family Attached	Occupied	1	0	0	1	0	10
NH, Sullivan County	Single-Family Attached	Vacant	1	0	0	1	0	10
NH, Sullivan County	Single-Family Detached	Occupied	0.98799	0.0120102	268.585	22363	268.585	22363
NH, Sullivan County	Single-Family Detached	Vacant	1	0	0	1	0	10
NJ, Atlantic County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Atlantic County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Atlantic County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Atlantic County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Atlantic County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Atlantic County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Atlantic County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Atlantic County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Atlantic County	Single-Family Detached	Occupied	0.934558	0.0654418	8351.48	127617	8351.48	127617
NJ, Atlantic County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Bergen County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Bergen County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Bergen County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Bergen County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Bergen County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Bergen County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Bergen County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Bergen County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Bergen County	Single-Family Detached	Occupied	0.984029	0.0159714	5666.22	354772	5666.22	354772
NJ, Bergen County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Burlington County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Burlington County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Burlington County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Burlington County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Burlington County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Burlington County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Burlington County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Burlington County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Burlington County	Single-Family Detached	Occupied	0.949866	0.050134	8904.95	177623	8904.95	177623
NJ, Burlington County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Camden County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Camden County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Camden County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Camden County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Camden County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Camden County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Camden County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Camden County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Camden County	Single-Family Detached	Occupied	0.960904	0.0390956	8045.87	205800	8045.87	205800
NJ, Camden County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Cape May County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Cape May County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Cape May County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Cape May County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Cape May County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Cape May County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Cape May County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Cape May County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Cape May County	Single-Family Detached	Occupied	0.960627	0.0393729	3893.98	98900	3893.98	98900
NJ, Cape May County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Cumberland County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Cumberland County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Cumberland County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Cumberland County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Cumberland County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Cumberland County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Cumberland County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Cumberland County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Cumberland County	Single-Family Detached	Occupied	0.950112	0.0498882	2808.65	56299	2808.65	56299
NJ, Cumberland County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Essex County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Essex County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Essex County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Essex County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Essex County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Essex County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Essex County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Essex County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Essex County	Single-Family Detached	Occupied	0.986749	0.013251	4165.89	314384	4165.89	314384
NJ, Essex County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Gloucester County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Gloucester County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Gloucester County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Gloucester County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Gloucester County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Gloucester County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Gloucester County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Gloucester County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Gloucester County	Single-Family Detached	Occupied	0.935707	0.0642929	7207.62	112106	7207.62	112106
NJ, Gloucester County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Hudson County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Hudson County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Hudson County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Hudson County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Hudson County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Hudson County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Hudson County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Hudson County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Hudson County	Single-Family Detached	Occupied	0.99019	0.00981035	2708.51	276087	2708.51	276087
NJ, Hudson County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Hunterdon County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Hunterdon County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Hunterdon County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Hunterdon County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Hunterdon County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Hunterdon County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Hunterdon County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Hunterdon County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Hunterdon County	Single-Family Detached	Occupied	0.973499	0.0265015	1321.76	49875	1321.76	49875
NJ, Hunterdon County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Mercer County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Mercer County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Mercer County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Mercer County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Mercer County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
NJ, Mercer County	Multi-Family with 5+ Units	Vacant	1	0	0	1	0	21
NJ, Mercer County	Single-Family Attached	Occupied	1	0	0	1	0	21
NJ, Mercer County	Single-Family Attached	Vacant	1	0	0	1	0	21
NJ, Mercer County	Single-Family Detached	Occupied	0.97175	0.0282504	4072.88	144171	4072.88	144171
NJ, Mercer County	Single-Family Detached	Vacant	1	0	0	1	0	21
NJ, Middlesex County	Mobile Home	Occupied	1	0	0	1	0	21
NJ, Middlesex County	Mobile Home	Vacant	1	0	0	1	0	21
NJ, Middlesex County	Multi-Family with 2 - 4 Units	Occupied	1	0	0	1	0	21
NJ, Middlesex County	Multi-Family with 2 - 4 Units	Vacant	1	0	0	1	0	21
NJ, Middlesex County	Multi-Family with 5+ Units	Occupied	1	0	0	1	0	21
