Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC	sample_count	sample_weight
5A	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0.023774	0.000000	0.291477	0.684749	54.000000	147745.062500
5A	Multi-Family with 5+ Units	None	1940-59	0.023774	0.000000	0.291477	0.684749	54.000000	147745.062500
5A	Single-Family Attached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	2.000000	16714.255859
5A	Single-Family Attached	Ducted Heating	1940-59	0.640739	0.000000	0.154566	0.204695	300.000000	1806220.625000
5A	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Attached	Non-Ducted Heating	1940-59	0.216379	0.000000	0.154599	0.629022	101.000000	238677.687500
5A	Single-Family Attached	None	1940-59	0.216379	0.000000	0.154599	0.629022	101.000000	238677.687500
5A	Single-Family Detached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	2.000000	16714.255859
5A	Single-Family Detached	Ducted Heating	1940-59	0.640739	0.000000	0.154566	0.204695	300.000000	1806220.625000
5A	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Detached	Non-Ducted Heating	1940-59	0.216379	0.000000	0.154599	0.629022	101.000000	238677.687500
5A	Single-Family Detached	None	1940-59	0.216379	0.000000	0.154599	0.629022	101.000000	238677.687500
5A	Mobile Home	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Ducted Heating	1960-79	0.053951	0.000000	0.425138	0.520911	14.000000	163955.937500
5A	Mobile Home	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Non-Ducted Heating	1960-79	0.592232	0.000000	0.208563	0.199205	6.000000	50272.968750
5A	Mobile Home	None	1960-79	0.592232	0.000000	0.208563	0.199205	6.000000	50272.968750
5A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	0.600691	0.000000	0.147569	0.251740	92.000000	626215.812500
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	0.024817	0.000000	0.190011	0.785172	118.000000	327272.750000
5A	Multi-Family with 2 - 4 Units	None	1960-79	0.024817	0.000000	0.190011	0.785172	118.000000	327272.750000
5A	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 5+ Units	Ducted Heating	1960-79	0.600691	0.000000	0.147569	0.251740	92.000000	626215.812500
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	0.024817	0.000000	0.190011	0.785172	118.000000	327272.750000
5A	Multi-Family with 5+ Units	None	1960-79	0.024817	0.000000	0.190011	0.785172	118.000000	327272.750000
5A	Single-Family Attached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	7.000000	39240.750000
5A	Single-Family Attached	Ducted Heating	1960-79	0.761423	0.000000	0.103735	0.134842	263.000000	1459659.125000
5A	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Attached	Non-Ducted Heating	1960-79	0.288216	0.000000	0.288490	0.423294	132.000000	313860.375000
5A	Single-Family Attached	None	1960-79	0.288216	0.000000	0.288490	0.423294	132.000000	313860.375000
5A	Single-Family Detached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	7.000000	39240.750000
5A	Single-Family Detached	Ducted Heating	1960-79	0.761423	0.000000	0.103735	0.134842	263.000000	1459659.125000
5A	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Detached	Non-Ducted Heating	1960-79	0.288216	0.000000	0.288490	0.423294	132.000000	313860.375000
5A	Single-Family Detached	None	1960-79	0.288216	0.000000	0.288490	0.423294	132.000000	313860.375000
5A	Mobile Home	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Ducted Heating	1980-99	0.623610	0.000000	0.061995	0.314395	21.000000	219740.593750
5A	Mobile Home	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Non-Ducted Heating	1980-99	0.829060	0.000000	0.118080	0.052860	10.000000	58327.628906
5A	Mobile Home	None	1980-99	0.829060	0.000000	0.118080	0.052860	10.000000	58327.628906
5A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	3.000000	8579.905273
5A	Multi-Family with 2 - 4 Units	Ducted Heating	1980-99	0.849294	0.000000	0.085951	0.064755	72.000000	477884.718750
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1980-99	0.108714	0.000000	0.144050	0.747236	68.000000	171980.937500
5A	Multi-Family with 2 - 4 Units	None	1980-99	0.108714	0.000000	0.144050	0.747236	68.000000	171980.937500
5A	Multi-Family with 5+ Units	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	3.000000	8579.905273
5A	Multi-Family with 5+ Units	Ducted Heating	1980-99	0.849294	0.000000	0.085951	0.064755	72.000000	477884.718750
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 5+ Units	Non-Ducted Heating	1980-99	0.108714	0.000000	0.144050	0.747236	68.000000	171980.937500
5A	Multi-Family with 5+ Units	None	1980-99	0.108714	0.000000	0.144050	0.747236	68.000000	171980.937500
5A	Single-Family Attached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	14.000000	84565.671875
5A	Single-Family Attached	Ducted Heating	1980-99	0.875390	0.000000	0.063321	0.061289	240.000000	1352369.625000
5A	Single-Family Attached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Attached	Non-Ducted Heating	1980-99	0.356001	0.000000	0.208892	0.435107	89.000000	167238.312500
5A	Single-Family Attached	None	1980-99	0.356001	0.000000	0.208892	0.435107	89.000000	167238.312500
5A	Single-Family Detached	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	14.000000	84565.671875
5A	Single-Family Detached	Ducted Heating	1980-99	0.875390	0.000000	0.063321	0.061289	240.000000	1352369.625000
5A	Single-Family Detached	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Detached	Non-Ducted Heating	1980-99	0.356001	0.000000	0.208892	0.435107	89.000000	167238.312500
5A	Single-Family Detached	None	1980-99	0.356001	0.000000	0.208892	0.435107	89.000000	167238.312500
5A	Mobile Home	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Ducted Heating	2000-09	1.000000	0.000000	0.000000	0.000000	2.000000	25240.554688
5A	Mobile Home	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Non-Ducted Heating	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Mobile Home	None	2000-09	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	4.000000	20113.302734
5A	Multi-Family with 2 - 4 Units	Ducted Heating	2000-09	0.944866	0.000000	0.000000	0.055134	23.000000	52760.792969
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Multi-Family with 2 - 4 Units	None	2000-09	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	4.000000	20113.302734
5A	Multi-Family with 5+ Units	Ducted Heating	2000-09	0.944866	0.000000	0.000000	0.055134	23.000000	52760.792969
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Multi-Family with 5+ Units	None	2000-09	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Single-Family Attached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	12.000000	44963.863281
5A	Single-Family Attached	Ducted Heating	2000-09	0.928403	0.000000	0.035474	0.036123	121.000000	343318.906250
5A	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Attached	Non-Ducted Heating	2000-09	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Single-Family Attached	None	2000-09	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Single-Family Detached	Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	12.000000	44963.863281
5A	Single-Family Detached	Ducted Heating	2000-09	0.928403	0.000000	0.035474	0.036123	121.000000	343318.906250
5A	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Detached	Non-Ducted Heating	2000-09	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Single-Family Detached	None	2000-09	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Mobile Home	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Ducted Heating	2010s	1.000000	0.000000	0.000000	0.000000	2.000000	25240.554688
5A	Mobile Home	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Non-Ducted Heating	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Mobile Home	None	2010s	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	4.000000	20113.302734
5A	Multi-Family with 2 - 4 Units	Ducted Heating	2010s	0.944866	0.000000	0.000000	0.055134	23.000000	52760.792969
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2010s	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Multi-Family with 2 - 4 Units	None	2010s	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Multi-Family with 5+ Units	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	4.000000	20113.302734
5A	Multi-Family with 5+ Units	Ducted Heating	2010s	0.944866	0.000000	0.000000	0.055134	23.000000	52760.792969
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Multi-Family with 5+ Units	None	2010s	0.268718	0.000000	0.211001	0.520281	13.000000	17191.056641
5A	Single-Family Attached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	12.000000	44963.863281
5A	Single-Family Attached	Ducted Heating	2010s	0.928403	0.000000	0.035474	0.036123	121.000000	343318.906250
5A	Single-Family Attached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Attached	Non-Ducted Heating	2010s	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Single-Family Attached	None	2010s	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Single-Family Detached	Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	12.000000	44963.863281
5A	Single-Family Detached	Ducted Heating	2010s	0.928403	0.000000	0.035474	0.036123	121.000000	343318.906250
5A	Single-Family Detached	Non-Ducted Heat Pump	2010s	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Detached	Non-Ducted Heating	2010s	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Single-Family Detached	None	2010s	0.384954	0.000000	0.212810	0.402236	19.000000	14136.089844
5A	Mobile Home	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Mobile Home	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Mobile Home	Non-Ducted Heating	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Mobile Home	None	<1940	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	1.000000	2032.915039
5A	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	0.314347	0.000000	0.285475	0.400177	55.000000	319743.968750
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0.020404	0.000000	0.401157	0.578438	135.000000	321150.281250
5A	Multi-Family with 2 - 4 Units	None	<1940	0.020404	0.000000	0.401157	0.578438	135.000000	321150.281250
5A	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	1.000000	2032.915039
5A	Multi-Family with 5+ Units	Ducted Heating	<1940	0.314347	0.000000	0.285475	0.400177	55.000000	319743.968750
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0.020404	0.000000	0.401157	0.578438	135.000000	321150.281250
5A	Multi-Family with 5+ Units	None	<1940	0.020404	0.000000	0.401157	0.578438	135.000000	321150.281250
5A	Single-Family Attached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	5.000000	30873.804688
5A	Single-Family Attached	Ducted Heating	<1940	0.452004	0.000000	0.178232	0.369764	228.000000	1240694.125000
5A	Single-Family Attached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Attached	Non-Ducted Heating	<1940	0.135745	0.000000	0.213615	0.650640	148.000000	334557.312500
5A	Single-Family Attached	None	<1940	0.135745	0.000000	0.213615	0.650640	148.000000	334557.312500
5A	Single-Family Detached	Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	5.000000	30873.804688
5A	Single-Family Detached	Ducted Heating	<1940	0.452004	0.000000	0.178232	0.369764	228.000000	1240694.125000
5A	Single-Family Detached	Non-Ducted Heat Pump	<1940	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5A	Single-Family Detached	Non-Ducted Heating	<1940	0.135745	0.000000	0.213615	0.650640	148.000000	334557.312500
5A	Single-Family Detached	None	<1940	0.135745	0.000000	0.213615	0.650640	148.000000	334557.312500
5B	Mobile Home	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Mobile Home	Ducted Heating	1940-59	0.000000	0.000000	0.000000	1.000000	1.000000	16873.130859
5B	Mobile Home	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Mobile Home	Non-Ducted Heating	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5B	Mobile Home	None	1940-59	0.333333	0.000000	0.333333	0.333333	0.000000	0.000000
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	0.232631	0.000000	0.450666	0.316703	3.000000	11962.165039
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0.000000	0.000000	0.000000	1.000000	2.000000	6021.294922
5B	Multi-Family with 2 - 4 Units	None	1940-59	0.000000	0.000000	0.000000	1.000000	2.000000	6021.294922
5B	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 5+ Units	Ducted Heating	1940-59	0.232631	0.000000	0.450666	0.316703	3.000000	11962.165039
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0.000000	0.000000	0.000000	1.000000	2.000000	6021.294922
5B	Multi-Family with 5+ Units	None	1940-59	0.000000	0.000000	0.000000	1.000000	2.000000	6021.294922
5B	Single-Family Attached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	1.000000	17758.509766
5B	Single-Family Attached	Ducted Heating	1940-59	0.000000	0.000000	0.875991	0.124009	21.000000	103043.578125
5B	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Single-Family Attached	Non-Ducted Heating	1940-59	0.095008	0.000000	0.493517	0.411474	12.000000	28750.259766
5B	Single-Family Attached	None	1940-59	0.095008	0.000000	0.493517	0.411474	12.000000	28750.259766
5B	Single-Family Detached	Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	1.000000	17758.509766
5B	Single-Family Detached	Ducted Heating	1940-59	0.000000	0.000000	0.875991	0.124009	21.000000	103043.578125
5B	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Single-Family Detached	Non-Ducted Heating	1940-59	0.095008	0.000000	0.493517	0.411474	12.000000	28750.259766
5B	Single-Family Detached	None	1940-59	0.095008	0.000000	0.493517	0.411474	12.000000	28750.259766
5B	Mobile Home	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	1.000000	10033.160156
5B	Mobile Home	Ducted Heating	1960-79	0.265864	0.000000	0.346554	0.387582	10.000000	87158.781250
5B	Mobile Home	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Mobile Home	Non-Ducted Heating	1960-79	0.000000	0.000000	0.758591	0.241409	3.000000	25999.064453
5B	Mobile Home	None	1960-79	0.000000	0.000000	0.758591	0.241409	3.000000	25999.064453
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	0.501097	0.000000	0.400100	0.098803	17.000000	57850.039062
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	0.000000	0.000000	0.485401	0.514599	13.000000	29878.738281
5B	Multi-Family with 2 - 4 Units	None	1960-79	0.000000	0.000000	0.485401	0.514599	13.000000	29878.738281
5B	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 5+ Units	Ducted Heating	1960-79	0.501097	0.000000	0.400100	0.098803	17.000000	57850.039062
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	0.000000	0.000000	0.485401	0.514599	13.000000	29878.738281
5B	Multi-Family with 5+ Units	None	1960-79	0.000000	0.000000	0.485401	0.514599	13.000000	29878.738281
5B	Single-Family Attached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Single-Family Attached	Ducted Heating	1960-79	0.406512	0.000000	0.488980	0.104508	90.000000	310945.625000
5B	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Single-Family Attached	Non-Ducted Heating	1960-79	0.048341	0.000000	0.829034	0.122625	21.000000	31290.207031
5B	Single-Family Attached	None	1960-79	0.048341	0.000000	0.829034	0.122625	21.000000	31290.207031
5B	Single-Family Detached	Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Single-Family Detached	Ducted Heating	1960-79	0.406512	0.000000	0.488980	0.104508	90.000000	310945.625000
5B	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Single-Family Detached	Non-Ducted Heating	1960-79	0.048341	0.000000	0.829034	0.122625	21.000000	31290.207031
5B	Single-Family Detached	None	1960-79	0.048341	0.000000	0.829034	0.122625	21.000000	31290.207031
5B	Mobile Home	Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
5B	Mobile Home	Ducted Heating	1980-99	0.130056	0.000000	0.622828	0.247116	16.000000	164194.843750
5B	Mobile Home	Non-Ducted Heat Pump	1980-99	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
