utility,eiaid,name,label
"City of Eagle River, Wisconsin (Utility Company)",5551,Rg-2 Residential Service Single Phase -  Optional Time-of-Day 8am-8pm,539fc37bec4f024c27d8bc71
Adrian Public Utilities Comm,150,Residential - RL,5612bb7b5457a34f4635c496
Diverse Power Incorporated,19219,Residential,539fc37cec4f024c27d8bc77
Cass Electric Coop,3111,Residential Apartment,539fc37cec4f024c27d8bc7f
Oahe Electric Coop Inc,13853,Farm & Residential,539fc37cec4f024c27d8bc8d
"City of West Bend, Iowa (Utility Company)",20364,Residential Electric Rates,55f1f63f5457a3dd1e51fd7f
Hagerstown Light Department,7908,Schedule R-NM Residential Net Metering,539fc37eec4f024c27d8bcf1
Benton Rural Electric Assn,1625,Residential,539fc37eec4f024c27d8bd0b
Rochelle Municipal Utilities,16179,Residential,539fc38dec4f024c27d8bd19
"City of Hannibal, Missouri (Utility Company)",8055,RESIDENTIAL SERVICE RATE (Within City Limits),539fc38eec4f024c27d8bd27
"City of Plymouth, Wisconsin (Utility Company)",15159,Rg-1 Residential Service Three Phase,55b7c98c5457a3d467995e8e
Gunnison County Elec Assn.,7787,Residential (General Service): Single Phase,539fc390ec4f024c27d8bdb1
Nome Joint Utility Systems,13642,Electrical Charge,539fc390ec4f024c27d8bdb5
"City of Gas City, Indiana (Utility Company)",6993,Residential Electric Service,539fc3a1ec4f024c27d8be3d
"Wheatland Electric Coop, Inc (Colorado)",20510,General Service Base Monthly Charge (09-GSBMC),539fc3a1ec4f024c27d8be49
Inland Power & Light Company,8699,Residential- Single Phase,539fc3a1ec4f024c27d8be55
"City of Valley City, North Dakota (Utility Company)",19687,Residential service rate - Three phase,539fc3a2ec4f024c27d8be75
Algoma Utility Comm,307,Residential Service - Optional Time-of-Day Single-Phase 8am-8pm,55b928745457a3747f995e8d
Oconto Falls Water & Light Comm,13965,Rg-1 Residential Service Three Phase,539fc3b2ec4f024c27d8bee3
"City of Ely, Minnesota (Utility Company)",5841,Residential Rate,56393a245457a3fa3b1090ee
Juneau Utility Comm,9936,Rg-2 Residential Optional Time-of-Day Service Single Phase 8am-8pm,539fc3b3ec4f024c27d8bf25
K C Electric Association,10066,Rural Residential - 0002,539fc3b3ec4f024c27d8bf35
"City of Mitchell, Nebraska (Utility Company)",12717,Residential,539fc3b4ec4f024c27d8bf4f
"G & K, Inc",6866,Residential Electric Rates,539fc3b4ec4f024c27d8bf55
"City of Stoughton, Wisconsin (Utility Company)",18181,Residential TOU Single Phase,5582d02e5457a3b5576c88a2
"City of Pasadena, California (Utility Company)",14534,Residential Multi-Family Service,539fc3c4ec4f024c27d8bf67
"City of Troy, Alabama (Utility Company)",19225,Residential,539fc3c4ec4f024c27d8bf71
"City of Moreno Valley,, California (Utility Company)",55787,General Service Polyphase Public Purpose Program,539fc3c4ec4f024c27d8bf73
"Alaska Village Elec Coop, Inc",221,Residential Rate: Noorvik Village,539fc3c4ec4f024c27d8bf77
"City of Abbeville, South Carolina (Utility Company)",34,Residential service rate - Schedule R,539fc3c4ec4f024c27d8bf7f
Amana Society Service Co,471,Residential Service,539fc3c5ec4f024c27d8bf9b
"City of Vero Beach, Florida (Utility Company)",19804,Residential,539fc3c6ec4f024c27d8bfdb
Grundy Center Mun Light & Power,7743,Residential Rates,539fc3c6ec4f024c27d8bfef
Juneau Utility Comm,9936,Rg-2 Residential Optional Time-of-Day Service Three Phase 9am-9pm,539fc3c6ec4f024c27d8bff5
"Town of Centerville, Indiana (Utility Company)",3230,City Residential,539fc3d7ec4f024c27d8c05d
"City of Adel, Georgia (Utility Company)",123,Residential Service,539fc3d8ec4f024c27d8c075
"Town of Boylston, Massachusetts (Utility Company)",2086,Schedule A,539fc3d8ec4f024c27d8c079
"City of Caldwell, Texas (Utility Company)",2800,Residential- Schedule 140,539fc3d8ec4f024c27d8c093
"City of Winterville, North Carolina (Utility Company)",20836,Residential Service - ER,539fc3d8ec4f024c27d8c09b
"Town of Paxton, Massachusetts (Utility Company)",14585,DOMESTIC RATE D,539fc3d9ec4f024c27d8c0df
"City of Stromsburg, Nebraska (Utility Company)",18217,Rural Residential- Single Phase (October 2013),539fc3eaec4f024c27d8c101
Cass County Electric Coop Inc,24949,Rate 110 (Urban residential),539fc3eaec4f024c27d8c111
Pascoag Utility District,14537,Residential,539fc3ebec4f024c27d8c11b
"City of Logansport, Indiana (Utility Company)",11142,Residential Service,539fc3ebec4f024c27d8c139
"City of Julesburg, Colorado (Utility Company)",9928,Rate 19: Multi-Unit Residential,539fc3ebec4f024c27d8c145
"Village of Pardeeville, Wisconsin (Utility Company)",14451,Rg-2 Residential Service Optional Time-of-Day Single Phase 7am-7pm,539fc3ecec4f024c27d8c153
"Village of Trempealeau, Wisconsin (Utility Company)",19114,Residential Three Phase,539fc3ecec4f024c27d8c157
"City of Eugene, Oregon (Utility Company)",6022,R-6 (Residential Service),539fc3ecec4f024c27d8c15b
Cobb Electric Membership Corp,3916,Residential Service Critical Peak Pricing: Rate 12CPP,539fc3ecec4f024c27d8c17b
"City of Shasta Lake, California (Utility Company)",17896,Residential Service,539fc3edec4f024c27d8c199
"City of Broken Bow, Nebraska (Utility Company)",2277,Residential service rate - city,55f88e535457a3cc5ab0a96b
Seward County Rrl Pub Pwr Dist,16954,Urban Residential Service,539fc3feec4f024c27d8c21d
Barry Electric Coop,1279,Residential Service,55c0caac5457a32650e28f8b
Wells Rural Electric Co (Utah),20332,Residential Service (0001/0003),539fc3ffec4f024c27d8c24f
"Town of Black Creek, North Carolina (Utility Company)",202,RS 1 Residential,539fc400ec4f024c27d8c267
"City of New Martinsville, West Virginia (Utility Company)",13471,Residential,539fc40fec4f024c27d8c285
"City of Kaukauna, Wisconsin (Utility Company)",10056,Residential Service (Rg-1) Single Phase,539fc411ec4f024c27d8c2f3
"City of Glendale, California (Utility Company)",7294,Residential L-1-E Customer Owned Generation Time-of-Use,539fc412ec4f024c27d8c32d
City Utilities of Springfield,17833,Residential,539fc422ec4f024c27d8c391
Black Hills Power Inc (Wyoming),19545,Residential Demand Service (RD),539fc423ec4f024c27d8c3a7
"City of Ortonville, Minnesota (Utility Company)",14196,Residential- Urban,539fc423ec4f024c27d8c3df
Yampa Valley Electric Assn Inc (Wyoming),21081,Residential Service: Rate P,539fc424ec4f024c27d8c3eb
Oklahoma Gas & Electric Co,14063,R-1 (Residential Service),56eb11565457a3db29544164
"Town of Clayton, Delaware (Utility Company)",3732,Residential Rate,539fc424ec4f024c27d8c3f3
"City of Rayne, Louisiana (Utility Company)",15728,RESIDENTIAL (R1),539fc424ec4f024c27d8c3fb
"City of Seymour, Texas (Utility Company)",16961,Residential Rate,539fc424ec4f024c27d8c409
"City of Troy, Indiana (Utility Company)",19227,Schedule A: Residential,539fc424ec4f024c27d8c40b
"Lake Region Electric Coop, Inc",10599,Residential  Single-phase,539fc434ec4f024c27d8c447
"Town of Lingle, Wyoming (Utility Company)",11099,Residential B,539fc434ec4f024c27d8c44d
"Village of Elk Creek, Nebraska (Utility Company)",5762,Residential,539fc434ec4f024c27d8c457
Beaver City Corporation (Utility Company),1434,Residential Service,539fc434ec4f024c27d8c459
"Northern Lights, Inc (Washington)",13758,"Rate Schedule 1, Multi Phase",539fc434ec4f024c27d8c461
"City of New Bern, North Carolina (Utility Company)",13416,Residential- Single Phase (100% A/C Control Rate),539fc435ec4f024c27d8c493
"City of Niles, Michigan (Utility Company)",13604,DOMESTIC USE - OUT OF CITY,539fc435ec4f024c27d8c49d
"Superior Water, Light and Power Co",18336,Residential Service (Single-Phase) ER1,539fc435ec4f024c27d8c49f
Howard Greeley Rural P P D,8924,Village Residential Service,539fc445ec4f024c27d8c4db
"City of Cambridge, Nebraska (Utility Company)",2888,Residential,539fc445ec4f024c27d8c4f9
"City of West Point, Nebraska (Utility Company)",20397,Residential,539fc446ec4f024c27d8c519
"Town of Granite Falls, North Carolina (Utility Company)",7496,RESIDENTIAL - E3,539fc446ec4f024c27d8c527
"City of Mt Pleasant, Iowa (Utility Company)",13038,Residential,539fc446ec4f024c27d8c537
"Village of Cygnet, Ohio (Utility Company)",4685,Residential,539fc448ec4f024c27d8c59d
"City of Argyle, Wisconsin (Utility Company)",792,Rg-1 Residential Service single Phase,539fc459ec4f024c27d8c5bb
"City of Pomona, Kansas (Utility Company)",15201,Rural Residential,539fc459ec4f024c27d8c5dd
"City of Aberdeen, Mississippi (Utility Company)",55,Residential Service(RS),539fc45aec4f024c27d8c5e3
People's Cooperative Services,14468,Single Phase Urban,539fc45aec4f024c27d8c5e9
"City of Ellsworth, Iowa (Utility Company)",5827,Residential Electric,539fc45aec4f024c27d8c5ef
Chillicothe Municipal Utils,3486,RESIDENTIAL SERVICE SCHEDULE,539fc45aec4f024c27d8c5f3
Cullman Power Board,4617,Residential,560d992e5457a3585a8b4567
"City of Marshall, Illinois (Utility Company)",11736,Residential Outside City Limits,539fc45aec4f024c27d8c5f7
"City of Altamont, Kansas (Utility Company)",408,Residential Service (3-phase),539fc45bec4f024c27d8c639
Oconto Falls Water & Light Comm,13965,Rg-2 Residential Service Optional Time-of-Day Single Phase 7am-7pm,539fc45bec4f024c27d8c643
"Village of Glouster, Ohio (Utility Company)",7311,Residential Electric,539fc46cec4f024c27d8c671
"Bon Homme Yankton El Assn, Inc",1898,Town Residential Single-Phase,539fc46dec4f024c27d8c6bb
"Alaska Village Elec Coop, Inc",221,Residential Rate: Savoonga Village,539fc46dec4f024c27d8c6c3
"City of Celina, Ohio (Utility Company)",3216,Residential (Urban),539fc46dec4f024c27d8c6d3
"City of Morgan City, Utah (Utility Company)",12928,Residential- Single Phase Country Rate,539fc46dec4f024c27d8c6d9
"Cavalier Rural Elec Coop, Inc",3138,Rural Residential Rate,539fc46eec4f024c27d8c6ed
"Broad River Electric Coop, Inc",2212,"Rate Code 430, Pre-Paid Residential Single-Phase",539fc46eec4f024c27d8c6f5
"City of Lexington, Tennessee (Utility Company)",10968,Residential,539fc46eec4f024c27d8c6fd
"City of Perry, Oklahoma (Utility Company)",14829,Residential,539fc46fec4f024c27d8c727
"City of Jackson, Ohio (Utility Company)",9598,Domestic- Outside Corporation,539fc47eec4f024c27d8c759
Navajo Tribal Utility Authority,13314,Residential Service,539fc47eec4f024c27d8c77b
"City of Bangor, Wisconsin (Utility Company)",1181,Rg-2 Optional Time-of-Day Three Phase (8:00am-8:00pm),539fc47fec4f024c27d8c78f
"City of Elk Point, South Dakota (Utility Company)",5771,Residential Rate,539fc47fec4f024c27d8c7a5
"Borough of Zelienople, Pennsylvania (Utility Company)",21160,Four Family Unit,539fc47fec4f024c27d8c7bb
"City of Plymouth, Wisconsin (Utility Company)",15159,Rg-2 Residential Service Optional Time-of-Day Three Phase 9am-9pm,55b7cd545457a3d333995e8d
"City of Beresford, South Dakota (Utility Company)",1601,Residential Service,539fc490ec4f024c27d8c81b
Pioneer Power and Light Co,15086,Residential Service (Single-Phase) Rg-1,539fc490ec4f024c27d8c81f
Kootenai Electric Cooperative,10454,Low Use Residential Service,539fc490ec4f024c27d8c825
"City of Seaford, Delaware (Utility Company)",16852,RESIDENTIAL,539fc491ec4f024c27d8c863
MidAmerican Energy Co (South Dakota),12341,Rate RS Residential Service,55b8e5555457a3ce72995e91
Jackson Energy Coop Corp,9575,Residential,539fc4a3ec4f024c27d8c8db
"City of Mangum, Oklahoma (Utility Company)",11566,Residential,539fc4a3ec4f024c27d8c8e7
"City of Coggon, Iowa (Utility Company)",3900,Basic Electric,539fc4a4ec4f024c27d8c92f
"City of Taunton, Massachusetts (Utility Company)",18488,RESIDENTIAL SERVICE - GENERAL,539fc4a4ec4f024c27d8c933
Hagerstown Light Department,7908,Schedule R- RESIDENTIAL SERVICE,539fc4a4ec4f024c27d8c939
Empire District Electric Co (Kansas),5860,RS Schedule RG,539fc4a5ec4f024c27d8c969
"City of Beatrice, Nebraska (Utility Company)",1427,Residential service rate,539fc4b4ec4f024c27d8c98f
"City of Minden, Louisiana (Utility Company)",12625,RESIDENTIAL,539fc4b5ec4f024c27d8c9d7
"Tri-County Electric Coop, Inc (Florida)",19161,Residential Service Time-Of-Day Schedule,539fc4b5ec4f024c27d8c9d9
"City of Marquette, Michigan (Utility Company)",11701,City Residential Rates U1,539fc4b7ec4f024c27d8ca19
Clarksville Light & Water Co,3705,Residential Rate Schedule R-2,539fc4b7ec4f024c27d8ca1b
Powder River Energy Corporation,19156,RESIDENTIAL TIME OF DAY-200 amps and under,539fc4b7ec4f024c27d8ca1d
Dixie Electric Membership Corp,5202,Residential Time-of-Use Schedule (RTUAE),539fc4c7ec4f024c27d8ca91
"City of Spencer, Iowa (Utility Company)",17783,Residential,539fc4c8ec4f024c27d8ca95
Tri-County Electric Coop,19157,Rural Service (single-phase),539fc4c8ec4f024c27d8ca9f
"North Central Elec Coop, Inc",13693,Residential Rate,539fc4c8ec4f024c27d8caad
"City of Gilman City, Missouri (Utility Company)",7200,Residential,539fc4c8ec4f024c27d8cabb
Blachly-Lane Cnty Coop El Assn,1736,Residential and General Single Phase Services,5550e40e5457a3217e8b4567
"City of Brooklyn, Iowa (Utility Company)",2287,Residential,539fc4c9ec4f024c27d8cadf
"City of Wadsworth, Ohio (Utility Company)",19951,Residential -inside city,539fc4c9ec4f024c27d8cae7
"Alaska Village Elec Coop, Inc",221,Residential Rate: Kivalina Village,539fc4c9ec4f024c27d8caf3
"Village of Angelica, New York (Utility Company)",669,Residential,539fc4daec4f024c27d8cb1f
"City of Lawrenceville, Georgia (Utility Company)",10800,RESIDENTIAL,539fc4dbec4f024c27d8cb37
"City of Iola, Kansas (Utility Company)",9418,Residential for single family and individually metered apartments- outside city,539fc4dcec4f024c27d8cb6d
"Town of Smithfield, North Carolina (Utility Company)",17451,Residential service rate(Single Phase),539fc4dcec4f024c27d8cb75
"Borough of Mifflinburg, Pennsylvania (Utility Company)",12523,Residential Service,539fc4ddec4f024c27d8cba7
Texas-New Mexico Power Co,40051,Residential LSP POLR,539fc4ddec4f024c27d8cbb3
"Mecklenburg Electric Coop, Inc (North Carolina)",12260,Schedule R-U-NC Single-Phase,539fc4ddec4f024c27d8cbc9
"City of Mooreland, Oklahoma (Utility Company)",12892,Residential,539fc4eeec4f024c27d8cbd7
"Wheatland Electric Coop, Inc",20510,Wheatland Native - Residential 09-D,539fc4eeec4f024c27d8cbff
Whitewater Valley Rural EMC,20216,Schedule RES - Farm and Residential Service (Single Phase),539fc4efec4f024c27d8cc05
"City of Westbrook, Minnesota (Utility Company)",20430,Residential service rate,55a3c0415457a368287fe132
Newberry Water & Light Board,13525,Residential Electric,539fc4efec4f024c27d8cc19
Hustisford Utilities,9124,Rg-1 Residential Service,539fc4efec4f024c27d8cc3b
"City of Schulenburg, Texas (Utility Company)",16765,Residential service,539fc4efec4f024c27d8cc41
"Alaska Village Elec Coop, Inc",221,Residential Rate: Anvik Village,539fc4f0ec4f024c27d8cc6f
Powder River Energy Corporation,19156,Schedule A: Residential (Greater than 200 amps),539fc502ec4f024c27d8cccb
Gunnison County Elec Assn.,7787,Residential (Large Power),539fc503ec4f024c27d8ccfd
Green Mountain Power Corp,7601,Rate 61: Residential Time Of Day,5731137b5457a30055a31af9
North Central Public Pwr Dist,13698,36- Single Phase Farm Residenital - PV DG (solar),539fc515ec4f024c27d8cdb1
GreyStone Power Corporation,7090,Residential Service,539fc515ec4f024c27d8cdb7
"City of Plymouth, Wisconsin (Utility Company)",15159,Rg-2 Residential Service Optional Time-of-Day Single Phase 8am-8pm,55b7cd435457a3d467995e8f
Connexus Energy,689,Residential Time-of-Day,539fc516ec4f024c27d8cdf3
"Village of Enosburg Falls, Vermont (Utility Company)",5915,Residential Rate 01,539fc516ec4f024c27d8ce0f
"City of Rupert, Idaho (Utility Company)",16416,Residential Rate,539fc75aec4f024d2f53daec
"City of Gladstone, Michigan (Utility Company)",7265,Residential Service Non-City,539fc75aec4f024d2f53daf0
"Sun River Electric Coop, Inc",18401,Residential Green Energy,56342b845457a30823bc06b2
Progress Energy Carolinas Inc (South Carolina),3046,Residential Service (RES-38) Single Phase,57b4a4bb5457a3c109ded3d0
"City of Thomaston, Georgia (Utility Company)",18847,Residential Power,539fc75dec4f024d2f53db8a
North Central Public Pwr Dist,13698,19- Single Phase Farm Residential (Leased areas),539fc76dec4f024d2f53dba2
Piedmont Electric Member Corp,15023,RESIDENTIAL - TIME-OF-DAY - ENERGY ONLY Single Phase,558ab8475457a303598b4567
"City of Falls City, Nebraska (Utility Company)",6175,Rural Residential,539fc76dec4f024d2f53dbac
Menard Electric Coop,12395,Farm and Residential Service (Rate Code 10S),539fc76dec4f024d2f53dbba
"City of Tipp City, Ohio (Utility Company)",18941,Residential Rate- In City Limits,539fc76eec4f024d2f53dbfa
Algoma Utility Comm,307,Residential Service - Optional Time-of-Day Single-Phase 7am-7pm,55b9286f5457a3b47d995e8e
"Crawford Electric Coop, Inc",4524,Residential Service,5671a7f85457a366367bbfb2
"City of Norway, Michigan (Utility Company)",13826,RESIDENTIAL - TOWNSHIP,539fc770ec4f024d2f53dc4a
"City of Charlevoix, Michigan (Utility Company)",3384,Residential - Rural (Rate 121),539fc781ec4f024d2f53dc5c
"Wharton County Elec Coop, Inc",20472,Residential,539fc781ec4f024d2f53dc72
"Village of Wellington, Ohio (Utility Company)",20313,Residential Service,539fc782ec4f024d2f53dc92
"City of Harlan, Iowa (Utility Company)",8122,Single Phase Large- Residential,5602c16e5457a3e644f9764c
Clearwater Power Company,3739,Residential Service,539fc782ec4f024d2f53dcb2
"Town of Front Royal, Virginia (Utility Company)",6803,Residential,539fc782ec4f024d2f53dcbc
Hudson Municipal Electric Utility,8966,Residential,539fc782ec4f024d2f53dcc4
"City of Johnson City, Tennessee (Utility Company)",9777,RS,539fc783ec4f024d2f53dcd0
"City of Burt, Iowa (Utility Company)",2600,Power Rate 5,539fc783ec4f024d2f53dce6
"Village of Ludlow, Vermont (Utility Company)",11305,08 Residential Demand,539fc783ec4f024d2f53dcec
People's Electric Cooperative,14775,Residential Three-Phase,539fc784ec4f024d2f53dd0a
"City of Fontanelle, Iowa (Utility Company)",6501,Residential Rate,539fc784ec4f024d2f53dd0c
West Point Utility System,20396,Urban Residential Rate,539fc784ec4f024d2f53dd14
"City of Linton, Indiana (Utility Company)",11055,Residential,539fc794ec4f024d2f53dd46
"Mid-Ohio Energy Coop, Inc",36189,Residential Service Rate: Three Phase,539fc795ec4f024d2f53dd4e
Brodhead Water & Lighting Comm,2273,Residential Optional Time of Day - Single Phase,539fc795ec4f024d2f53dd5c
Logan County Coop Power & Light,11203,FARM AND RESIDENTIAL SERVICE,539fc795ec4f024d2f53dd82
"City of Cornell, Wisconsin (Utility Company)",4369,Rg-2 Residential Service Optional Time-of-Day Three Phase,55b7d7025457a3b74c995e8d
